d3mIndex,log(wdi.pop),log(xxxcimr),wdi.gdpchg.s,sqrt(wdi.cpi),log1p(bnn.yroff),elceleth.c,dispota4.c,cir.physint,I(cir.physint^2),nvc.start.1
4378,15.959725515066859,1.2927490606768741,-1.46266996586544,7.094449553960779,0.6931471805599453,1.0,0.0,6.0,36.0,0.0
4379,15.985642762253597,1.3041635340834434,0.955071751674496,7.8737776788999625,1.0986122886681096,1.0,0.0,4.0,16.0,0.0
4380,16.011495812101096,1.330263454766179,2.4917874672350697,8.386285522591745,1.3862943611198906,1.0,0.0,4.0,16.0,0.0
4381,16.037119516110483,1.3473182663570908,1.7939917426928798,8.666951610630736,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
4382,16.062821390398017,1.4108254358588481,2.6002103496234703,8.651206800902933,1.791759469228055,0.0,0.0,7.0,49.0,0.0
4383,16.088910373947538,1.4310316544207715,2.45623983611019,8.824086301957541,1.9459101490553128,0.0,0.0,6.0,36.0,0.0
4384,16.115823872422453,1.4430731201834175,2.59515183190376,8.770897489981415,2.079441541679836,0.0,0.0,7.0,49.0,0.0
4385,16.143819633942375,1.4374014762271543,1.78885438199983,8.74112846621183,2.19722457733622,0.0,0.0,6.0,36.0,0.0
4386,16.17284592310675,1.4728496284343986,3.4785054261852504,8.964964250599062,2.302585092994046,0.0,0.0,8.0,64.0,0.0
4387,16.20268143858311,1.4939527439974776,2.03796931766206,9.187790433876131,0.0,0.0,0.0,8.0,64.0,0.0
4388,16.23318501749889,1.5168820689086393,2.72789204279863,9.125713533911188,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
4389,16.264179826701728,1.529425573581093,1.47835051334671,8.983161557989575,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
4390,16.295510020512744,1.5384113233518624,2.46572389997732,9.266072707953349,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
4391,16.32718449598233,1.5900544743830312,2.92887126859233,9.337310984579702,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
4392,16.35912854943463,1.5843444056513891,2.07320480806922,9.403001419573338,1.791759469228055,0.0,0.0,5.0,25.0,0.0
4393,16.391042110586305,1.5795274181519596,2.2312617872281497,9.82471864864824,1.9459101490553128,0.0,0.0,5.0,25.0,0.0
4394,16.42258292172464,1.5941271024153159,2.11126075755105,9.945010578723863,2.079441541679836,0.0,0.0,5.0,25.0,0.0
4420,14.384849776897054,0.6018286639474045,1.73053764849294,4.571121786545903,0.6931471805599453,1.0,1.0,7.0,49.0,0.0
4421,14.41213747686608,0.6367474920739299,2.39030945385288,4.737970120586158,1.0986122886681096,1.0,1.0,6.0,36.0,0.0
4422,14.439139371845995,0.6479304363311486,1.3785442331622195,4.927314495273617,1.3862943611198906,1.0,1.0,4.0,16.0,0.0
4423,14.466069080205395,0.6580918333802238,1.3116394135524698,4.959719800816112,1.6094379124341005,1.0,1.0,5.0,25.0,0.0
4424,14.493186168643826,0.7022018363069845,2.18576884227873,5.2706838036534025,1.791759469228055,1.0,1.0,4.0,16.0,0.0
4425,14.520666839743676,0.7235686095640561,-1.33090365839645,5.441843213065927,1.9459101490553128,1.0,1.0,0.0,0.0,0.0
4426,14.548541693222655,0.7213681401822067,1.33719376015179,5.5928983208354675,2.079441541679836,1.0,1.0,0.0,0.0,0.0
4427,14.576763483297267,0.7758657734264081,1.36898716606828,5.869661323189157,2.19722457733622,1.0,1.0,3.0,9.0,0.0
4428,14.605315192165609,0.7737181702064462,2.42355880573442,6.138508092803471,2.302585092994046,1.0,1.0,4.0,16.0,0.0
4429,14.63415891257457,0.7775895533280609,-1.7494948206566598,6.263933457402049,2.3978952727983707,1.0,1.0,5.0,25.0,0.0
4430,14.663260316230247,0.7962374004404831,3.1336560829937405,6.465635351840877,2.4849066497880004,1.0,1.0,5.0,25.0,0.0
4431,14.692563456538599,0.8057015429420294,2.41222441094238,6.6152425794136915,2.5649493574615367,1.0,1.0,7.0,49.0,0.0
4432,14.722044244304449,0.8691864478658285,-2.01114311264522,6.766502239448414,2.6390573296152593,1.0,1.0,5.0,25.0,0.0
4433,14.751724302044918,0.8892068462770831,2.12594705647707,7.0329862444014415,2.7080502011022096,1.0,1.0,6.0,36.0,0.0
4434,14.781634338586075,0.8942783872114491,2.77719740224183,7.174824109281522,2.772588722239781,1.0,1.0,5.0,25.0,0.0
4435,14.811755993639741,0.8815007717494928,-0.656053546852826,7.290626388171876,2.8332133440562166,1.0,1.0,6.0,36.0,0.0
4436,14.842054894785631,0.9111156523797675,1.41732033239817,7.460519618572261,2.8903717578961645,1.0,1.0,6.0,36.0,0.0
4437,14.872408440142104,0.9275681583403274,0.815335490511325,7.604451151756201,2.9444389791664403,1.0,1.0,6.0,36.0,0.0
4438,14.902612522956224,0.9461104138312,2.4451438524476696,7.797878063879442,2.9957322735539913,1.0,1.0,4.0,16.0,0.0
4439,14.932429257115016,0.9540526555497394,2.39733581290134,8.192138481414446,3.0445224377234235,1.0,1.0,6.0,36.0,0.0
4440,14.96169449093015,0.9585009838613364,2.99489579774176,8.674606223051644,0.0,1.0,1.0,3.0,9.0,0.0
4441,14.990377774331556,1.0055218655899023,4.34385902775165,8.941202119838865,0.6931471805599453,1.0,1.0,6.0,36.0,0.0
4442,15.01849397300601,0.995171484517798,1.27058332370614,9.259827170917204,0.0,1.0,1.0,4.0,16.0,0.0
4443,15.045998995095827,0.9857182316805332,1.87536765516687,9.59394223631284,0.0,1.0,1.0,5.0,25.0,0.0
4444,15.072856437433641,0.9957620165997686,-1.10462252105466,9.699894096716926,0.6931471805599453,1.0,1.0,5.0,25.0,0.0
4458,13.794422765196614,-0.6567795364247848,2.4253562503633503,3.9387054299277575,2.6390573296152593,0.0,0.0,8.0,64.0,0.0
4459,13.806221548389974,-0.7332342112739453,2.3445844031281404,4.157446650825191,0.0,0.0,0.0,8.0,64.0,0.0
4460,13.81631423492941,-0.8052082857781461,0.619512154173258,4.272057087929468,0.6931471805599453,0.0,0.0,8.0,64.0,0.0
4461,13.824701194382094,-0.8389330254386281,2.16757600245601,4.42707903581332,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
4462,13.831383907120564,-0.8082822779512765,2.63713393123234,4.572954155066667,1.3862943611198906,0.0,0.0,8.0,64.0,0.0
4463,13.839890926689653,-0.6526136526021685,3.12122305898106,4.610133256023084,1.6094379124341005,0.0,0.0,8.0,64.0,0.0
4464,13.847745388097632,-0.6872957887924148,2.98178467079848,4.622075129460534,1.791759469228055,0.0,0.0,8.0,64.0,0.0
4465,13.855539598179345,-0.763666484094615,2.60602124120329,4.829113352114391,1.9459101490553128,0.0,0.0,8.0,64.0,0.0
4466,13.863272574723633,-0.6928262048781513,2.11308983363029,5.125917686143116,2.079441541679836,0.0,0.0,7.0,49.0,0.0
4467,13.87262313742051,-0.7678707267558819,2.6808089698881297,5.4606805242977,2.19722457733622,0.0,0.0,7.0,49.0,0.0
4468,13.883417773673534,-0.8764157712489711,2.10604991571064,5.648598614846844,2.302585092994046,0.0,0.0,7.0,49.0,0.0
4469,13.896575204818506,-0.7831978728289282,2.55199894944979,5.778257394703589,2.3978952727983707,0.0,0.0,8.0,64.0,0.0
4470,13.908430610962574,-0.7455257183479902,2.25434312567159,6.074535505772067,2.4849066497880004,0.0,0.0,6.0,36.0,0.0
4471,13.922431255904517,-0.7994816094284305,2.03375094431983,6.293039111903349,2.5649493574615367,0.0,0.0,6.0,36.0,0.0
4472,13.931030590515133,-0.7036989621163313,2.07068506067164,6.479976686139973,0.0,0.0,0.0,7.0,49.0,0.0
4473,13.941258235926751,-0.5221020117560903,2.36386206844896,6.6888607383750704,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
4474,13.953779212026172,-0.5443995784177821,2.3848432773260297,6.913620934118966,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
4475,13.964293428273493,-0.5544047286451497,2.46386446579952,7.145179346233907,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
4476,13.977005913789206,-0.4895078210718105,1.61579068448466,7.387892456062777,1.6094379124341005,0.0,0.0,5.0,25.0,0.0
4477,13.986832675449849,-0.6731803061648237,3.00443240259315,7.541416748422043,0.0,0.0,0.0,6.0,36.0,0.0
4478,13.997732943174222,-0.6581572526472809,1.6042351177697098,7.741966580540114,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
4479,14.006292887926092,-0.6554948902004444,1.4537239343881898,7.988137886644451,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
4480,14.01666286470582,-0.6515899541808857,1.9122908817879296,8.14336751371139,0.0,0.0,0.0,7.0,49.0,0.0
4481,14.025273790737309,-0.6573523785675404,2.39703306044589,8.332952063260134,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
4482,14.033241889604437,-0.6672868550848856,1.11417573376821,8.536360011697216,0.0,0.0,0.0,7.0,49.0,0.0
4483,14.040810183279559,-0.6263521710831761,1.98687015795553,8.909467622580243,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
4484,14.046942069059186,-0.6421794733401447,2.42682418892965,9.293336003902873,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
4485,14.053396898332634,-0.6570743737922033,2.3477650743114102,9.735084338180997,1.3862943611198906,0.0,0.0,6.0,36.0,0.0
4486,14.058481834298927,-0.6525813008182804,1.73393321640127,9.858416243778011,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
4513,18.091013236557025,-0.28132372882986234,2.96185762005313,0.3160539531105381,1.791759469228055,0.0,0.0,1.0,1.0,0.0
4514,18.111648843907076,-0.265145679809338,-0.7924030602533549,0.3984340717122872,0.0,0.0,0.0,4.0,16.0,0.0
4515,18.13140174375661,-0.2664019894186258,-2.04848641063391,0.5659437237759034,0.6931471805599453,0.0,0.0,3.0,9.0,0.0
4516,18.150853075444104,-0.2750886563736631,1.90004760781035,0.7281561606150695,1.0986122886681096,0.0,0.0,1.0,1.0,0.0
4517,18.170414474732205,-0.2927882620772292,1.61039875156157,0.9145489977092404,1.3862943611198906,0.0,0.0,1.0,1.0,0.0
4518,18.19013760811381,-0.2647960614504368,-1.93750351767063,1.2480624604586463,1.6094379124341005,0.0,0.0,3.0,9.0,1.0
4519,18.209949527399658,-0.2604099937091475,1.36225804892167,1.9002818652864608,1.791759469228055,0.0,0.0,1.0,1.0,0.0
4520,18.22994789521705,-0.2572604697141221,1.11599196159658,2.7809227251103272,0.0,0.0,0.0,3.0,9.0,0.0
4521,18.25021171955971,-0.22287606434203994,2.0489737087475,3.0464497611239514,0.6931471805599453,0.0,0.0,1.0,1.0,0.0
4522,18.270752848939328,-0.21126987869494748,2.2512899218713,3.428476310132608,1.0986122886681096,1.0,0.0,0.0,0.0,0.0
4523,18.29159766005897,-0.2298143884552404,2.05481160101326,3.797128631373528,1.3862943611198906,1.0,0.0,1.0,1.0,0.0
4524,18.312626782000326,-0.19136083690630828,1.90490385947867,4.080960255795148,1.6094379124341005,1.0,0.0,3.0,9.0,0.0
4525,18.333529277150614,-0.20967964202136735,2.0152979566486104,4.275310466048332,1.791759469228055,1.0,0.0,3.0,9.0,0.0
4526,18.353916569217613,-0.2222053182175653,2.1742481066132,4.4217082654064255,0.0,1.0,0.0,1.0,1.0,0.0
4527,18.373512057976352,-0.2198446059481714,-2.3997254801118,5.137546946814512,0.6931471805599453,1.0,0.0,2.0,4.0,0.0
4528,18.392297040911235,-0.2363267314491615,2.42379179858612,5.955515203173594,1.0986122886681096,1.0,0.0,1.0,1.0,0.0
4529,18.41031276169499,-0.1987529654268724,2.63872863352216,6.540947643478191,1.3862943611198906,1.0,0.0,2.0,4.0,0.0
4530,18.427446474691703,-0.20487583926561595,2.16837321880155,7.042629398520938,1.6094379124341005,1.0,0.0,3.0,9.0,0.0
4531,18.443584254614887,-0.2186243754393826,1.63309924604312,7.6042660104170885,1.791759469228055,1.0,0.0,3.0,9.0,0.0
4532,18.45868540070099,-0.2504283354771143,2.30140692587464,7.957093893437905,0.0,0.0,0.0,2.0,4.0,0.0
4533,18.472702604371214,-0.2353874283422477,-0.7781339152661272,8.20632574070126,0.6931471805599453,0.0,0.0,2.0,4.0,0.0
4534,18.485753444265832,-0.2329538240659716,0.36320403169834703,8.410226402217749,1.0986122886681096,0.0,0.0,2.0,4.0,0.0
4535,18.498163056610288,-0.2290840750873833,1.1927578305771298,8.599354212671816,1.3862943611198906,0.0,0.0,3.0,9.0,0.0
4536,18.51035278656326,-0.23468954234998016,2.0726104919216497,8.798626378784316,1.6094379124341005,0.0,0.0,3.0,9.0,0.0
4537,18.52262185410095,-0.2451848352784049,1.74142862574868,8.97233735718135,1.791759469228055,0.0,0.0,3.0,9.0,1.0
4538,18.535050797561414,-0.20621930461804167,2.2363777560001,9.133706205872546,0.0,0.0,0.0,1.0,1.0,0.0
4539,18.547576082847183,-0.22467065774791706,1.7743240464338002,9.313104086440806,0.6931471805599453,0.0,0.0,2.0,4.0,0.0
4540,18.560164725960988,-0.2426263782669709,1.1833385604018798,9.548793800880023,1.0986122886681096,0.0,0.0,2.0,4.0,0.0
4541,18.572738538078553,-0.2405802216975925,-2.16802673785848,9.798391135520657,1.3862943611198906,0.0,0.0,3.0,9.0,0.0
4545,15.122220439741325,-0.16273981824483924,-5.5587768438749405,3.3788375249451104,1.3862943611198906,1.0,0.0,5.0,25.0,0.0
4546,15.117090629041744,-0.23776331313154245,-1.18321595661993,3.849048345598364,1.6094379124341005,1.0,0.0,6.0,36.0,0.0
4547,15.115088407708305,-0.2853358485888207,-2.28035085019827,4.277702517853983,1.791759469228055,1.0,0.0,7.0,49.0,0.0
4548,15.111389938218975,-0.22508900711174348,1.26491106406735,4.524974807852436,0.0,1.0,0.0,6.0,36.0,0.0
4549,15.110985938728064,-0.3846356380484542,-2.54950975679639,4.697841088722627,0.6931471805599453,1.0,0.0,7.0,49.0,0.0
4550,15.10941574398875,-0.3425400482119217,-1.84390889145858,5.542061204232086,1.0986122886681096,1.0,0.0,6.0,36.0,0.0
4551,15.107382145418516,-0.3598269298025429,1.44913767461896,6.346704305170803,1.3862943611198906,1.0,0.0,5.0,25.0,0.0
4552,15.105145879978018,-0.4116915742790132,2.4698178070456698,6.645467341316914,0.0,1.0,0.0,6.0,36.0,0.0
4553,15.102830082620661,-0.4790769254670354,2.7928480087537904,6.817786498813693,0.6931471805599453,1.0,0.0,6.0,36.0,0.0
4554,15.10001413545579,-0.45011780384198696,2.56904651573303,7.203131347594758,1.0986122886681096,1.0,0.0,5.0,25.0,0.0
4555,15.09753963677261,-0.5743927995677812,2.72214309761946,7.639363940088671,1.3862943611198906,1.0,0.0,5.0,25.0,0.0
4556,15.09510656447431,-0.5542968746425353,2.73886647681886,8.076290267071114,1.6094379124341005,1.0,0.0,5.0,25.0,0.0
4557,15.0923273287824,-0.5317935884440973,2.18738533810876,8.58042866044727,1.791759469228055,1.0,0.0,5.0,25.0,0.0
4558,15.090009857175385,-0.5555548685663062,1.7515546028277702,9.086163532688301,1.9459101490553128,1.0,0.0,6.0,36.0,0.0
4559,15.088106405399074,-0.4597387064560576,2.78654740024306,9.654324585319788,2.079441541679836,1.0,0.0,5.0,25.0,1.0
4560,15.086844022444682,-0.4202993046102419,-2.4473618164164,9.651491264349099,0.0,1.0,0.0,4.0,16.0,0.0
4598,14.623558847638964,0.5839897544185676,-3.0424440347738795,1.5432910365638686,1.0986122886681096,0.0,0.0,8.0,64.0,0.0
4599,14.632300903367138,0.5419362382752672,-1.7801099816393102,2.9611507978163965,0.0,0.0,0.0,7.0,49.0,0.0
4600,14.639913606605434,0.5053538599332437,1.46095266573088,4.055587736469944,0.6931471805599453,0.0,0.0,7.0,49.0,0.0
4601,14.647577152158654,0.4834223301135474,2.52515878434481,4.05647005731938,1.0986122886681096,0.0,0.0,6.0,36.0,0.0
4602,14.655610288145814,0.4783123217016106,1.49502302422889,4.916367275913712,1.3862943611198906,0.0,0.0,7.0,49.0,0.0
4603,14.663832037132115,0.5270480621213508,1.97400951968024,5.7451304651089,0.0,0.0,0.0,7.0,49.0,0.0
4604,14.672313671388615,0.5323566021320123,1.82754934342301,6.007907991866887,0.6931471805599453,0.0,0.0,6.0,36.0,0.0
4605,14.681011868485536,0.5295348165392914,1.75224684609694,6.2310128334153845,1.0986122886681096,0.0,0.0,7.0,49.0,0.0
4606,14.689925823945346,0.5090244369625258,1.0705429158834598,6.582366539335219,1.3862943611198906,0.0,0.0,6.0,36.0,0.0
4607,14.699141311918556,0.5281846968962839,1.71834529267856,6.785821659388352,1.6094379124341005,0.0,0.0,7.0,49.0,0.0
4608,14.708831901643679,0.5345156220236204,2.17554095952595,6.81686617286128,1.791759469228055,0.0,0.0,7.0,49.0,0.0
4609,14.719159720850394,0.5424969676019155,2.64662701843303,6.989498635851379,1.9459101490553128,0.0,0.0,6.0,36.0,0.0
4610,14.730299362510037,0.5402711981606112,3.25966347303523,7.271805133523568,2.079441541679836,0.0,0.0,5.0,25.0,0.0
4611,14.742346295322733,0.5344953678241761,2.6932629731468,7.720334360700022,0.0,0.0,0.0,6.0,36.0,0.0
4612,14.755320922073318,0.5715919789542471,2.92510423873033,7.914572854362584,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
4613,14.769123278477721,0.5512976078877523,3.2012523110038704,8.264771478103741,1.0986122886681096,0.0,0.0,4.0,16.0,0.0
4614,14.783571390535784,0.5318171243075216,2.9833484457655604,9.242389570359187,1.3862943611198906,0.0,0.0,4.0,16.0,0.0
4615,14.798421268240073,0.5318576925773686,-1.1263209764526998,9.528147593522649,0.0,0.0,0.0,6.0,36.0,0.0
4616,13.332387646037233,-0.8270228665037543,2.93257565972302,9.198347082008588,1.6094379124341005,0.0,0.0,6.0,36.0,0.0
4617,13.33392005946662,-0.8399327134919284,3.27108544675924,9.396151937515523,1.791759469228055,0.0,0.0,6.0,36.0,0.0
4618,13.335293347217961,-0.8525392517783973,2.62678510731278,9.799007497966578,1.9459101490553128,0.0,0.0,7.0,49.0,0.0
4619,13.336519462162727,-0.8444565458138609,-2.3874672772627004,9.967412656677405,2.079441541679836,0.0,0.0,7.0,49.0,0.0
4645,16.82489121712041,0.4030960489689507,-1.6626306465227898,5.63420879420283,3.0445224377234235,0.0,1.0,5.0,25.0,0.0
4646,16.848900352368993,0.4063633239914719,3.10144895461653,5.923367993661108,3.0910424533583165,0.0,1.0,5.0,25.0,0.0
4647,16.872838182025113,0.4101862985953631,-0.746687488207725,6.1044592309041015,3.1354942159291497,0.0,1.0,4.0,16.0,0.0
4648,16.896323779762053,0.4064304862473707,2.08239289086847,6.473247819124392,3.1780538303479458,0.0,1.0,4.0,16.0,0.0
4649,16.91908959888927,0.3937119667382369,2.5149804356346204,6.718739765961888,3.218875824868201,0.0,1.0,4.0,16.0,0.0
4650,16.9410548721706,0.4116445842233017,2.88085214967982,7.005991758687474,3.258096538021482,0.0,1.0,2.0,4.0,0.0
4651,16.9622497463192,0.4059866204969356,-1.59520684368133,7.099899147754988,3.2958368660043287,0.0,1.0,5.0,25.0,0.0
4652,16.982671104685462,0.3991329886211638,3.22716774057854,7.183507126356472,3.332204510175204,0.0,1.0,5.0,25.0,0.0
4653,17.00234728880875,0.4032153883854101,1.5383802753819298,7.299658166288186,3.3672958299864737,0.0,1.0,4.0,16.0,0.0
4654,17.02130008958519,0.3842036394121365,2.00859331137984,7.5431502172116,3.4011973816621555,0.0,1.0,1.0,1.0,0.0
4655,17.039495867156944,0.34755073107061524,2.626414036597509,7.838569575903133,3.4339872044851463,0.0,1.0,4.0,16.0,0.0
4656,17.056917128564436,0.3676689563133512,-2.00771923406912,8.060407102792723,3.4657359027997265,0.0,0.0,4.0,16.0,0.0
4657,17.07362036512849,0.33130680881113,-1.00611322767094,8.266658347467814,3.49650756146648,0.0,0.0,3.0,9.0,0.0
4658,17.08968140162974,0.3009849353533066,3.21838993719518,8.476516809728723,3.5263605246161616,0.0,0.0,4.0,16.0,0.0
4659,17.105146497158835,0.28541177662939,-2.56504388716142,8.732194027025969,3.555348061489413,0.0,0.0,4.0,16.0,0.0
4660,17.12009240822129,0.26100304465880525,3.49526656691037,8.861641539669701,3.58351893845611,0.0,0.0,3.0,9.0,0.0
4661,17.134496696266954,0.2903419353031361,-1.4925556547600902,8.907523495400207,3.610917912644224,0.0,0.0,3.0,9.0,0.0
4662,17.14820012904984,0.27664965163188104,2.7669605155873,9.029308077074397,3.6375861597263857,0.0,0.0,6.0,36.0,1.0
4663,17.160990945265635,0.2812125489668527,0.72761055576138,9.060170897111252,0.0,0.0,0.0,4.0,16.0,0.0
4664,17.172760336309594,0.2678623801674951,1.26196975894065,9.145596733711939,0.6931471805599453,0.0,0.0,4.0,16.0,0.0
4665,17.18353563922377,0.2812090275775163,2.7480815105578,9.173895242804775,1.0986122886681096,0.0,0.0,5.0,25.0,0.0
4666,17.193488543819115,0.2813804251137712,1.82099860374488,9.301244934637568,1.3862943611198906,0.0,0.0,4.0,16.0,0.0
4667,17.202843504317464,0.28351853715535363,2.5133577240194,9.355394198291348,1.6094379124341005,0.0,0.0,4.0,16.0,0.0
4668,17.211890353672125,0.2753984823170233,2.19131613653122,9.42499409071218,1.791759469228055,0.0,0.0,4.0,16.0,0.0
4669,17.220880721450225,0.263342597359148,1.72583672758952,9.471187847545686,1.9459101490553128,0.0,0.0,3.0,9.0,0.0
4670,17.22979187047423,0.2951839831215129,2.78565111872198,9.625483993967741,2.079441541679836,0.0,0.0,4.0,16.0,0.0
4671,17.238700520164766,0.26930467523153745,1.6449238228073302,9.723267599220476,2.19722457733622,0.0,0.0,4.0,16.0,0.0
4672,17.248049972972353,0.2444583102922129,2.3636954291464503,9.901863563101394,2.302585092994046,0.0,0.0,4.0,16.0,0.0
4673,17.25837962106049,0.2388118794551277,2.18136357009138,9.950994827691222,2.3978952727983707,0.0,0.0,5.0,25.0,1.0
4684,16.406191387839172,1.3958655241326712,0.999998450119974,0.4984075701397783,2.3978952727983707,0.0,0.0,1.0,1.0,0.0
4686,16.408869289590815,1.5139829647134062,3.834057952494629,0.952206325750952,0.6931471805599453,0.0,0.0,2.0,4.0,0.0
4687,16.40694941171519,1.5407327858874598,2.8635633915472205,1.1667422083434114,1.0986122886681096,0.0,0.0,3.0,9.0,0.0
4688,16.410366379406742,1.3179891687345986,2.54951066485061,1.3812275749744718,1.3862943611198906,0.0,0.0,2.0,4.0,0.0
4689,16.423221615193214,1.3541154627470495,0.999996405983119,1.6746791025241463,1.6094379124341005,0.0,0.0,4.0,16.0,0.0
4690,16.44693497372585,1.2359116468194662,2.2135941437309,1.9308493268346032,1.791759469228055,0.0,0.0,3.0,9.0,0.0
4691,16.479292485721082,1.2708444144560296,-2.25936308603135,2.328938298849813,1.9459101490553128,0.0,0.0,2.0,4.0,0.0
4692,16.516416499510154,1.2563315270096378,2.9418844308295298,2.7772042455699295,2.079441541679836,0.0,0.0,6.0,36.0,0.0
4693,16.55334374329711,1.2472768224500306,2.60105556432423,3.5476909538707284,2.19722457733622,0.0,0.0,3.0,9.0,0.0
4694,16.58694680385824,1.2597912858223643,1.6434056550218,4.4087681225596915,2.302585092994046,0.0,0.0,5.0,25.0,0.0
4695,16.61665187250263,1.2638134308701399,2.7202941017470894,5.372393763577452,2.3978952727983707,0.0,0.0,4.0,16.0,0.0
4696,16.643689367640594,1.3181597860037058,3.1997750678516503,5.566828600858922,2.4849066497880004,0.0,0.0,3.0,9.0,0.0
4697,16.66914565711,1.3302680477006013,3.28361719429204,5.607881777170816,2.5649493574615367,0.0,0.0,4.0,16.0,0.0
4698,16.694602380363527,1.3350253094384832,2.84917067600652,5.68749564450926,2.6390573296152593,0.0,0.0,3.0,9.0,0.0
4699,16.721078379717813,1.3043753467688115,1.04450083767435,6.0384923636078325,2.7080502011022096,0.0,0.0,2.0,4.0,0.0
4700,16.748607511477317,1.3153101957780298,3.4494818601841803,6.305815973611415,2.772588722239781,0.0,0.0,5.0,25.0,0.0
4701,16.776645900191152,1.3129566290243513,2.969336339444,6.814407483646572,2.8332133440562166,0.0,0.0,4.0,16.0,0.0
4702,16.80489573122588,1.312186388970015,2.4543288591579,7.257466376594169,2.8903717578961645,0.0,0.0,5.0,25.0,0.0
4703,16.832946934177514,1.3010373415177536,2.96144920178791,7.703297036597337,2.9444389791664403,0.0,0.0,4.0,16.0,0.0
4704,16.860526968900935,1.2853734104655987,2.9449390611032404,7.974596902646729,0.0,0.0,0.0,5.0,25.0,0.0
4705,16.887616524273177,1.3127731800206188,2.51420349565495,8.486060191685798,0.6931471805599453,0.0,0.0,5.0,25.0,0.0
4706,16.914313908410048,1.2820635337905195,2.6985182026743595,8.82560734170876,1.0986122886681096,0.0,0.0,4.0,16.0,0.0
4707,16.940626101315036,1.2671045377922106,2.61335398945168,9.27015643561108,1.3862943611198906,0.0,0.0,5.0,25.0,0.0
4708,16.966579593386328,1.2705898296762623,2.51674770969043,9.41966923535965,1.6094379124341005,0.0,0.0,5.0,25.0,0.0
4736,17.40221740962111,0.46130649533065704,2.36725081555812,0.7743217807928221,3.0445224377234235,1.0,1.0,6.0,36.0,0.0
4737,17.42487125878327,0.489951267044541,2.09549342218261,0.7958961386247724,3.0910424533583165,1.0,1.0,4.0,16.0,0.0
4738,17.446666774049227,0.5040771156627089,2.2209745667702,0.8149537754565415,3.1354942159291497,1.0,1.0,5.0,25.0,0.0
4739,17.467368365205292,0.5091344587922987,1.68849052064097,0.8422363599457132,3.1780538303479458,1.0,1.0,5.0,25.0,0.0
4740,17.48692872221115,0.5449244994440106,-1.02827465062639,0.8806323733996412,3.218875824868201,1.0,1.0,4.0,16.0,0.0
4741,17.505450549509533,0.5570414958584705,-2.00140745164744,0.9836312770771194,3.258096538021482,1.0,1.0,1.0,1.0,1.0
4742,17.523048087565964,0.6342334231643623,-3.36933813622256,1.059598740876385,0.0,1.0,1.0,0.0,0.0,0.0
4743,17.539888252534322,0.6588581071004992,1.92231564114894,1.1950400868233797,0.6931471805599453,1.0,1.0,0.0,0.0,0.0
4744,17.556104538984886,0.6603943941110995,1.67837220930901,1.2960912202907748,1.0986122886681096,1.0,1.0,2.0,4.0,0.0
4745,17.571637057163382,0.6384913003278637,-0.8066082754808241,1.4906290878559432,1.3862943611198906,1.0,1.0,2.0,4.0,0.0
4746,17.58648652463451,0.6731123056883851,3.1082056648271297,1.6458679021603162,0.0,1.0,1.0,3.0,9.0,0.0
4747,17.60089742945299,0.6699408279865177,2.45752115503726,1.8897517165260944,0.6931471805599453,1.0,1.0,1.0,1.0,0.0
4748,17.615172847851483,0.6726634702954079,2.73458559150844,2.1051765086312475,1.0986122886681096,1.0,1.0,3.0,9.0,0.0
4749,17.629476578570902,0.6901622974252923,2.63591567327421,2.3554913219090707,1.3862943611198906,1.0,1.0,2.0,4.0,0.0
4750,17.64397428649744,0.6985837781953633,2.53825044998477,2.539951496873861,1.6094379124341005,1.0,1.0,2.0,4.0,0.0
4751,17.65849329792525,0.7503615802909881,2.3773058204085897,2.8926159599036407,1.791759469228055,1.0,1.0,1.0,1.0,0.0
4752,17.672469040537752,0.7588605598594372,2.42202666225414,3.5602397816649094,1.9459101490553128,1.0,1.0,1.0,1.0,0.0
4753,17.685160992349488,0.7592390777402487,3.30834248263471,3.8739767807220153,2.079441541679836,1.0,1.0,1.0,1.0,0.0
4754,17.696104813888763,0.7417452544240729,3.707550479186101,3.871861679978832,2.19722457733622,1.0,1.0,0.0,0.0,0.0
4755,17.705169399360464,0.7652930853821268,3.3680906310966896,4.260830385894587,2.302585092994046,1.0,1.0,1.0,1.0,0.0
4756,17.712649604787842,0.7758766244155705,3.4677829580750696,5.340071903483595,2.3978952727983707,1.0,1.0,3.0,9.0,0.0
4757,17.719040640404288,0.7882001586998486,3.72075194741625,6.241027672752331,2.4849066497880004,1.0,1.0,0.0,0.0,0.0
