d3mIndex,RegionName,ZoneName,WoredaName,dateTime,Malnutrition_total Cases
13757,Oromia,East Hararge,Haromaya Hospital,2019-06-30,0
13782,Oromia,East Hararge,Haromaya Rural,2019-01-31,77
13783,Oromia,East Hararge,Haromaya Rural,2019-02-28,91
13784,Oromia,East Hararge,Haromaya Rural,2019-03-31,107
13785,Oromia,East Hararge,Haromaya Rural,2019-04-30,184
13786,Oromia,East Hararge,Haromaya Rural,2019-05-31,167
13787,Oromia,East Hararge,Haromaya Rural,2019-06-30,50
13812,Oromia,East Hararge,Haromaya Town,2019-01-31,2
13813,Oromia,East Hararge,Haromaya Town,2019-02-28,0
13814,Oromia,East Hararge,Haromaya Town,2019-03-31,0
13815,Oromia,East Hararge,Haromaya Town,2019-04-30,5
13816,Oromia,East Hararge,Haromaya Town,2019-05-31,8
13817,Oromia,East Hararge,Haromaya Town,2019-06-30,1
13842,Oromia,East Hararge,Jarso,2019-01-31,92
13843,Oromia,East Hararge,Jarso,2019-02-28,75
13844,Oromia,East Hararge,Jarso,2019-03-31,100
13845,Oromia,East Hararge,Jarso,2019-04-30,149
13846,Oromia,East Hararge,Jarso,2019-05-31,80
13847,Oromia,East Hararge,Jarso,2019-06-30,37
13872,Oromia,East Hararge,Kersa EH,2019-01-31,79
13873,Oromia,East Hararge,Kersa EH,2019-02-28,38
13874,Oromia,East Hararge,Kersa EH,2019-03-31,0
13875,Oromia,East Hararge,Kersa EH,2019-04-30,64
13876,Oromia,East Hararge,Kersa EH,2019-05-31,26
13877,Oromia,East Hararge,Kersa EH,2019-06-30,35
13902,Oromia,East Hararge,Kombolicha,2019-01-31,28
13903,Oromia,East Hararge,Kombolicha,2019-02-28,34
13904,Oromia,East Hararge,Kombolicha,2019-03-31,34
13905,Oromia,East Hararge,Kombolicha,2019-04-30,25
13906,Oromia,East Hararge,Kombolicha,2019-05-31,40
13907,Oromia,East Hararge,Kombolicha,2019-06-30,13
13932,Oromia,East Hararge,Kumbi,2019-01-31,65
13933,Oromia,East Hararge,Kumbi,2019-02-28,23
13934,Oromia,East Hararge,Kumbi,2019-03-31,96
13935,Oromia,East Hararge,Kumbi,2019-04-30,87
13936,Oromia,East Hararge,Kumbi,2019-05-31,43
13937,Oromia,East Hararge,Kumbi,2019-06-30,18
13962,Oromia,East Hararge,Kurfa Chele,2019-01-31,8
13963,Oromia,East Hararge,Kurfa Chele,2019-02-28,4
13964,Oromia,East Hararge,Kurfa Chele,2019-03-31,12
13965,Oromia,East Hararge,Kurfa Chele,2019-04-30,20
13966,Oromia,East Hararge,Kurfa Chele,2019-05-31,7
13967,Oromia,East Hararge,Kurfa Chele,2019-06-30,0
13992,Oromia,East Hararge,Melka Belo,2019-01-31,31
13993,Oromia,East Hararge,Melka Belo,2019-02-28,57
13994,Oromia,East Hararge,Melka Belo,2019-03-31,90
13995,Oromia,East Hararge,Melka Belo,2019-04-30,105
13996,Oromia,East Hararge,Melka Belo,2019-05-31,182
13997,Oromia,East Hararge,Melka Belo,2019-06-30,35
14022,Oromia,East Hararge,Meta,2019-01-31,43
14023,Oromia,East Hararge,Meta,2019-02-28,45
14024,Oromia,East Hararge,Meta,2019-03-31,76
14025,Oromia,East Hararge,Meta,2019-04-30,121
14026,Oromia,East Hararge,Meta,2019-05-31,92
14027,Oromia,East Hararge,Meta,2019-06-30,24
14052,Oromia,East Hararge,Meyu Muleke,2019-01-31,45
14053,Oromia,East Hararge,Meyu Muleke,2019-02-28,39
14054,Oromia,East Hararge,Meyu Muleke,2019-03-31,84
14055,Oromia,East Hararge,Meyu Muleke,2019-04-30,45
14056,Oromia,East Hararge,Meyu Muleke,2019-05-31,95
14057,Oromia,East Hararge,Meyu Muleke,2019-06-30,4
14082,Oromia,East Hararge,Midega Tole,2019-01-31,58
14083,Oromia,East Hararge,Midega Tole,2019-02-28,92
14084,Oromia,East Hararge,Midega Tole,2019-03-31,112
14085,Oromia,East Hararge,Midega Tole,2019-04-30,168
14086,Oromia,East Hararge,Midega Tole,2019-05-31,99
14087,Oromia,East Hararge,Midega Tole,2019-06-30,51
14112,Oromia,East Shewa,Adama,2019-01-31,7
14113,Oromia,East Shewa,Adama,2019-02-28,4
14114,Oromia,East Shewa,Adama,2019-03-31,13
14115,Oromia,East Shewa,Adama,2019-04-30,14
14116,Oromia,East Shewa,Adama,2019-05-31,13
14117,Oromia,East Shewa,Adama,2019-06-30,2
14142,Oromia,East Shewa,Adami Tulu Jido Kombolcha,2019-01-31,61
14143,Oromia,East Shewa,Adami Tulu Jido Kombolcha,2019-02-28,18
14144,Oromia,East Shewa,Adami Tulu Jido Kombolcha,2019-03-31,100
14145,Oromia,East Shewa,Adami Tulu Jido Kombolcha,2019-04-30,162
14146,Oromia,East Shewa,Adami Tulu Jido Kombolcha,2019-05-31,153
14147,Oromia,East Shewa,Adami Tulu Jido Kombolcha,2019-06-30,40
14172,Oromia,East Shewa,Adea,2019-01-31,0
14173,Oromia,East Shewa,Adea,2019-02-28,0
14174,Oromia,East Shewa,Adea,2019-03-31,2
14175,Oromia,East Shewa,Adea,2019-04-30,3
14176,Oromia,East Shewa,Adea,2019-05-31,4
14177,Oromia,East Shewa,Adea,2019-06-30,0
14202,Oromia,East Shewa,Batu,2019-01-31,17
14203,Oromia,East Shewa,Batu,2019-02-28,7
14204,Oromia,East Shewa,Batu,2019-03-31,19
14205,Oromia,East Shewa,Batu,2019-04-30,42
14206,Oromia,East Shewa,Batu,2019-05-31,20
14207,Oromia,East Shewa,Batu,2019-06-30,41
14232,Oromia,East Shewa,Bora,2019-01-31,13
14233,Oromia,East Shewa,Bora,2019-02-28,3
14234,Oromia,East Shewa,Bora,2019-03-31,54
14235,Oromia,East Shewa,Bora,2019-04-30,18
14236,Oromia,East Shewa,Bora,2019-05-31,19
14237,Oromia,East Shewa,Bora,2019-06-30,2
14262,Oromia,East Shewa,Boset,2019-01-31,46
14263,Oromia,East Shewa,Boset,2019-02-28,6
14264,Oromia,East Shewa,Boset,2019-03-31,16
14265,Oromia,East Shewa,Boset,2019-04-30,30
14266,Oromia,East Shewa,Boset,2019-05-31,25
14267,Oromia,East Shewa,Boset,2019-06-30,5
14292,Oromia,East Shewa,Dugda,2019-01-31,21
14293,Oromia,East Shewa,Dugda,2019-02-28,15
14294,Oromia,East Shewa,Dugda,2019-03-31,57
14295,Oromia,East Shewa,Dugda,2019-04-30,76
14296,Oromia,East Shewa,Dugda,2019-05-31,71
14297,Oromia,East Shewa,Dugda,2019-06-30,17
14322,Oromia,East Shewa,Fentale,2019-01-31,22
14323,Oromia,East Shewa,Fentale,2019-02-28,14
14324,Oromia,East Shewa,Fentale,2019-03-31,78
14325,Oromia,East Shewa,Fentale,2019-04-30,62
14326,Oromia,East Shewa,Fentale,2019-05-31,55
14327,Oromia,East Shewa,Fentale,2019-06-30,15
14352,Oromia,East Shewa,Gimbichu,2019-01-31,0
14353,Oromia,East Shewa,Gimbichu,2019-02-28,0
14354,Oromia,East Shewa,Gimbichu,2019-03-31,17
14355,Oromia,East Shewa,Gimbichu,2019-04-30,0
14356,Oromia,East Shewa,Gimbichu,2019-05-31,0
14357,Oromia,East Shewa,Gimbichu,2019-06-30,0
14382,Oromia,East Shewa,Liben,2019-01-31,10
14383,Oromia,East Shewa,Liben,2019-02-28,2
14384,Oromia,East Shewa,Liben,2019-03-31,1
14385,Oromia,East Shewa,Liben,2019-04-30,5
14386,Oromia,East Shewa,Liben,2019-05-31,8
14387,Oromia,East Shewa,Liben,2019-06-30,3
14412,Oromia,East Shewa,Lomme,2019-01-31,0
14413,Oromia,East Shewa,Lomme,2019-02-28,0
14414,Oromia,East Shewa,Lomme,2019-03-31,3
14415,Oromia,East Shewa,Lomme,2019-04-30,1
14416,Oromia,East Shewa,Lomme,2019-05-31,0
14417,Oromia,East Shewa,Lomme,2019-06-30,0
14442,Oromia,East Shewa,Matahara,2019-01-31,0
14443,Oromia,East Shewa,Matahara,2019-02-28,0
14444,Oromia,East Shewa,Matahara,2019-03-31,3
14445,Oromia,East Shewa,Matahara,2019-04-30,6
14446,Oromia,East Shewa,Matahara,2019-05-31,3
14447,Oromia,East Shewa,Matahara,2019-06-30,7
14482,Oromia,East Shewa,Olanciti Hospital,2019-01-31,4
14483,Oromia,East Shewa,Olanciti Hospital,2019-02-28,0
14484,Oromia,East Shewa,Olanciti Hospital,2019-03-31,12
14485,Oromia,East Shewa,Olanciti Hospital,2019-04-30,3
14486,Oromia,East Shewa,Olanciti Hospital,2019-05-31,13
14487,Oromia,East Shewa,Olanciti Hospital,2019-06-30,0
14512,Oromia,East Wellega,Boneya Bushe,2019-01-31,3
14513,Oromia,East Wellega,Boneya Bushe,2019-02-28,4
14514,Oromia,East Wellega,Boneya Bushe,2019-03-31,6
14515,Oromia,East Wellega,Boneya Bushe,2019-04-30,0
14516,Oromia,East Wellega,Boneya Bushe,2019-05-31,1
14517,Oromia,East Wellega,Boneya Bushe,2019-06-30,1
14542,Oromia,East Wellega,Diga,2019-01-31,0
14543,Oromia,East Wellega,Diga,2019-02-28,0
14544,Oromia,East Wellega,Diga,2019-03-31,130
14545,Oromia,East Wellega,Diga,2019-04-30,3
14546,Oromia,East Wellega,Diga,2019-05-31,0
14547,Oromia,East Wellega,Diga,2019-06-30,3
14572,Oromia,East Wellega,Ebantu,2019-01-31,0
14573,Oromia,East Wellega,Ebantu,2019-02-28,1
14574,Oromia,East Wellega,Ebantu,2019-03-31,5
14575,Oromia,East Wellega,Ebantu,2019-04-30,1
14576,Oromia,East Wellega,Ebantu,2019-05-31,0
14577,Oromia,East Wellega,Ebantu,2019-06-30,0
14602,Oromia,East Wellega,Gida Ayana,2019-01-31,17
14603,Oromia,East Wellega,Gida Ayana,2019-02-28,9
14604,Oromia,East Wellega,Gida Ayana,2019-03-31,16
14605,Oromia,East Wellega,Gida Ayana,2019-04-30,16
14606,Oromia,East Wellega,Gida Ayana,2019-05-31,15
14607,Oromia,East Wellega,Gida Ayana,2019-06-30,5
14632,Oromia,East Wellega,Gobu Seyo,2019-01-31,35
14633,Oromia,East Wellega,Gobu Seyo,2019-02-28,21
14634,Oromia,East Wellega,Gobu Seyo,2019-03-31,34
14635,Oromia,East Wellega,Gobu Seyo,2019-04-30,32
14636,Oromia,East Wellega,Gobu Seyo,2019-05-31,0
14637,Oromia,East Wellega,Gobu Seyo,2019-06-30,0
14662,Oromia,East Wellega,Gudeyabila,2019-01-31,0
14663,Oromia,East Wellega,Gudeyabila,2019-02-28,0
14664,Oromia,East Wellega,Gudeyabila,2019-03-31,0
14665,Oromia,East Wellega,Gudeyabila,2019-04-30,0
14666,Oromia,East Wellega,Gudeyabila,2019-05-31,2
14667,Oromia,East Wellega,Gudeyabila,2019-06-30,1
14692,Oromia,East Wellega,Guto Gida,2019-01-31,0
14693,Oromia,East Wellega,Guto Gida,2019-02-28,0
14694,Oromia,East Wellega,Guto Gida,2019-03-31,4
14695,Oromia,East Wellega,Guto Gida,2019-04-30,4
14696,Oromia,East Wellega,Guto Gida,2019-05-31,7
14697,Oromia,East Wellega,Guto Gida,2019-06-30,0
14722,Oromia,East Wellega,Haro Limu,2019-01-31,6
14723,Oromia,East Wellega,Haro Limu,2019-02-28,12
14724,Oromia,East Wellega,Haro Limu,2019-03-31,21
14725,Oromia,East Wellega,Haro Limu,2019-04-30,6
14726,Oromia,East Wellega,Haro Limu,2019-05-31,9
14727,Oromia,East Wellega,Haro Limu,2019-06-30,2
14752,Oromia,East Wellega,Jimma Arjo,2019-01-31,15
14753,Oromia,East Wellega,Jimma Arjo,2019-02-28,15
14754,Oromia,East Wellega,Jimma Arjo,2019-03-31,16
14755,Oromia,East Wellega,Jimma Arjo,2019-04-30,5
14756,Oromia,East Wellega,Jimma Arjo,2019-05-31,5
14757,Oromia,East Wellega,Jimma Arjo,2019-06-30,7
14782,Oromia,East Wellega,Kiremu,2019-01-31,2
14783,Oromia,East Wellega,Kiremu,2019-02-28,4
14784,Oromia,East Wellega,Kiremu,2019-03-31,3
14785,Oromia,East Wellega,Kiremu,2019-04-30,4
14786,Oromia,East Wellega,Kiremu,2019-05-31,1
14787,Oromia,East Wellega,Kiremu,2019-06-30,4
14812,Oromia,East Wellega,Leqa Dulecha,2019-01-31,3
14813,Oromia,East Wellega,Leqa Dulecha,2019-02-28,2
14814,Oromia,East Wellega,Leqa Dulecha,2019-03-31,10
14815,Oromia,East Wellega,Leqa Dulecha,2019-04-30,10
14816,Oromia,East Wellega,Leqa Dulecha,2019-05-31,20
14817,Oromia,East Wellega,Leqa Dulecha,2019-06-30,7
14842,Oromia,East Wellega,Limu,2019-01-31,5
14843,Oromia,East Wellega,Limu,2019-02-28,6
14844,Oromia,East Wellega,Limu,2019-03-31,7
14845,Oromia,East Wellega,Limu,2019-04-30,6
14846,Oromia,East Wellega,Limu,2019-05-31,6
14847,Oromia,East Wellega,Limu,2019-06-30,0
14872,Oromia,East Wellega,Nunu Qumba,2019-01-31,26
14873,Oromia,East Wellega,Nunu Qumba,2019-02-28,4
14874,Oromia,East Wellega,Nunu Qumba,2019-03-31,0
14875,Oromia,East Wellega,Nunu Qumba,2019-04-30,0
14876,Oromia,East Wellega,Nunu Qumba,2019-05-31,0
14877,Oromia,East Wellega,Nunu Qumba,2019-06-30,0
14902,Oromia,East Wellega,Sasiga,2019-01-31,4
14903,Oromia,East Wellega,Sasiga,2019-02-28,0
14904,Oromia,East Wellega,Sasiga,2019-03-31,8
14905,Oromia,East Wellega,Sasiga,2019-04-30,5
14906,Oromia,East Wellega,Sasiga,2019-05-31,3
14907,Oromia,East Wellega,Sasiga,2019-06-30,2
14932,Oromia,East Wellega,Sibu Sire,2019-01-31,0
14933,Oromia,East Wellega,Sibu Sire,2019-02-28,16
14934,Oromia,East Wellega,Sibu Sire,2019-03-31,4
14935,Oromia,East Wellega,Sibu Sire,2019-04-30,6
14936,Oromia,East Wellega,Sibu Sire,2019-05-31,2
14937,Oromia,East Wellega,Sibu Sire,2019-06-30,5
14962,Oromia,East Wellega,Wama Hagelo,2019-01-31,0
14963,Oromia,East Wellega,Wama Hagelo,2019-02-28,0
14964,Oromia,East Wellega,Wama Hagelo,2019-03-31,0
14965,Oromia,East Wellega,Wama Hagelo,2019-04-30,4
14966,Oromia,East Wellega,Wama Hagelo,2019-05-31,4
14967,Oromia,East Wellega,Wama Hagelo,2019-06-30,2
14992,Oromia,East Wellega,Wayu Tuqa,2019-01-31,1
14993,Oromia,East Wellega,Wayu Tuqa,2019-02-28,0
14994,Oromia,East Wellega,Wayu Tuqa,2019-03-31,0
14995,Oromia,East Wellega,Wayu Tuqa,2019-04-30,2
14996,Oromia,East Wellega,Wayu Tuqa,2019-05-31,0
14997,Oromia,East Wellega,Wayu Tuqa,2019-06-30,0
15022,Oromia,Finfine Zuria,Akaki,2019-01-31,0
15023,Oromia,Finfine Zuria,Akaki,2019-02-28,0
15024,Oromia,Finfine Zuria,Akaki,2019-03-31,15
15025,Oromia,Finfine Zuria,Akaki,2019-04-30,0
15026,Oromia,Finfine Zuria,Akaki,2019-05-31,0
15027,Oromia,Finfine Zuria,Akaki,2019-06-30,0
15052,Oromia,Finfine Zuria,Berreh,2019-01-31,0
15053,Oromia,Finfine Zuria,Berreh,2019-02-28,0
15054,Oromia,Finfine Zuria,Berreh,2019-03-31,1
15055,Oromia,Finfine Zuria,Berreh,2019-04-30,1
15056,Oromia,Finfine Zuria,Berreh,2019-05-31,3
15057,Oromia,Finfine Zuria,Berreh,2019-06-30,10
15092,Oromia,Finfine Zuria,Mullo,2019-01-31,0
15093,Oromia,Finfine Zuria,Mullo,2019-02-28,1
15094,Oromia,Finfine Zuria,Mullo,2019-03-31,4
15095,Oromia,Finfine Zuria,Mullo,2019-04-30,4
15096,Oromia,Finfine Zuria,Mullo,2019-05-31,2
15097,Oromia,Finfine Zuria,Mullo,2019-06-30,0
15122,Oromia,Finfine Zuria,Sandefa,2019-01-31,5
15123,Oromia,Finfine Zuria,Sandefa,2019-02-28,1
15124,Oromia,Finfine Zuria,Sandefa,2019-03-31,3
15125,Oromia,Finfine Zuria,Sandefa,2019-04-30,9
15126,Oromia,Finfine Zuria,Sandefa,2019-05-31,0
15127,Oromia,Finfine Zuria,Sandefa,2019-06-30,0
15152,Oromia,Finfine Zuria,Sebeta Awas,2019-01-31,2
15153,Oromia,Finfine Zuria,Sebeta Awas,2019-02-28,1
15154,Oromia,Finfine Zuria,Sebeta Awas,2019-03-31,9
15155,Oromia,Finfine Zuria,Sebeta Awas,2019-04-30,2
15156,Oromia,Finfine Zuria,Sebeta Awas,2019-05-31,2
15157,Oromia,Finfine Zuria,Sebeta Awas,2019-06-30,3
15182,Oromia,Finfine Zuria,Sululta Town,2019-01-31,4
15183,Oromia,Finfine Zuria,Sululta Town,2019-02-28,1
15184,Oromia,Finfine Zuria,Sululta Town,2019-03-31,0
15185,Oromia,Finfine Zuria,Sululta Town,2019-04-30,2
15186,Oromia,Finfine Zuria,Sululta Town,2019-05-31,3
15187,Oromia,Finfine Zuria,Sululta Town,2019-06-30,1
15212,Oromia,Finfine Zuria,Walmera,2019-01-31,0
15213,Oromia,Finfine Zuria,Walmera,2019-02-28,7
15214,Oromia,Finfine Zuria,Walmera,2019-03-31,6
15215,Oromia,Finfine Zuria,Walmera,2019-04-30,6
15216,Oromia,Finfine Zuria,Walmera,2019-05-31,2
15217,Oromia,Finfine Zuria,Walmera,2019-06-30,2
15242,Oromia,Gelan Town,Gelan Town,2019-01-31,0
15243,Oromia,Gelan Town,Gelan Town,2019-02-28,0
15244,Oromia,Gelan Town,Gelan Town,2019-03-31,0
15245,Oromia,Gelan Town,Gelan Town,2019-04-30,1
15246,Oromia,Gelan Town,Gelan Town,2019-05-31,0
15247,Oromia,Gelan Town,Gelan Town,2019-06-30,0
15272,Oromia,Guji,Adola Hospital,2019-01-31,16
15273,Oromia,Guji,Adola Hospital,2019-02-28,20
15274,Oromia,Guji,Adola Hospital,2019-03-31,31
15275,Oromia,Guji,Adola Hospital,2019-04-30,22
15276,Oromia,Guji,Adola Hospital,2019-05-31,18
15277,Oromia,Guji,Adola Hospital,2019-06-30,8
15302,Oromia,Guji,Adola Reda,2019-01-31,25
15303,Oromia,Guji,Adola Reda,2019-02-28,24
15304,Oromia,Guji,Adola Reda,2019-03-31,31
15305,Oromia,Guji,Adola Reda,2019-04-30,34
15306,Oromia,Guji,Adola Reda,2019-05-31,40
15307,Oromia,Guji,Adola Reda,2019-06-30,29
15332,Oromia,Guji,Adola Town,2019-01-31,5
15333,Oromia,Guji,Adola Town,2019-02-28,1
15334,Oromia,Guji,Adola Town,2019-03-31,6
15335,Oromia,Guji,Adola Town,2019-04-30,11
15336,Oromia,Guji,Adola Town,2019-05-31,5
15337,Oromia,Guji,Adola Town,2019-06-30,6
15362,Oromia,Guji,Aga Wayyu,2019-01-31,3
15363,Oromia,Guji,Aga Wayyu,2019-02-28,0
15364,Oromia,Guji,Aga Wayyu,2019-03-31,1
15365,Oromia,Guji,Aga Wayyu,2019-04-30,1
15366,Oromia,Guji,Aga Wayyu,2019-05-31,3
15367,Oromia,Guji,Aga Wayyu,2019-06-30,4
15392,Oromia,Guji,Anna Sora,2019-01-31,10
15393,Oromia,Guji,Anna Sora,2019-02-28,12
15394,Oromia,Guji,Anna Sora,2019-03-31,14
15395,Oromia,Guji,Anna Sora,2019-04-30,10
15396,Oromia,Guji,Anna Sora,2019-05-31,10
15397,Oromia,Guji,Anna Sora,2019-06-30,5
15422,Oromia,Guji,Bore,2019-01-31,8
15423,Oromia,Guji,Bore,2019-02-28,8
15424,Oromia,Guji,Bore,2019-03-31,3
15425,Oromia,Guji,Bore,2019-04-30,18
15426,Oromia,Guji,Bore,2019-05-31,15
15427,Oromia,Guji,Bore,2019-06-30,1
15435,Oromia,Guji,Bore Hospital,2019-01-31,0
15436,Oromia,Guji,Bore Hospital,2019-02-28,2
15437,Oromia,Guji,Bore Hospital,2019-03-31,12
15438,Oromia,Guji,Bore Hospital,2019-04-30,27
15439,Oromia,Guji,Bore Hospital,2019-05-31,22
15440,Oromia,Guji,Bore Hospital,2019-06-30,7
15465,Oromia,Guji,Dima,2019-01-31,20
15466,Oromia,Guji,Dima,2019-02-28,5
15467,Oromia,Guji,Dima,2019-03-31,26
15468,Oromia,Guji,Dima,2019-04-30,25
15469,Oromia,Guji,Dima,2019-05-31,26
15470,Oromia,Guji,Dima,2019-06-30,29
15495,Oromia,Guji,Girja,2019-01-31,21
15496,Oromia,Guji,Girja,2019-02-28,13
15497,Oromia,Guji,Girja,2019-03-31,13
15498,Oromia,Guji,Girja,2019-04-30,27
15499,Oromia,Guji,Girja,2019-05-31,63
15500,Oromia,Guji,Girja,2019-06-30,40
15525,Oromia,Guji,Goro Dola,2019-01-31,14
15526,Oromia,Guji,Goro Dola,2019-02-28,25
15527,Oromia,Guji,Goro Dola,2019-03-31,13
15528,Oromia,Guji,Goro Dola,2019-04-30,21
15529,Oromia,Guji,Goro Dola,2019-05-31,13
15530,Oromia,Guji,Goro Dola,2019-06-30,21
15555,Oromia,Guji,Gumi Eldallo,2019-01-31,5
15556,Oromia,Guji,Gumi Eldallo,2019-02-28,5
15557,Oromia,Guji,Gumi Eldallo,2019-03-31,13
15558,Oromia,Guji,Gumi Eldallo,2019-04-30,7
15559,Oromia,Guji,Gumi Eldallo,2019-05-31,14
15560,Oromia,Guji,Gumi Eldallo,2019-06-30,4
15585,Oromia,Guji,Hambela Wamena,2019-01-31,46
15586,Oromia,Guji,Hambela Wamena,2019-02-28,36
15587,Oromia,Guji,Hambela Wamena,2019-03-31,58
15588,Oromia,Guji,Hambela Wamena,2019-04-30,40
15589,Oromia,Guji,Hambela Wamena,2019-05-31,47
15590,Oromia,Guji,Hambela Wamena,2019-06-30,35
15615,Oromia,Guji,Liben,2019-01-31,52
15616,Oromia,Guji,Liben,2019-02-28,68
15617,Oromia,Guji,Liben,2019-03-31,56
15618,Oromia,Guji,Liben,2019-04-30,64
15619,Oromia,Guji,Liben,2019-05-31,35
15620,Oromia,Guji,Liben,2019-06-30,32
15645,Oromia,Guji,Negele Hospital,2019-01-31,6
15646,Oromia,Guji,Negele Hospital,2019-02-28,5
15647,Oromia,Guji,Negele Hospital,2019-03-31,4
15648,Oromia,Guji,Negele Hospital,2019-04-30,5
15649,Oromia,Guji,Negele Hospital,2019-05-31,8
15650,Oromia,Guji,Negele Hospital,2019-06-30,5
15675,Oromia,Guji,Negele Town,2019-01-31,5
15676,Oromia,Guji,Negele Town,2019-02-28,2
15677,Oromia,Guji,Negele Town,2019-03-31,1
15678,Oromia,Guji,Negele Town,2019-04-30,2
15679,Oromia,Guji,Negele Town,2019-05-31,4
15680,Oromia,Guji,Negele Town,2019-06-30,4
15705,Oromia,Guji,Odo Shakiso,2019-01-31,12
15706,Oromia,Guji,Odo Shakiso,2019-02-28,8
15707,Oromia,Guji,Odo Shakiso,2019-03-31,10
15708,Oromia,Guji,Odo Shakiso,2019-04-30,41
15709,Oromia,Guji,Odo Shakiso,2019-05-31,32
15710,Oromia,Guji,Odo Shakiso,2019-06-30,32
15735,Oromia,Guji,Saba Boru,2019-01-31,7
15736,Oromia,Guji,Saba Boru,2019-02-28,2
15737,Oromia,Guji,Saba Boru,2019-03-31,5
15738,Oromia,Guji,Saba Boru,2019-04-30,17
15739,Oromia,Guji,Saba Boru,2019-05-31,16
15740,Oromia,Guji,Saba Boru,2019-06-30,6
15765,Oromia,Guji,Shakiso town,2019-01-31,2
15766,Oromia,Guji,Shakiso town,2019-02-28,0
15767,Oromia,Guji,Shakiso town,2019-03-31,8
15768,Oromia,Guji,Shakiso town,2019-04-30,12
15769,Oromia,Guji,Shakiso town,2019-05-31,9
15770,Oromia,Guji,Shakiso town,2019-06-30,4
15795,Oromia,Guji,Uraga,2019-01-31,14
15796,Oromia,Guji,Uraga,2019-02-28,24
15797,Oromia,Guji,Uraga,2019-03-31,9
15798,Oromia,Guji,Uraga,2019-04-30,14
15799,Oromia,Guji,Uraga,2019-05-31,15
15800,Oromia,Guji,Uraga,2019-06-30,28
15825,Oromia,Guji,Wadara,2019-01-31,41
15826,Oromia,Guji,Wadara,2019-02-28,46
15827,Oromia,Guji,Wadara,2019-03-31,58
15828,Oromia,Guji,Wadara,2019-04-30,51
15829,Oromia,Guji,Wadara,2019-05-31,48
15830,Oromia,Guji,Wadara,2019-06-30,20
15846,Oromia,Holeta town,Holeta town,2019-01-31,3
15847,Oromia,Holeta town,Holeta town,2019-02-28,4
15848,Oromia,Holeta town,Holeta town,2019-03-31,2
15849,Oromia,Holeta town,Holeta town,2019-04-30,2
15850,Oromia,Holeta town,Holeta town,2019-05-31,1
15851,Oromia,Holeta town,Holeta town,2019-06-30,2
15876,Oromia,Horo Gudru Wellega,Abay Chomen,2019-01-31,4
15877,Oromia,Horo Gudru Wellega,Abay Chomen,2019-02-28,1
15878,Oromia,Horo Gudru Wellega,Abay Chomen,2019-03-31,0
15879,Oromia,Horo Gudru Wellega,Abay Chomen,2019-04-30,2
15880,Oromia,Horo Gudru Wellega,Abay Chomen,2019-05-31,1
15881,Oromia,Horo Gudru Wellega,Abay Chomen,2019-06-30,2
15906,Oromia,Horo Gudru Wellega,Abe Dengoro,2019-01-31,3
15907,Oromia,Horo Gudru Wellega,Abe Dengoro,2019-02-28,2
15908,Oromia,Horo Gudru Wellega,Abe Dengoro,2019-03-31,5
15909,Oromia,Horo Gudru Wellega,Abe Dengoro,2019-04-30,5
15910,Oromia,Horo Gudru Wellega,Abe Dengoro,2019-05-31,5
15911,Oromia,Horo Gudru Wellega,Abe Dengoro,2019-06-30,0
15936,Oromia,Horo Gudru Wellega,Amuru,2019-01-31,2
15937,Oromia,Horo Gudru Wellega,Amuru,2019-02-28,0
15938,Oromia,Horo Gudru Wellega,Amuru,2019-03-31,0
15939,Oromia,Horo Gudru Wellega,Amuru,2019-04-30,1
15940,Oromia,Horo Gudru Wellega,Amuru,2019-05-31,4
15941,Oromia,Horo Gudru Wellega,Amuru,2019-06-30,4
15957,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-01-31,2
15958,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-02-28,1
15959,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-03-31,0
15960,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-04-30,0
15961,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-05-31,0
15962,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-06-30,0
15987,Oromia,Horo Gudru Wellega,Gudru,2019-01-31,1
15988,Oromia,Horo Gudru Wellega,Gudru,2019-02-28,1
15989,Oromia,Horo Gudru Wellega,Gudru,2019-03-31,5
15990,Oromia,Horo Gudru Wellega,Gudru,2019-04-30,3
15991,Oromia,Horo Gudru Wellega,Gudru,2019-05-31,2
15992,Oromia,Horo Gudru Wellega,Gudru,2019-06-30,0
16017,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-01-31,0
16018,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-02-28,0
16019,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-03-31,0
16020,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-04-30,0
16021,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-05-31,1
16022,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-06-30,0
16047,Oromia,Horo Gudru Wellega,Horo,2019-01-31,0
16048,Oromia,Horo Gudru Wellega,Horo,2019-02-28,0
16049,Oromia,Horo Gudru Wellega,Horo,2019-03-31,1
16050,Oromia,Horo Gudru Wellega,Horo,2019-04-30,0
16051,Oromia,Horo Gudru Wellega,Horo,2019-05-31,0
16052,Oromia,Horo Gudru Wellega,Horo,2019-06-30,0
