d3mIndex,RegionName,ZoneName,WoredaName,dateTime,Malnutrition_total Cases
15946,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-02-28,0
15947,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-03-31,0
15948,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-04-30,0
15949,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-05-31,2
15950,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-06-30,0
15951,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-07-31,0
15952,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-08-31,0
15953,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-09-30,0
15954,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-10-31,0
15955,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-11-30,0
15956,Oromia,Horo Gudru Wellega,Chomen Guduru,2018-12-31,3
15957,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-01-31,2
15958,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-02-28,1
15959,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-03-31,0
15960,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-04-30,0
15961,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-05-31,0
15962,Oromia,Horo Gudru Wellega,Chomen Guduru,2019-06-30,0
15963,Oromia,Horo Gudru Wellega,Gudru,2017-01-31,1
15964,Oromia,Horo Gudru Wellega,Gudru,2017-02-28,0
15965,Oromia,Horo Gudru Wellega,Gudru,2017-03-31,3
15966,Oromia,Horo Gudru Wellega,Gudru,2017-04-30,3
15967,Oromia,Horo Gudru Wellega,Gudru,2017-05-31,0
15968,Oromia,Horo Gudru Wellega,Gudru,2017-06-30,0
15969,Oromia,Horo Gudru Wellega,Gudru,2017-07-31,0
15970,Oromia,Horo Gudru Wellega,Gudru,2017-08-31,0
15971,Oromia,Horo Gudru Wellega,Gudru,2017-09-30,3
15972,Oromia,Horo Gudru Wellega,Gudru,2017-10-31,2
15973,Oromia,Horo Gudru Wellega,Gudru,2017-11-30,0
15974,Oromia,Horo Gudru Wellega,Gudru,2017-12-31,1
15975,Oromia,Horo Gudru Wellega,Gudru,2018-01-31,1
15976,Oromia,Horo Gudru Wellega,Gudru,2018-02-28,1
15977,Oromia,Horo Gudru Wellega,Gudru,2018-03-31,0
15978,Oromia,Horo Gudru Wellega,Gudru,2018-04-30,1
15979,Oromia,Horo Gudru Wellega,Gudru,2018-05-31,0
15980,Oromia,Horo Gudru Wellega,Gudru,2018-06-30,1
15981,Oromia,Horo Gudru Wellega,Gudru,2018-07-31,0
15982,Oromia,Horo Gudru Wellega,Gudru,2018-08-31,1
15983,Oromia,Horo Gudru Wellega,Gudru,2018-09-30,1
15984,Oromia,Horo Gudru Wellega,Gudru,2018-10-31,5
15985,Oromia,Horo Gudru Wellega,Gudru,2018-11-30,1
15986,Oromia,Horo Gudru Wellega,Gudru,2018-12-31,1
15987,Oromia,Horo Gudru Wellega,Gudru,2019-01-31,1
15988,Oromia,Horo Gudru Wellega,Gudru,2019-02-28,1
15989,Oromia,Horo Gudru Wellega,Gudru,2019-03-31,5
15990,Oromia,Horo Gudru Wellega,Gudru,2019-04-30,3
15991,Oromia,Horo Gudru Wellega,Gudru,2019-05-31,2
15992,Oromia,Horo Gudru Wellega,Gudru,2019-06-30,0
15993,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-01-31,1
15994,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-02-28,1
15995,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-03-31,2
15996,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-04-30,1
15997,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-05-31,0
15998,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-06-30,0
15999,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-07-31,0
16000,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-08-31,0
16001,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-09-30,0
16002,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-10-31,0
16003,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-11-30,0
16004,Oromia,Horo Gudru Wellega,Hababo Guduru,2017-12-31,3
16005,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-01-31,1
16006,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-02-28,0
16007,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-03-31,0
16008,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-04-30,0
16009,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-05-31,0
16010,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-06-30,0
16011,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-07-31,0
16012,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-08-31,0
16013,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-09-30,0
16014,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-10-31,0
16015,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-11-30,0
16016,Oromia,Horo Gudru Wellega,Hababo Guduru,2018-12-31,6
16017,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-01-31,0
16018,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-02-28,0
16019,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-03-31,0
16020,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-04-30,0
16021,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-05-31,1
16022,Oromia,Horo Gudru Wellega,Hababo Guduru,2019-06-30,0
16023,Oromia,Horo Gudru Wellega,Horo,2017-01-31,0
16024,Oromia,Horo Gudru Wellega,Horo,2017-02-28,0
16025,Oromia,Horo Gudru Wellega,Horo,2017-03-31,0
16026,Oromia,Horo Gudru Wellega,Horo,2017-04-30,0
16027,Oromia,Horo Gudru Wellega,Horo,2017-05-31,1
16028,Oromia,Horo Gudru Wellega,Horo,2017-06-30,0
16029,Oromia,Horo Gudru Wellega,Horo,2017-07-31,1
16030,Oromia,Horo Gudru Wellega,Horo,2017-08-31,1
16031,Oromia,Horo Gudru Wellega,Horo,2017-09-30,0
16032,Oromia,Horo Gudru Wellega,Horo,2017-10-31,3
16033,Oromia,Horo Gudru Wellega,Horo,2017-11-30,1
16034,Oromia,Horo Gudru Wellega,Horo,2017-12-31,0
16035,Oromia,Horo Gudru Wellega,Horo,2018-01-31,4
16036,Oromia,Horo Gudru Wellega,Horo,2018-02-28,0
16037,Oromia,Horo Gudru Wellega,Horo,2018-03-31,0
16038,Oromia,Horo Gudru Wellega,Horo,2018-04-30,3
16039,Oromia,Horo Gudru Wellega,Horo,2018-05-31,0
16040,Oromia,Horo Gudru Wellega,Horo,2018-06-30,1
16041,Oromia,Horo Gudru Wellega,Horo,2018-07-31,1
16042,Oromia,Horo Gudru Wellega,Horo,2018-08-31,0
16043,Oromia,Horo Gudru Wellega,Horo,2018-09-30,0
16044,Oromia,Horo Gudru Wellega,Horo,2018-10-31,1
16045,Oromia,Horo Gudru Wellega,Horo,2018-11-30,2
16046,Oromia,Horo Gudru Wellega,Horo,2018-12-31,0
16047,Oromia,Horo Gudru Wellega,Horo,2019-01-31,0
16048,Oromia,Horo Gudru Wellega,Horo,2019-02-28,0
16049,Oromia,Horo Gudru Wellega,Horo,2019-03-31,1
16050,Oromia,Horo Gudru Wellega,Horo,2019-04-30,0
16051,Oromia,Horo Gudru Wellega,Horo,2019-05-31,0
16052,Oromia,Horo Gudru Wellega,Horo,2019-06-30,0
16053,Oromia,Horo Gudru Wellega,Horro Buluk,2017-10-31,0
16054,Oromia,Horo Gudru Wellega,Horro Buluk,2017-11-30,3
16055,Oromia,Horo Gudru Wellega,Horro Buluk,2017-12-31,7
16056,Oromia,Horo Gudru Wellega,Horro Buluk,2018-01-31,4
16057,Oromia,Horo Gudru Wellega,Horro Buluk,2018-02-28,0
16058,Oromia,Horo Gudru Wellega,Horro Buluk,2018-03-31,0
16059,Oromia,Horo Gudru Wellega,Horro Buluk,2018-04-30,0
16060,Oromia,Horo Gudru Wellega,Horro Buluk,2018-05-31,0
16061,Oromia,Horo Gudru Wellega,Horro Buluk,2018-06-30,0
16062,Oromia,Horo Gudru Wellega,Horro Buluk,2018-07-31,0
16063,Oromia,Horo Gudru Wellega,Horro Buluk,2018-08-31,0
16064,Oromia,Horo Gudru Wellega,Horro Buluk,2018-09-30,0
16065,Oromia,Horo Gudru Wellega,Horro Buluk,2018-10-31,0
16066,Oromia,Horo Gudru Wellega,Horro Buluk,2018-11-30,0
16067,Oromia,Horo Gudru Wellega,Horro Buluk,2018-12-31,0
16068,Oromia,Horo Gudru Wellega,Horro Buluk,2019-01-31,0
16069,Oromia,Horo Gudru Wellega,Horro Buluk,2019-02-28,0
16070,Oromia,Horo Gudru Wellega,Horro Buluk,2019-03-31,0
16071,Oromia,Horo Gudru Wellega,Horro Buluk,2019-04-30,0
16072,Oromia,Horo Gudru Wellega,Horro Buluk,2019-05-31,0
16073,Oromia,Horo Gudru Wellega,Horro Buluk,2019-06-30,0
16074,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-01-31,2
16075,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-02-28,7
16076,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-03-31,7
16077,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-04-30,6
16078,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-05-31,4
16079,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-06-30,7
16080,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-07-31,1
16081,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-08-31,11
16082,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-09-30,2
16083,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-10-31,4
16084,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-11-30,5
16085,Oromia,Horo Gudru Wellega,Jarte Jardga,2017-12-31,12
16086,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-01-31,6
16087,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-02-28,6
16088,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-03-31,8
16089,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-04-30,1
16090,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-05-31,2
16091,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-06-30,5
16092,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-07-31,6
16093,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-08-31,5
16094,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-09-30,4
16095,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-10-31,5
16096,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-11-30,6
16097,Oromia,Horo Gudru Wellega,Jarte Jardga,2018-12-31,3
16098,Oromia,Horo Gudru Wellega,Jarte Jardga,2019-01-31,0
16099,Oromia,Horo Gudru Wellega,Jarte Jardga,2019-02-28,5
16100,Oromia,Horo Gudru Wellega,Jarte Jardga,2019-03-31,5
16101,Oromia,Horo Gudru Wellega,Jarte Jardga,2019-04-30,5
16102,Oromia,Horo Gudru Wellega,Jarte Jardga,2019-05-31,2
16103,Oromia,Horo Gudru Wellega,Jarte Jardga,2019-06-30,1
16104,Oromia,Horo Gudru Wellega,Jima Geneti,2017-01-31,2
16105,Oromia,Horo Gudru Wellega,Jima Geneti,2017-02-28,5
16106,Oromia,Horo Gudru Wellega,Jima Geneti,2017-03-31,2
16107,Oromia,Horo Gudru Wellega,Jima Geneti,2017-04-30,4
16108,Oromia,Horo Gudru Wellega,Jima Geneti,2017-05-31,1
16109,Oromia,Horo Gudru Wellega,Jima Geneti,2017-06-30,0
16110,Oromia,Horo Gudru Wellega,Jima Geneti,2017-07-31,0
16111,Oromia,Horo Gudru Wellega,Jima Geneti,2017-08-31,0
16112,Oromia,Horo Gudru Wellega,Jima Geneti,2017-09-30,1
16113,Oromia,Horo Gudru Wellega,Jima Geneti,2017-10-31,1
16114,Oromia,Horo Gudru Wellega,Jima Geneti,2017-11-30,1
16115,Oromia,Horo Gudru Wellega,Jima Geneti,2017-12-31,2
16116,Oromia,Horo Gudru Wellega,Jima Geneti,2018-01-31,2
16117,Oromia,Horo Gudru Wellega,Jima Geneti,2018-02-28,1
16118,Oromia,Horo Gudru Wellega,Jima Geneti,2018-03-31,1
16119,Oromia,Horo Gudru Wellega,Jima Geneti,2018-04-30,3
16120,Oromia,Horo Gudru Wellega,Jima Geneti,2018-05-31,1
16121,Oromia,Horo Gudru Wellega,Jima Geneti,2018-06-30,0
16122,Oromia,Horo Gudru Wellega,Jima Geneti,2018-07-31,1
16123,Oromia,Horo Gudru Wellega,Jima Geneti,2018-08-31,4
16124,Oromia,Horo Gudru Wellega,Jima Geneti,2018-09-30,1
16125,Oromia,Horo Gudru Wellega,Jima Geneti,2018-10-31,7
16126,Oromia,Horo Gudru Wellega,Jima Geneti,2018-11-30,3
16127,Oromia,Horo Gudru Wellega,Jima Geneti,2018-12-31,1
16128,Oromia,Horo Gudru Wellega,Jima Geneti,2019-01-31,6
16129,Oromia,Horo Gudru Wellega,Jima Geneti,2019-02-28,1
16130,Oromia,Horo Gudru Wellega,Jima Geneti,2019-03-31,3
16131,Oromia,Horo Gudru Wellega,Jima Geneti,2019-04-30,4
16132,Oromia,Horo Gudru Wellega,Jima Geneti,2019-05-31,5
16133,Oromia,Horo Gudru Wellega,Jima Geneti,2019-06-30,0
16134,Oromia,Horo Gudru Wellega,Jima Rare,2017-01-31,5
16135,Oromia,Horo Gudru Wellega,Jima Rare,2017-02-28,0
16136,Oromia,Horo Gudru Wellega,Jima Rare,2017-03-31,8
16137,Oromia,Horo Gudru Wellega,Jima Rare,2017-04-30,2
16138,Oromia,Horo Gudru Wellega,Jima Rare,2017-05-31,2
16139,Oromia,Horo Gudru Wellega,Jima Rare,2017-06-30,0
16140,Oromia,Horo Gudru Wellega,Jima Rare,2017-07-31,6
16141,Oromia,Horo Gudru Wellega,Jima Rare,2017-08-31,0
16142,Oromia,Horo Gudru Wellega,Jima Rare,2017-09-30,0
16143,Oromia,Horo Gudru Wellega,Jima Rare,2017-10-31,6
16144,Oromia,Horo Gudru Wellega,Jima Rare,2017-11-30,4
16145,Oromia,Horo Gudru Wellega,Jima Rare,2017-12-31,0
16146,Oromia,Horo Gudru Wellega,Jima Rare,2018-01-31,5
16147,Oromia,Horo Gudru Wellega,Jima Rare,2018-02-28,1
16148,Oromia,Horo Gudru Wellega,Jima Rare,2018-03-31,1
16149,Oromia,Horo Gudru Wellega,Jima Rare,2018-04-30,1
16150,Oromia,Horo Gudru Wellega,Jima Rare,2018-05-31,1
16151,Oromia,Horo Gudru Wellega,Jima Rare,2018-06-30,0
16152,Oromia,Horo Gudru Wellega,Jima Rare,2018-07-31,4
16153,Oromia,Horo Gudru Wellega,Jima Rare,2018-08-31,1
16154,Oromia,Horo Gudru Wellega,Jima Rare,2018-09-30,2
16155,Oromia,Horo Gudru Wellega,Jima Rare,2018-10-31,4
16156,Oromia,Horo Gudru Wellega,Jima Rare,2018-11-30,3
16157,Oromia,Horo Gudru Wellega,Jima Rare,2018-12-31,3
16158,Oromia,Horo Gudru Wellega,Jima Rare,2019-01-31,3
16159,Oromia,Horo Gudru Wellega,Jima Rare,2019-02-28,0
16160,Oromia,Horo Gudru Wellega,Jima Rare,2019-03-31,1
16161,Oromia,Horo Gudru Wellega,Jima Rare,2019-04-30,0
16162,Oromia,Horo Gudru Wellega,Jima Rare,2019-05-31,0
16163,Oromia,Horo Gudru Wellega,Jima Rare,2019-06-30,0
16164,Oromia,Horo Gudru Wellega,Shambu Hospital,2017-06-30,4
16165,Oromia,Horo Gudru Wellega,Shambu Hospital,2017-07-31,13
16166,Oromia,Horo Gudru Wellega,Shambu Hospital,2017-08-31,14
16167,Oromia,Horo Gudru Wellega,Shambu Hospital,2017-09-30,14
16168,Oromia,Horo Gudru Wellega,Shambu Hospital,2017-10-31,11
16169,Oromia,Horo Gudru Wellega,Shambu Hospital,2017-11-30,13
16170,Oromia,Horo Gudru Wellega,Shambu Hospital,2017-12-31,16
16171,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-01-31,19
16172,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-02-28,15
16173,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-03-31,13
16174,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-04-30,19
16175,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-05-31,17
16176,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-06-30,15
16177,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-07-31,14
16178,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-08-31,10
16179,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-09-30,12
16180,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-10-31,24
16181,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-11-30,13
16182,Oromia,Horo Gudru Wellega,Shambu Hospital,2018-12-31,15
16183,Oromia,Horo Gudru Wellega,Shambu Hospital,2019-01-31,15
16184,Oromia,Horo Gudru Wellega,Shambu Hospital,2019-02-28,8
16185,Oromia,Horo Gudru Wellega,Shambu Hospital,2019-03-31,9
16186,Oromia,Horo Gudru Wellega,Shambu Hospital,2019-04-30,10
16187,Oromia,Horo Gudru Wellega,Shambu Hospital,2019-05-31,11
16188,Oromia,Horo Gudru Wellega,Shambu Hospital,2019-06-30,3
16189,Oromia,Horo Gudru Wellega,Shambu Town,2017-01-31,13
16190,Oromia,Horo Gudru Wellega,Shambu Town,2017-02-28,17
16191,Oromia,Horo Gudru Wellega,Shambu Town,2017-03-31,13
16192,Oromia,Horo Gudru Wellega,Shambu Town,2017-04-30,7
16193,Oromia,Horo Gudru Wellega,Shambu Town,2017-05-31,0
16194,Oromia,Horo Gudru Wellega,Shambu Town,2017-06-30,0
16195,Oromia,Horo Gudru Wellega,Shambu Town,2017-07-31,0
16196,Oromia,Horo Gudru Wellega,Shambu Town,2017-08-31,0
16197,Oromia,Horo Gudru Wellega,Shambu Town,2017-09-30,1
16198,Oromia,Horo Gudru Wellega,Shambu Town,2017-10-31,0
16199,Oromia,Horo Gudru Wellega,Shambu Town,2017-11-30,0
16200,Oromia,Horo Gudru Wellega,Shambu Town,2017-12-31,0
16201,Oromia,Horo Gudru Wellega,Shambu Town,2018-01-31,0
16202,Oromia,Horo Gudru Wellega,Shambu Town,2018-02-28,0
16203,Oromia,Horo Gudru Wellega,Shambu Town,2018-03-31,0
16204,Oromia,Horo Gudru Wellega,Shambu Town,2018-04-30,0
16205,Oromia,Horo Gudru Wellega,Shambu Town,2018-05-31,1
16206,Oromia,Horo Gudru Wellega,Shambu Town,2018-06-30,0
16207,Oromia,Horo Gudru Wellega,Shambu Town,2018-07-31,0
16208,Oromia,Horo Gudru Wellega,Shambu Town,2018-08-31,0
16209,Oromia,Horo Gudru Wellega,Shambu Town,2018-09-30,0
16210,Oromia,Horo Gudru Wellega,Shambu Town,2018-10-31,0
16211,Oromia,Horo Gudru Wellega,Shambu Town,2018-11-30,1
16212,Oromia,Horo Gudru Wellega,Shambu Town,2018-12-31,0
16213,Oromia,Horo Gudru Wellega,Shambu Town,2019-01-31,0
16214,Oromia,Horo Gudru Wellega,Shambu Town,2019-02-28,0
16215,Oromia,Horo Gudru Wellega,Shambu Town,2019-03-31,0
16216,Oromia,Horo Gudru Wellega,Shambu Town,2019-04-30,0
16217,Oromia,Horo Gudru Wellega,Shambu Town,2019-05-31,1
16218,Oromia,Horo Gudru Wellega,Shambu Town,2019-06-30,0
16219,Oromia,Ilu Aba Bora,Ale,2017-01-31,0
16220,Oromia,Ilu Aba Bora,Ale,2017-02-28,0
16221,Oromia,Ilu Aba Bora,Ale,2017-03-31,0
16222,Oromia,Ilu Aba Bora,Ale,2017-04-30,0
16223,Oromia,Ilu Aba Bora,Ale,2017-05-31,0
16224,Oromia,Ilu Aba Bora,Ale,2017-06-30,0
16225,Oromia,Ilu Aba Bora,Ale,2017-07-31,0
16226,Oromia,Ilu Aba Bora,Ale,2017-08-31,1
16227,Oromia,Ilu Aba Bora,Ale,2017-09-30,0
16228,Oromia,Ilu Aba Bora,Ale,2017-10-31,0
16229,Oromia,Ilu Aba Bora,Ale,2017-11-30,0
16230,Oromia,Ilu Aba Bora,Ale,2017-12-31,1
16231,Oromia,Ilu Aba Bora,Ale,2018-01-31,3
16232,Oromia,Ilu Aba Bora,Ale,2018-02-28,1
16233,Oromia,Ilu Aba Bora,Ale,2018-03-31,0
16234,Oromia,Ilu Aba Bora,Ale,2018-04-30,0
16235,Oromia,Ilu Aba Bora,Ale,2018-05-31,0
16236,Oromia,Ilu Aba Bora,Ale,2018-06-30,0
16237,Oromia,Ilu Aba Bora,Ale,2018-07-31,1
16238,Oromia,Ilu Aba Bora,Ale,2018-08-31,0
16239,Oromia,Ilu Aba Bora,Ale,2018-09-30,0
16240,Oromia,Ilu Aba Bora,Ale,2018-10-31,1
16241,Oromia,Ilu Aba Bora,Ale,2018-11-30,2
16242,Oromia,Ilu Aba Bora,Ale,2018-12-31,0
16243,Oromia,Ilu Aba Bora,Ale,2019-01-31,4
16244,Oromia,Ilu Aba Bora,Ale,2019-02-28,0
16245,Oromia,Ilu Aba Bora,Ale,2019-03-31,1
16246,Oromia,Ilu Aba Bora,Ale,2019-04-30,1
16247,Oromia,Ilu Aba Bora,Ale,2019-05-31,0
16248,Oromia,Ilu Aba Bora,Ale,2019-06-30,0
16249,Oromia,Ilu Aba Bora,Algesachi,2017-01-31,1
16250,Oromia,Ilu Aba Bora,Algesachi,2017-02-28,2
16251,Oromia,Ilu Aba Bora,Algesachi,2017-03-31,9
16252,Oromia,Ilu Aba Bora,Algesachi,2017-04-30,8
16253,Oromia,Ilu Aba Bora,Algesachi,2017-05-31,1
16254,Oromia,Ilu Aba Bora,Algesachi,2017-06-30,3
16255,Oromia,Ilu Aba Bora,Algesachi,2017-07-31,1
16256,Oromia,Ilu Aba Bora,Algesachi,2017-08-31,1
16257,Oromia,Ilu Aba Bora,Algesachi,2017-09-30,0
16258,Oromia,Ilu Aba Bora,Algesachi,2017-10-31,9
16259,Oromia,Ilu Aba Bora,Algesachi,2017-11-30,2
16260,Oromia,Ilu Aba Bora,Algesachi,2017-12-31,4
16261,Oromia,Ilu Aba Bora,Algesachi,2018-01-31,9
16262,Oromia,Ilu Aba Bora,Algesachi,2018-02-28,6
16263,Oromia,Ilu Aba Bora,Algesachi,2018-03-31,2
16264,Oromia,Ilu Aba Bora,Algesachi,2018-04-30,3
16265,Oromia,Ilu Aba Bora,Algesachi,2018-05-31,5
16266,Oromia,Ilu Aba Bora,Algesachi,2018-06-30,0
16267,Oromia,Ilu Aba Bora,Algesachi,2018-07-31,10
16268,Oromia,Ilu Aba Bora,Algesachi,2018-08-31,4
16269,Oromia,Ilu Aba Bora,Algesachi,2018-09-30,0
16270,Oromia,Ilu Aba Bora,Algesachi,2018-10-31,1
16271,Oromia,Ilu Aba Bora,Algesachi,2018-11-30,6
16272,Oromia,Ilu Aba Bora,Algesachi,2018-12-31,0
16273,Oromia,Ilu Aba Bora,Algesachi,2019-01-31,0
16274,Oromia,Ilu Aba Bora,Algesachi,2019-02-28,0
16275,Oromia,Ilu Aba Bora,Algesachi,2019-03-31,12
16276,Oromia,Ilu Aba Bora,Algesachi,2019-04-30,3
16277,Oromia,Ilu Aba Bora,Algesachi,2019-05-31,4
16278,Oromia,Ilu Aba Bora,Algesachi,2019-06-30,0
16279,Oromia,Ilu Aba Bora,Becho,2017-01-31,0
16280,Oromia,Ilu Aba Bora,Becho,2017-02-28,0
16281,Oromia,Ilu Aba Bora,Becho,2017-03-31,0
16282,Oromia,Ilu Aba Bora,Becho,2017-04-30,0
16283,Oromia,Ilu Aba Bora,Becho,2017-05-31,0
16284,Oromia,Ilu Aba Bora,Becho,2017-06-30,0
16285,Oromia,Ilu Aba Bora,Becho,2017-07-31,0
16286,Oromia,Ilu Aba Bora,Becho,2017-08-31,0
16287,Oromia,Ilu Aba Bora,Becho,2017-09-30,0
16288,Oromia,Ilu Aba Bora,Becho,2017-10-31,0
16289,Oromia,Ilu Aba Bora,Becho,2017-11-30,2
16290,Oromia,Ilu Aba Bora,Becho,2017-12-31,0
16291,Oromia,Ilu Aba Bora,Becho,2018-01-31,0
16292,Oromia,Ilu Aba Bora,Becho,2018-02-28,0
16293,Oromia,Ilu Aba Bora,Becho,2018-03-31,0
16294,Oromia,Ilu Aba Bora,Becho,2018-04-30,0
16295,Oromia,Ilu Aba Bora,Becho,2018-05-31,0
16296,Oromia,Ilu Aba Bora,Becho,2018-06-30,0
16297,Oromia,Ilu Aba Bora,Becho,2018-07-31,0
16298,Oromia,Ilu Aba Bora,Becho,2018-08-31,0
16299,Oromia,Ilu Aba Bora,Becho,2018-09-30,0
16300,Oromia,Ilu Aba Bora,Becho,2018-10-31,0
16301,Oromia,Ilu Aba Bora,Becho,2018-11-30,0
16302,Oromia,Ilu Aba Bora,Becho,2018-12-31,0
16303,Oromia,Ilu Aba Bora,Becho,2019-01-31,0
16304,Oromia,Ilu Aba Bora,Becho,2019-02-28,0
16305,Oromia,Ilu Aba Bora,Becho,2019-03-31,0
16306,Oromia,Ilu Aba Bora,Becho,2019-04-30,4
16307,Oromia,Ilu Aba Bora,Becho,2019-05-31,0
16308,Oromia,Ilu Aba Bora,Becho,2019-06-30,0
16309,Oromia,Ilu Aba Bora,Bilonopa,2017-01-31,0
16310,Oromia,Ilu Aba Bora,Bilonopa,2017-02-28,0
16311,Oromia,Ilu Aba Bora,Bilonopa,2017-03-31,0
16312,Oromia,Ilu Aba Bora,Bilonopa,2017-04-30,0
16313,Oromia,Ilu Aba Bora,Bilonopa,2017-05-31,0
16314,Oromia,Ilu Aba Bora,Bilonopa,2017-06-30,2
16315,Oromia,Ilu Aba Bora,Bilonopa,2017-07-31,4
16316,Oromia,Ilu Aba Bora,Bilonopa,2017-08-31,0
16317,Oromia,Ilu Aba Bora,Bilonopa,2017-09-30,0
16318,Oromia,Ilu Aba Bora,Bilonopa,2017-10-31,0
16319,Oromia,Ilu Aba Bora,Bilonopa,2017-11-30,0
16320,Oromia,Ilu Aba Bora,Bilonopa,2017-12-31,0
16321,Oromia,Ilu Aba Bora,Bilonopa,2018-01-31,0
16322,Oromia,Ilu Aba Bora,Bilonopa,2018-02-28,0
16323,Oromia,Ilu Aba Bora,Bilonopa,2018-03-31,2
16324,Oromia,Ilu Aba Bora,Bilonopa,2018-04-30,5
16325,Oromia,Ilu Aba Bora,Bilonopa,2018-05-31,2
16326,Oromia,Ilu Aba Bora,Bilonopa,2018-06-30,0
16327,Oromia,Ilu Aba Bora,Bilonopa,2018-07-31,2
16328,Oromia,Ilu Aba Bora,Bilonopa,2018-08-31,0
16329,Oromia,Ilu Aba Bora,Bilonopa,2018-09-30,0
16330,Oromia,Ilu Aba Bora,Bilonopa,2018-10-31,0
16331,Oromia,Ilu Aba Bora,Bilonopa,2018-11-30,0
16332,Oromia,Ilu Aba Bora,Bilonopa,2018-12-31,0
16333,Oromia,Ilu Aba Bora,Bilonopa,2019-01-31,0
16334,Oromia,Ilu Aba Bora,Bilonopa,2019-02-28,0
16335,Oromia,Ilu Aba Bora,Bilonopa,2019-03-31,0
16336,Oromia,Ilu Aba Bora,Bilonopa,2019-04-30,0
16337,Oromia,Ilu Aba Bora,Bilonopa,2019-05-31,1
16338,Oromia,Ilu Aba Bora,Bilonopa,2019-06-30,0
16339,Oromia,Ilu Aba Bora,Bure,2017-01-31,0
