d3mIndex,type,fold,repeat
88586,TRAIN,0,0
88587,TRAIN,0,0
88588,TRAIN,0,0
88589,TRAIN,0,0
88590,TRAIN,0,0
88591,TRAIN,0,0
88592,TRAIN,0,0
88593,TRAIN,0,0
88594,TRAIN,0,0
88595,TRAIN,0,0
88596,TRAIN,0,0
88597,TEST,0,0
88598,TRAIN,0,0
88599,TRAIN,0,0
88600,TRAIN,0,0
88601,TRAIN,0,0
88602,TRAIN,0,0
88603,TEST,0,0
88604,TRAIN,0,0
88605,TRAIN,0,0
88606,TEST,0,0
88607,TRAIN,0,0
88608,TEST,0,0
88609,TRAIN,0,0
88610,TRAIN,0,0
88611,TRAIN,0,0
88612,TRAIN,0,0
88613,TRAIN,0,0
88614,TRAIN,0,0
88615,TRAIN,0,0
88616,TEST,0,0
88617,TRAIN,0,0
88618,TEST,0,0
88619,TRAIN,0,0
88620,TEST,0,0
88621,TRAIN,0,0
88622,TRAIN,0,0
88623,TRAIN,0,0
88624,TEST,0,0
88625,TEST,0,0
88626,TRAIN,0,0
88627,TRAIN,0,0
88628,TRAIN,0,0
88629,TRAIN,0,0
88630,TRAIN,0,0
88631,TRAIN,0,0
88632,TRAIN,0,0
88633,TRAIN,0,0
88634,TRAIN,0,0
88635,TRAIN,0,0
88636,TRAIN,0,0
88637,TRAIN,0,0
88638,TRAIN,0,0
88639,TRAIN,0,0
88640,TRAIN,0,0
88641,TRAIN,0,0
88642,TRAIN,0,0
88643,TRAIN,0,0
88644,TRAIN,0,0
88645,TRAIN,0,0
88646,TRAIN,0,0
88647,TEST,0,0
88648,TRAIN,0,0
88649,TEST,0,0
88650,TRAIN,0,0
88651,TRAIN,0,0
88652,TRAIN,0,0
88653,TRAIN,0,0
88654,TRAIN,0,0
88655,TEST,0,0
88656,TRAIN,0,0
88657,TRAIN,0,0
88658,TRAIN,0,0
88659,TRAIN,0,0
88660,TRAIN,0,0
88661,TRAIN,0,0
88662,TRAIN,0,0
88663,TRAIN,0,0
88664,TRAIN,0,0
88665,TRAIN,0,0
88666,TRAIN,0,0
88667,TRAIN,0,0
88668,TRAIN,0,0
88669,TRAIN,0,0
88670,TRAIN,0,0
88671,TEST,0,0
88672,TRAIN,0,0
88673,TEST,0,0
88674,TEST,0,0
88675,TRAIN,0,0
88676,TEST,0,0
88677,TRAIN,0,0
88678,TRAIN,0,0
88679,TRAIN,0,0
88680,TEST,0,0
88681,TRAIN,0,0
88682,TRAIN,0,0
88683,TRAIN,0,0
88684,TRAIN,0,0
88685,TEST,0,0
88686,TRAIN,0,0
88687,TRAIN,0,0
88688,TRAIN,0,0
88689,TRAIN,0,0
88690,TEST,0,0
88691,TRAIN,0,0
88692,TRAIN,0,0
88693,TRAIN,0,0
88694,TRAIN,0,0
88695,TRAIN,0,0
88696,TRAIN,0,0
88697,TRAIN,0,0
88698,TRAIN,0,0
88699,TRAIN,0,0
88700,TRAIN,0,0
88701,TEST,0,0
88702,TEST,0,0
88703,TRAIN,0,0
88704,TRAIN,0,0
88705,TRAIN,0,0
88706,TRAIN,0,0
88707,TRAIN,0,0
88708,TEST,0,0
88709,TRAIN,0,0
88710,TRAIN,0,0
88711,TRAIN,0,0
88712,TRAIN,0,0
88713,TRAIN,0,0
88714,TEST,0,0
88715,TRAIN,0,0
88716,TRAIN,0,0
88717,TEST,0,0
88718,TRAIN,0,0
88719,TRAIN,0,0
88720,TRAIN,0,0
88721,TRAIN,0,0
88722,TRAIN,0,0
88723,TRAIN,0,0
88724,TRAIN,0,0
88725,TRAIN,0,0
88726,TRAIN,0,0
88727,TRAIN,0,0
88728,TRAIN,0,0
88729,TRAIN,0,0
88730,TRAIN,0,0
88731,TRAIN,0,0
88732,TRAIN,0,0
88733,TRAIN,0,0
88734,TRAIN,0,0
88735,TRAIN,0,0
88736,TEST,0,0
88737,TRAIN,0,0
88738,TEST,0,0
88739,TEST,0,0
88740,TRAIN,0,0
88741,TRAIN,0,0
88742,TEST,0,0
88743,TRAIN,0,0
88744,TRAIN,0,0
88745,TRAIN,0,0
88746,TRAIN,0,0
88747,TRAIN,0,0
88748,TRAIN,0,0
88749,TEST,0,0
88750,TRAIN,0,0
88751,TRAIN,0,0
88752,TEST,0,0
88753,TEST,0,0
88754,TRAIN,0,0
88755,TRAIN,0,0
88756,TRAIN,0,0
88757,TRAIN,0,0
88758,TRAIN,0,0
88759,TRAIN,0,0
88760,TRAIN,0,0
88761,TRAIN,0,0
88762,TEST,0,0
88763,TRAIN,0,0
88764,TEST,0,0
88765,TRAIN,0,0
88766,TRAIN,0,0
88767,TRAIN,0,0
88768,TRAIN,0,0
88769,TRAIN,0,0
88770,TRAIN,0,0
88771,TRAIN,0,0
88772,TRAIN,0,0
88773,TRAIN,0,0
88774,TRAIN,0,0
88775,TEST,0,0
88776,TEST,0,0
88777,TRAIN,0,0
88778,TRAIN,0,0
88779,TEST,0,0
88780,TRAIN,0,0
88781,TRAIN,0,0
88782,TEST,0,0
88783,TRAIN,0,0
88784,TRAIN,0,0
88785,TRAIN,0,0
88786,TRAIN,0,0
88787,TRAIN,0,0
88788,TEST,0,0
88789,TRAIN,0,0
88790,TRAIN,0,0
88791,TRAIN,0,0
88792,TRAIN,0,0
88793,TRAIN,0,0
88794,TRAIN,0,0
88795,TRAIN,0,0
88796,TRAIN,0,0
88797,TRAIN,0,0
88798,TRAIN,0,0
88799,TRAIN,0,0
88800,TRAIN,0,0
88801,TRAIN,0,0
88802,TEST,0,0
88803,TEST,0,0
88804,TRAIN,0,0
88805,TRAIN,0,0
88806,TRAIN,0,0
88807,TRAIN,0,0
88808,TRAIN,0,0
88809,TRAIN,0,0
88810,TRAIN,0,0
88811,TRAIN,0,0
88812,TRAIN,0,0
88813,TRAIN,0,0
88814,TRAIN,0,0
88815,TRAIN,0,0
88816,TEST,0,0
88817,TRAIN,0,0
88818,TEST,0,0
88819,TEST,0,0
88820,TRAIN,0,0
88821,TRAIN,0,0
88822,TEST,0,0
88823,TRAIN,0,0
88824,TRAIN,0,0
88825,TRAIN,0,0
88826,TEST,0,0
88827,TEST,0,0
88828,TEST,0,0
88829,TRAIN,0,0
88830,TRAIN,0,0
88831,TRAIN,0,0
88832,TEST,0,0
88833,TEST,0,0
88834,TRAIN,0,0
88835,TEST,0,0
88836,TEST,0,0
88837,TRAIN,0,0
88838,TRAIN,0,0
88839,TEST,0,0
88840,TRAIN,0,0
88841,TRAIN,0,0
88842,TRAIN,0,0
88843,TRAIN,0,0
88844,TRAIN,0,0
88845,TEST,0,0
88846,TRAIN,0,0
88847,TRAIN,0,0
88848,TRAIN,0,0
88849,TRAIN,0,0
88850,TRAIN,0,0
88851,TEST,0,0
88852,TRAIN,0,0
88853,TRAIN,0,0
88854,TRAIN,0,0
88855,TRAIN,0,0
88856,TRAIN,0,0
88857,TRAIN,0,0
88858,TEST,0,0
88859,TRAIN,0,0
88860,TRAIN,0,0
88861,TRAIN,0,0
88862,TEST,0,0
88863,TRAIN,0,0
88864,TRAIN,0,0
88865,TRAIN,0,0
88866,TRAIN,0,0
88867,TEST,0,0
88868,TRAIN,0,0
88869,TRAIN,0,0
88870,TRAIN,0,0
88871,TRAIN,0,0
88872,TRAIN,0,0
88873,TRAIN,0,0
88874,TRAIN,0,0
88875,TRAIN,0,0
88876,TRAIN,0,0
88877,TRAIN,0,0
88878,TRAIN,0,0
88879,TRAIN,0,0
88880,TRAIN,0,0
88881,TRAIN,0,0
88882,TEST,0,0
88883,TRAIN,0,0
88884,TRAIN,0,0
88885,TEST,0,0
88886,TRAIN,0,0
88887,TRAIN,0,0
88888,TEST,0,0
88889,TRAIN,0,0
88890,TRAIN,0,0
88891,TEST,0,0
88892,TRAIN,0,0
88893,TRAIN,0,0
88894,TRAIN,0,0
88895,TRAIN,0,0
88896,TRAIN,0,0
88897,TEST,0,0
88898,TRAIN,0,0
88899,TRAIN,0,0
88900,TEST,0,0
88901,TRAIN,0,0
88902,TEST,0,0
88903,TRAIN,0,0
88904,TRAIN,0,0
88905,TRAIN,0,0
88906,TEST,0,0
88907,TRAIN,0,0
88908,TRAIN,0,0
88909,TEST,0,0
88910,TRAIN,0,0
88911,TRAIN,0,0
88912,TRAIN,0,0
88913,TEST,0,0
88914,TRAIN,0,0
88915,TRAIN,0,0
88916,TRAIN,0,0
88917,TRAIN,0,0
88918,TEST,0,0
88919,TEST,0,0
88920,TRAIN,0,0
88921,TRAIN,0,0
88922,TRAIN,0,0
88923,TRAIN,0,0
88924,TRAIN,0,0
88925,TRAIN,0,0
88926,TEST,0,0
88927,TEST,0,0
88928,TEST,0,0
88929,TRAIN,0,0
88930,TRAIN,0,0
88931,TRAIN,0,0
88932,TRAIN,0,0
88933,TRAIN,0,0
88934,TEST,0,0
88935,TRAIN,0,0
88936,TRAIN,0,0
88937,TEST,0,0
88938,TRAIN,0,0
88939,TRAIN,0,0
88940,TRAIN,0,0
88941,TRAIN,0,0
88942,TRAIN,0,0
88943,TRAIN,0,0
88944,TRAIN,0,0
88945,TRAIN,0,0
88946,TRAIN,0,0
88947,TRAIN,0,0
88948,TRAIN,0,0
88949,TRAIN,0,0
88950,TRAIN,0,0
88951,TRAIN,0,0
88952,TRAIN,0,0
88953,TRAIN,0,0
88954,TRAIN,0,0
88955,TRAIN,0,0
88956,TRAIN,0,0
88957,TRAIN,0,0
88958,TRAIN,0,0
88959,TEST,0,0
88960,TEST,0,0
88961,TEST,0,0
88962,TRAIN,0,0
88963,TRAIN,0,0
88964,TRAIN,0,0
88965,TEST,0,0
88966,TRAIN,0,0
88967,TRAIN,0,0
88968,TRAIN,0,0
88969,TEST,0,0
88970,TRAIN,0,0
88971,TRAIN,0,0
88972,TRAIN,0,0
88973,TRAIN,0,0
88974,TRAIN,0,0
88975,TEST,0,0
88976,TEST,0,0
88977,TRAIN,0,0
88978,TRAIN,0,0
88979,TRAIN,0,0
88980,TRAIN,0,0
88981,TEST,0,0
88982,TEST,0,0
88983,TRAIN,0,0
88984,TEST,0,0
88985,TEST,0,0
88986,TRAIN,0,0
88987,TEST,0,0
88988,TRAIN,0,0
88989,TRAIN,0,0
88990,TRAIN,0,0
88991,TRAIN,0,0
88992,TEST,0,0
88993,TEST,0,0
88994,TRAIN,0,0
88995,TEST,0,0
88996,TRAIN,0,0
88997,TEST,0,0
88998,TRAIN,0,0
88999,TRAIN,0,0
89000,TRAIN,0,0
89001,TRAIN,0,0
89002,TRAIN,0,0
89003,TRAIN,0,0
89004,TRAIN,0,0
89005,TRAIN,0,0
89006,TRAIN,0,0
89007,TRAIN,0,0
89008,TRAIN,0,0
89009,TEST,0,0
89010,TRAIN,0,0
89011,TRAIN,0,0
89012,TEST,0,0
89013,TRAIN,0,0
89014,TRAIN,0,0
89015,TRAIN,0,0
89016,TRAIN,0,0
89017,TEST,0,0
89018,TRAIN,0,0
89019,TEST,0,0
89020,TRAIN,0,0
89021,TRAIN,0,0
89022,TRAIN,0,0
89023,TRAIN,0,0
89024,TRAIN,0,0
89025,TRAIN,0,0
89026,TEST,0,0
89027,TRAIN,0,0
89028,TRAIN,0,0
89029,TRAIN,0,0
89030,TRAIN,0,0
89031,TRAIN,0,0
89032,TRAIN,0,0
89033,TRAIN,0,0
89034,TEST,0,0
89035,TRAIN,0,0
89036,TEST,0,0
89037,TRAIN,0,0
89038,TRAIN,0,0
89039,TEST,0,0
89040,TRAIN,0,0
89041,TRAIN,0,0
89042,TEST,0,0
89043,TRAIN,0,0
89044,TRAIN,0,0
89045,TRAIN,0,0
89046,TRAIN,0,0
89047,TRAIN,0,0
89048,TRAIN,0,0
89049,TRAIN,0,0
89050,TEST,0,0
89051,TRAIN,0,0
89052,TEST,0,0
89053,TRAIN,0,0
89054,TEST,0,0
89055,TEST,0,0
89056,TEST,0,0
89057,TRAIN,0,0
89058,TRAIN,0,0
89059,TRAIN,0,0
89060,TRAIN,0,0
89061,TRAIN,0,0
89062,TRAIN,0,0
89063,TRAIN,0,0
89064,TRAIN,0,0
89065,TRAIN,0,0
89066,TEST,0,0
89067,TRAIN,0,0
89068,TRAIN,0,0
89069,TEST,0,0
89070,TRAIN,0,0
89071,TRAIN,0,0
89072,TRAIN,0,0
89073,TRAIN,0,0
89074,TRAIN,0,0
89075,TEST,0,0
89076,TRAIN,0,0
89077,TRAIN,0,0
89078,TEST,0,0
89079,TEST,0,0
89080,TRAIN,0,0
89081,TEST,0,0
89082,TRAIN,0,0
89083,TRAIN,0,0
89084,TEST,0,0
89085,TRAIN,0,0
89086,TRAIN,0,0
89087,TRAIN,0,0
89088,TEST,0,0
89089,TRAIN,0,0
89090,TRAIN,0,0
89091,TEST,0,0
89092,TEST,0,0
89093,TRAIN,0,0
89094,TEST,0,0
89095,TRAIN,0,0
89096,TRAIN,0,0
89097,TRAIN,0,0
89098,TRAIN,0,0
89099,TRAIN,0,0
89100,TRAIN,0,0
89101,TRAIN,0,0
89102,TRAIN,0,0
89103,TRAIN,0,0
89104,TEST,0,0
89105,TRAIN,0,0
89106,TRAIN,0,0
89107,TRAIN,0,0
89108,TRAIN,0,0
89109,TRAIN,0,0
89110,TRAIN,0,0
89111,TRAIN,0,0
89112,TRAIN,0,0
89113,TRAIN,0,0
89114,TRAIN,0,0
89115,TRAIN,0,0
89116,TEST,0,0
89117,TRAIN,0,0
89118,TRAIN,0,0
89119,TRAIN,0,0
89120,TRAIN,0,0
89121,TEST,0,0
89122,TRAIN,0,0
89123,TRAIN,0,0
89124,TRAIN,0,0
89125,TEST,0,0
89126,TRAIN,0,0
89127,TRAIN,0,0
89128,TRAIN,0,0
89129,TRAIN,0,0
89130,TRAIN,0,0
89131,TEST,0,0
89132,TEST,0,0
89133,TEST,0,0
89134,TRAIN,0,0
89135,TRAIN,0,0
89136,TEST,0,0
89137,TEST,0,0
89138,TRAIN,0,0
89139,TEST,0,0
89140,TRAIN,0,0
89141,TRAIN,0,0
89142,TRAIN,0,0
89143,TRAIN,0,0
89144,TEST,0,0
89145,TRAIN,0,0
89146,TRAIN,0,0
89147,TEST,0,0
89148,TEST,0,0
89149,TEST,0,0
89150,TRAIN,0,0
89151,TRAIN,0,0
89152,TRAIN,0,0
89153,TEST,0,0
89154,TRAIN,0,0
89155,TRAIN,0,0
89156,TRAIN,0,0
89157,TRAIN,0,0
89158,TRAIN,0,0
89159,TRAIN,0,0
89160,TRAIN,0,0
89161,TRAIN,0,0
89162,TRAIN,0,0
89163,TEST,0,0
89164,TEST,0,0
89165,TRAIN,0,0
89166,TRAIN,0,0
89167,TRAIN,0,0
89168,TRAIN,0,0
89169,TEST,0,0
89170,TRAIN,0,0
89171,TRAIN,0,0
89172,TRAIN,0,0
89173,TRAIN,0,0
89174,TRAIN,0,0
89175,TEST,0,0
89176,TRAIN,0,0
89177,TRAIN,0,0
89178,TEST,0,0
89179,TRAIN,0,0
89180,TRAIN,0,0
89181,TRAIN,0,0
89182,TRAIN,0,0
89183,TRAIN,0,0
89184,TRAIN,0,0
89185,TEST,0,0
89186,TRAIN,0,0
89187,TRAIN,0,0
89188,TRAIN,0,0
89189,TRAIN,0,0
89190,TRAIN,0,0
89191,TRAIN,0,0
89192,TRAIN,0,0
89193,TRAIN,0,0
89194,TRAIN,0,0
89195,TRAIN,0,0
89196,TRAIN,0,0
89197,TRAIN,0,0
89198,TRAIN,0,0
89199,TRAIN,0,0
89200,TRAIN,0,0
89201,TRAIN,0,0
89202,TRAIN,0,0
89203,TEST,0,0
89204,TEST,0,0
89205,TEST,0,0
89206,TRAIN,0,0
89207,TEST,0,0
89208,TEST,0,0
89209,TRAIN,0,0
89210,TRAIN,0,0
89211,TEST,0,0
89212,TRAIN,0,0
89213,TRAIN,0,0
89214,TRAIN,0,0
89215,TRAIN,0,0
89216,TRAIN,0,0
89217,TRAIN,0,0
89218,TRAIN,0,0
89219,TRAIN,0,0
89220,TRAIN,0,0
89221,TRAIN,0,0
89222,TRAIN,0,0
89223,TRAIN,0,0
89224,TRAIN,0,0
89225,TEST,0,0
89226,TEST,0,0
89227,TRAIN,0,0
89228,TRAIN,0,0
89229,TRAIN,0,0
89230,TEST,0,0
89231,TRAIN,0,0
89232,TRAIN,0,0
89233,TEST,0,0
89234,TRAIN,0,0
89235,TEST,0,0
89236,TRAIN,0,0
89237,TEST,0,0
89238,TRAIN,0,0
89239,TEST,0,0
89240,TRAIN,0,0
89241,TEST,0,0
89242,TRAIN,0,0
89243,TEST,0,0
89244,TRAIN,0,0
89245,TRAIN,0,0
89246,TRAIN,0,0
89247,TRAIN,0,0
89248,TRAIN,0,0
89249,TEST,0,0
89250,TRAIN,0,0
89251,TRAIN,0,0
89252,TRAIN,0,0
89253,TRAIN,0,0
89254,TRAIN,0,0
89255,TRAIN,0,0
89256,TRAIN,0,0
89257,TEST,0,0
89258,TRAIN,0,0
89259,TRAIN,0,0
89260,TRAIN,0,0
89261,TRAIN,0,0
89262,TEST,0,0
89263,TRAIN,0,0
89264,TEST,0,0
89265,TEST,0,0
89266,TRAIN,0,0
89267,TRAIN,0,0
89268,TEST,0,0
89269,TRAIN,0,0
89270,TRAIN,0,0
89271,TRAIN,0,0
89272,TRAIN,0,0
89273,TRAIN,0,0
89274,TRAIN,0,0
89275,TRAIN,0,0
89276,TRAIN,0,0
89277,TRAIN,0,0
89278,TRAIN,0,0
89279,TEST,0,0
89280,TEST,0,0
89281,TRAIN,0,0
89282,TEST,0,0
89283,TEST,0,0
89284,TRAIN,0,0
89285,TEST,0,0
89286,TEST,0,0
89287,TRAIN,0,0
89288,TRAIN,0,0
89289,TRAIN,0,0
89290,TRAIN,0,0
89291,TRAIN,0,0
89292,TEST,0,0
89293,TRAIN,0,0
89294,TRAIN,0,0
89295,TRAIN,0,0
89296,TRAIN,0,0
89297,TRAIN,0,0
89298,TEST,0,0
89299,TEST,0,0
89300,TRAIN,0,0
89301,TRAIN,0,0
89302,TRAIN,0,0
89303,TRAIN,0,0
89304,TRAIN,0,0
89305,TRAIN,0,0
89306,TRAIN,0,0
89307,TEST,0,0
89308,TEST,0,0
89309,TRAIN,0,0
89310,TRAIN,0,0
89311,TRAIN,0,0
89312,TRAIN,0,0
89313,TRAIN,0,0
89314,TRAIN,0,0
89315,TEST,0,0
89316,TRAIN,0,0
89317,TEST,0,0
89318,TRAIN,0,0
89319,TEST,0,0
89320,TRAIN,0,0
89321,TRAIN,0,0
89322,TRAIN,0,0
89323,TRAIN,0,0
89324,TRAIN,0,0
89325,TRAIN,0,0
89326,TRAIN,0,0
89327,TRAIN,0,0
89328,TRAIN,0,0
89329,TRAIN,0,0
89330,TRAIN,0,0
89331,TEST,0,0
89332,TRAIN,0,0
89333,TEST,0,0
89334,TEST,0,0
89335,TRAIN,0,0
89336,TRAIN,0,0
89337,TRAIN,0,0
89338,TRAIN,0,0
89339,TRAIN,0,0
89340,TRAIN,0,0
89341,TEST,0,0
89342,TEST,0,0
89343,TRAIN,0,0
89344,TRAIN,0,0
89345,TRAIN,0,0
89346,TRAIN,0,0
89347,TEST,0,0
89348,TRAIN,0,0
89349,TEST,0,0
89350,TRAIN,0,0
89351,TRAIN,0,0
89352,TEST,0,0
89353,TRAIN,0,0
89354,TRAIN,0,0
89355,TRAIN,0,0
89356,TRAIN,0,0
89357,TRAIN,0,0
89358,TRAIN,0,0
89359,TRAIN,0,0
89360,TEST,0,0
89361,TEST,0,0
89362,TEST,0,0
89363,TEST,0,0
89364,TRAIN,0,0
89365,TRAIN,0,0
89366,TRAIN,0,0
89367,TRAIN,0,0
89368,TEST,0,0
89369,TRAIN,0,0
89370,TRAIN,0,0
89371,TEST,0,0
89372,TRAIN,0,0
89373,TRAIN,0,0
89374,TEST,0,0
89375,TRAIN,0,0
89376,TRAIN,0,0
89377,TRAIN,0,0
89378,TRAIN,0,0
89379,TRAIN,0,0
89380,TRAIN,0,0
89381,TRAIN,0,0
89382,TRAIN,0,0
89383,TRAIN,0,0
89384,TRAIN,0,0
89385,TRAIN,0,0
89386,TEST,0,0
89387,TEST,0,0
89388,TRAIN,0,0
89389,TEST,0,0
89390,TRAIN,0,0
89391,TRAIN,0,0
89392,TRAIN,0,0
89393,TRAIN,0,0
89394,TEST,0,0
89395,TEST,0,0
89396,TRAIN,0,0
89397,TRAIN,0,0
89398,TEST,0,0
89399,TRAIN,0,0
89400,TRAIN,0,0
89401,TRAIN,0,0
89402,TRAIN,0,0
89403,TRAIN,0,0
89404,TEST,0,0
89405,TEST,0,0
89406,TRAIN,0,0
89407,TRAIN,0,0
89408,TEST,0,0
89409,TEST,0,0
89410,TRAIN,0,0
89411,TRAIN,0,0
89412,TRAIN,0,0
89413,TRAIN,0,0
89414,TRAIN,0,0
89415,TRAIN,0,0
89416,TRAIN,0,0
89417,TRAIN,0,0
89418,TRAIN,0,0
89419,TRAIN,0,0
89420,TEST,0,0
89421,TRAIN,0,0
89422,TEST,0,0
89423,TEST,0,0
89424,TRAIN,0,0
89425,TRAIN,0,0
89426,TRAIN,0,0
89427,TRAIN,0,0
89428,TRAIN,0,0
89429,TRAIN,0,0
89430,TEST,0,0
89431,TRAIN,0,0
89432,TRAIN,0,0
89433,TRAIN,0,0
89434,TRAIN,0,0
89435,TRAIN,0,0
89436,TRAIN,0,0
89437,TEST,0,0
89438,TRAIN,0,0
89439,TEST,0,0
89440,TRAIN,0,0
89441,TRAIN,0,0
89442,TRAIN,0,0
89443,TEST,0,0
89444,TRAIN,0,0
89445,TRAIN,0,0
89446,TRAIN,0,0
89447,TRAIN,0,0
89448,TRAIN,0,0
89449,TRAIN,0,0
89450,TRAIN,0,0
89451,TRAIN,0,0
89452,TRAIN,0,0
89453,TRAIN,0,0
89454,TRAIN,0,0
89455,TRAIN,0,0
89456,TRAIN,0,0
89457,TRAIN,0,0
89458,TRAIN,0,0
89459,TRAIN,0,0
89460,TRAIN,0,0
89461,TRAIN,0,0
89462,TEST,0,0
89463,TRAIN,0,0
89464,TEST,0,0
89465,TEST,0,0
89466,TRAIN,0,0
89467,TRAIN,0,0
89468,TRAIN,0,0
89469,TRAIN,0,0
89470,TRAIN,0,0
89471,TRAIN,0,0
89472,TRAIN,0,0
89473,TRAIN,0,0
89474,TRAIN,0,0
89475,TRAIN,0,0
89476,TRAIN,0,0
89477,TRAIN,0,0
89478,TRAIN,0,0
89479,TRAIN,0,0
89480,TRAIN,0,0
89481,TEST,0,0
89482,TEST,0,0
89483,TRAIN,0,0
89484,TRAIN,0,0
89485,TEST,0,0
89486,TRAIN,0,0
89487,TRAIN,0,0
89488,TRAIN,0,0
89489,TRAIN,0,0
89490,TEST,0,0
89491,TRAIN,0,0
89492,TRAIN,0,0
89493,TRAIN,0,0
89494,TRAIN,0,0
89495,TRAIN,0,0
89496,TRAIN,0,0
89497,TRAIN,0,0
89498,TRAIN,0,0
89499,TRAIN,0,0
89500,TRAIN,0,0
89501,TEST,0,0
89502,TRAIN,0,0
89503,TEST,0,0
89504,TRAIN,0,0
89505,TEST,0,0
89506,TRAIN,0,0
89507,TRAIN,0,0
89508,TRAIN,0,0
89509,TRAIN,0,0
89510,TRAIN,0,0
89511,TRAIN,0,0
89512,TEST,0,0
89513,TEST,0,0
89514,TRAIN,0,0
89515,TRAIN,0,0
89516,TRAIN,0,0
89517,TRAIN,0,0
89518,TRAIN,0,0
89519,TEST,0,0
89520,TRAIN,0,0
89521,TRAIN,0,0
89522,TRAIN,0,0
89523,TRAIN,0,0
89524,TEST,0,0
89525,TEST,0,0
89526,TRAIN,0,0
89527,TRAIN,0,0
89528,TRAIN,0,0
89529,TRAIN,0,0
89530,TEST,0,0
89531,TRAIN,0,0
89532,TRAIN,0,0
89533,TRAIN,0,0
89534,TRAIN,0,0
89535,TRAIN,0,0
89536,TEST,0,0
89537,TRAIN,0,0
89538,TRAIN,0,0
89539,TRAIN,0,0
89540,TRAIN,0,0
89541,TRAIN,0,0
89542,TRAIN,0,0
89543,TEST,0,0
89544,TRAIN,0,0
89545,TRAIN,0,0
89546,TRAIN,0,0
89547,TRAIN,0,0
89548,TRAIN,0,0
89549,TRAIN,0,0
89550,TEST,0,0
89551,TRAIN,0,0
89552,TRAIN,0,0
89553,TRAIN,0,0
89554,TRAIN,0,0
89555,TRAIN,0,0
89556,TRAIN,0,0
89557,TRAIN,0,0
89558,TRAIN,0,0
89559,TRAIN,0,0
89560,TRAIN,0,0
89561,TEST,0,0
89562,TRAIN,0,0
89563,TEST,0,0
89564,TRAIN,0,0
89565,TEST,0,0
89566,TRAIN,0,0
89567,TRAIN,0,0
89568,TRAIN,0,0
89569,TRAIN,0,0
89570,TRAIN,0,0
89571,TRAIN,0,0
89572,TRAIN,0,0
89573,TRAIN,0,0
89574,TRAIN,0,0
89575,TRAIN,0,0
89576,TRAIN,0,0
89577,TRAIN,0,0
89578,TRAIN,0,0
89579,TRAIN,0,0
89580,TRAIN,0,0
89581,TEST,0,0
89582,TRAIN,0,0
89583,TRAIN,0,0
89584,TRAIN,0,0
89585,TRAIN,0,0
89586,TRAIN,0,0
89587,TRAIN,0,0
89588,TRAIN,0,0
89589,TRAIN,0,0
89590,TRAIN,0,0
89591,TRAIN,0,0
89592,TRAIN,0,0
89593,TRAIN,0,0
89594,TRAIN,0,0
89595,TRAIN,0,0
89596,TEST,0,0
89597,TRAIN,0,0
89598,TEST,0,0
89599,TRAIN,0,0
89600,TRAIN,0,0
89601,TRAIN,0,0
89602,TRAIN,0,0
89603,TRAIN,0,0
89604,TRAIN,0,0
89605,TRAIN,0,0
89606,TRAIN,0,0
89607,TEST,0,0
89608,TRAIN,0,0
89609,TRAIN,0,0
89610,TRAIN,0,0
89611,TRAIN,0,0
89612,TRAIN,0,0
89613,TRAIN,0,0
89614,TEST,0,0
89615,TEST,0,0
89616,TRAIN,0,0
89617,TRAIN,0,0
89618,TRAIN,0,0
89619,TRAIN,0,0
89620,TEST,0,0
89621,TRAIN,0,0
89622,TRAIN,0,0
89623,TEST,0,0
89624,TRAIN,0,0
89625,TRAIN,0,0
89626,TRAIN,0,0
89627,TRAIN,0,0
89628,TRAIN,0,0
89629,TRAIN,0,0
89630,TRAIN,0,0
89631,TRAIN,0,0
89632,TRAIN,0,0
89633,TEST,0,0
89634,TRAIN,0,0
89635,TRAIN,0,0
89636,TRAIN,0,0
89637,TRAIN,0,0
89638,TEST,0,0
89639,TEST,0,0
89640,TRAIN,0,0
89641,TEST,0,0
89642,TRAIN,0,0
89643,TEST,0,0
89644,TEST,0,0
89645,TRAIN,0,0
89646,TEST,0,0
89647,TRAIN,0,0
89648,TRAIN,0,0
89649,TRAIN,0,0
89650,TRAIN,0,0
89651,TEST,0,0
89652,TRAIN,0,0
89653,TRAIN,0,0
89654,TEST,0,0
89655,TRAIN,0,0
89656,TRAIN,0,0
89657,TRAIN,0,0
89658,TRAIN,0,0
89659,TRAIN,0,0
89660,TRAIN,0,0
89661,TRAIN,0,0
89662,TRAIN,0,0
89663,TRAIN,0,0
89664,TEST,0,0
89665,TRAIN,0,0
89666,TRAIN,0,0
89667,TEST,0,0
89668,TRAIN,0,0
89669,TRAIN,0,0
89670,TRAIN,0,0
89671,TEST,0,0
89672,TRAIN,0,0
89673,TRAIN,0,0
89674,TRAIN,0,0
89675,TRAIN,0,0
89676,TRAIN,0,0
89677,TRAIN,0,0
89678,TRAIN,0,0
89679,TRAIN,0,0
89680,TRAIN,0,0
89681,TRAIN,0,0
89682,TRAIN,0,0
89683,TRAIN,0,0
89684,TRAIN,0,0
89685,TEST,0,0
89686,TRAIN,0,0
89687,TRAIN,0,0
89688,TRAIN,0,0
89689,TEST,0,0
89690,TRAIN,0,0
89691,TRAIN,0,0
89692,TRAIN,0,0
89693,TRAIN,0,0
89694,TRAIN,0,0
89695,TRAIN,0,0
89696,TRAIN,0,0
89697,TRAIN,0,0
89698,TRAIN,0,0
