d3mIndex,cultivar,sitename,day,canopy_height
9252,PI563196,MAC Field Scanner Season 4 Range 47 Column 14,76,209
9253,PI563196,MAC Field Scanner Season 4 Range 47 Column 14,77,209
9254,PI563196,MAC Field Scanner Season 4 Range 47 Column 14,78,212
9255,PI563196,MAC Field Scanner Season 4 Range 47 Column 14,80,218
9257,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,12,11
9258,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,13,11
9259,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,14,10
9260,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,15,11
9261,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,16,11
9262,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,17,12
9263,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,18,13
9264,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,19,15
9265,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,22,18
9266,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,24,18
9267,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,26,21
9268,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,27,22
9269,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,29,27
9270,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,30,29
9271,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,31,31
9272,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,77,231
9273,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,78,251
9274,PI563295,MAC Field Scanner Season 4 Range 27 Column 15,80,250
9276,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,12,9
9277,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,13,9
9278,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,14,9
9279,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,15,9
9280,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,16,9
9281,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,17,9
9282,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,18,10
9283,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,19,11
9284,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,22,13
9285,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,24,15
9286,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,26,20
9287,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,27,21
9288,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,30,27
9289,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,31,28
9290,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,36,51
9291,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,44,87
9292,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,45,99
9293,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,46,106
9294,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,47,117
9295,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,48,119
9296,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,50,137
9297,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,51,141
9298,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,52,151
9299,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,57,185
9300,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,73,273
9301,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,74,277
9302,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,75,285
9303,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,77,293
9304,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,78,295
9305,PI563330,MAC Field Scanner Season 4 Range 32 Column 7,80,305
9307,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,12,11
9308,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,13,11
9309,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,14,11
9310,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,15,11
9311,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,16,11
9312,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,17,12
9313,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,18,13
9314,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,19,14
9315,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,22,17
9316,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,24,20
9317,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,26,25
9318,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,27,27
9319,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,30,34
9320,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,31,36
9321,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,36,62
9322,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,44,108
9323,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,45,116
9324,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,46,119
9325,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,47,130
9326,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,48,133
9327,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,50,147
9328,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,51,155
9329,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,52,162
9330,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,57,203
9331,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,73,298
9332,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,74,301
9333,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,75,302
9334,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,77,313
9335,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,78,307
9336,PI563330,MAC Field Scanner Season 4 Range 32 Column 8,80,326
9338,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,12,11
9339,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,14,11
9340,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,15,11
9341,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,16,12
9342,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,17,13
9343,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,18,14
9344,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,19,15
9345,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,24,19
9346,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,27,25
9347,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,29,29
9348,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,30,31
9349,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,31,34
9350,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,36,54
9351,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,45,107
9352,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,46,113
9353,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,47,122
9354,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,48,128
9355,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,50,150
9356,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,51,157
9357,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,52,166
9358,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,57,201
9359,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,73,280
9360,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,75,289
9361,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,77,293
9362,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,78,292
9363,PI563332,MAC Field Scanner Season 4 Range 21 Column 10,80,309
9365,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,12,12
9366,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,14,12
9367,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,15,12
9368,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,16,12
9369,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,17,12
9370,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,18,13
9371,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,19,13
9372,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,24,13
9373,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,27,16
9374,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,29,18
9375,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,30,19
9376,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,31,20
9377,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,36,34
9378,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,45,80
9379,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,46,82
9380,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,47,88
9381,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,48,93
9382,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,50,104
9383,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,51,109
9384,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,52,116
9385,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,57,148
9386,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,73,234
9387,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,75,237
9388,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,77,242
9389,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,78,239
9390,PI563332,MAC Field Scanner Season 4 Range 21 Column 9,80,266
9392,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,12,10
9393,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,13,10
9394,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,14,10
9395,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,16,10
9396,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,17,11
9397,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,18,13
9398,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,19,13
9399,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,22,15
9400,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,24,15
9401,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,26,19
9402,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,27,20
9403,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,30,24
9404,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,31,26
9405,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,35,41
9406,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,77,254
9407,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,78,261
9408,PI563338,MAC Field Scanner Season 4 Range 49 Column 3,80,272
9410,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,12,10
9411,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,13,10
9412,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,14,10
9413,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,16,10
9414,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,17,10
9415,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,18,11
9416,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,19,11
9417,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,22,11
9418,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,24,14
9419,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,26,20
9420,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,27,22
9421,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,30,29
9422,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,31,32
9423,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,35,49
9424,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,77,306
9425,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,78,312
9426,PI563338,MAC Field Scanner Season 4 Range 49 Column 4,80,314
9428,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,12,12
9429,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,14,12
9430,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,15,12
9431,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,16,12
9432,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,17,12
9433,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,19,14
9434,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,27,17
9435,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,29,19
9436,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,30,20
9437,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,31,21
9438,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,36,37
9439,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,46,81
9440,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,47,86
9441,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,48,91
9442,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,51,112
9443,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,52,116
9444,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,57,137
9445,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,58,145
9446,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,73,209
9447,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,75,216
9448,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,77,230
9449,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,78,226
9450,PI563350,MAC Field Scanner Season 4 Range 9 Column 15,80,238
9452,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,12,9
9453,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,13,9
9454,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,14,9
9455,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,15,9
9456,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,16,9
9457,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,17,9
9458,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,18,11
9459,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,19,13
9460,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,22,15
9461,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,24,15
9462,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,26,19
9463,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,27,21
9464,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,30,26
9465,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,31,29
9466,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,36,51
9467,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,44,85
9468,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,45,91
9469,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,46,98
9470,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,47,108
9471,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,48,108
9472,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,50,124
9473,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,51,132
9474,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,52,138
9475,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,57,170
9476,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,73,269
9477,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,74,274
9478,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,75,278
9479,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,76,283
9480,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,77,288
9481,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,78,289
9482,PI563355,MAC Field Scanner Season 4 Range 36 Column 11,80,301
9484,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,12,9
9485,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,13,9
9486,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,14,9
9487,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,15,8
9488,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,16,9
9489,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,17,9
9490,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,18,10
9491,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,19,11
9492,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,22,14
9493,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,24,15
9494,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,26,18
9495,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,27,19
9496,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,30,24
9497,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,31,25
9498,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,36,45
9499,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,44,84
9500,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,45,89
9501,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,46,97
9502,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,47,107
9503,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,48,109
9504,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,50,126
9505,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,51,132
9506,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,52,140
9507,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,57,175
9508,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,73,265
9509,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,74,269
9510,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,75,274
9511,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,76,280
9512,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,77,282
9513,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,78,288
9514,PI563355,MAC Field Scanner Season 4 Range 36 Column 12,80,294
9516,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,12,13
9517,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,14,12
9518,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,15,12
9519,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,16,13
9520,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,17,13
9521,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,19,14
9522,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,27,23
9523,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,29,29
9524,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,30,31
9525,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,31,34
9526,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,36,52
9527,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,47,99
9528,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,48,103
9529,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,51,127
9530,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,52,132
9531,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,57,162
9532,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,58,176
9533,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,73,252
9534,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,75,260
9535,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,77,250
9536,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,78,270
9537,PI564163,MAC Field Scanner Season 4 Range 11 Column 11,80,258
9539,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,12,12
9540,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,14,12
9541,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,15,11
9542,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,16,12
9543,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,17,12
9544,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,19,13
9545,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,27,18
9546,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,29,21
9547,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,30,22
9548,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,31,23
9549,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,36,42
9550,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,77,233
9551,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,78,238
9552,PI564163,MAC Field Scanner Season 4 Range 11 Column 12,80,241
9554,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,12,12
9555,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,13,12
9556,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,14,12
9557,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,15,12
9558,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,16,12
9559,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,17,12
9560,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,18,14
9561,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,19,15
9562,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,22,18
9563,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,24,20
9564,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,26,25
9565,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,27,27
9566,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,30,34
9567,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,31,36
9568,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,77,278
9569,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,78,279
9570,PI566819,MAC Field Scanner Season 4 Range 41 Column 3,80,285
9572,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,12,11
9573,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,13,11
9574,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,14,11
9575,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,15,11
9576,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,16,12
9577,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,17,12
9578,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,18,14
9579,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,19,16
9580,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,22,18
9581,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,24,21
9582,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,26,25
9583,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,27,26
9584,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,30,33
9585,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,31,35
9586,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,77,280
9587,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,78,285
9588,PI566819,MAC Field Scanner Season 4 Range 41 Column 4,80,289
9590,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,12,11
9591,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,14,11
9592,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,15,11
9593,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,16,12
9594,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,17,12
9595,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,19,14
9596,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,27,20
9597,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,29,24
9598,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,31,28
9599,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,36,48
9600,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,78,287
9601,PI569090,MAC Field Scanner Season 4 Range 4 Column 15,80,298
9603,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,12,9
9604,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,13,9
9605,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,14,9
9606,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,16,9
9607,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,17,9
9608,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,18,10
9609,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,19,10
9610,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,22,10
9611,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,24,10
9612,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,26,13
9613,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,27,15
9614,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,30,18
9615,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,31,19
9616,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,35,30
9617,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,77,276
9618,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,78,283
9619,PI569090,MAC Field Scanner Season 4 Range 49 Column 7,80,294
9621,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,12,10
9622,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,13,10
9623,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,14,10
9624,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,16,11
9625,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,17,12
9626,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,18,13
9627,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,19,15
9628,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,22,18
9629,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,24,18
9630,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,26,23
9631,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,27,24
9632,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,30,29
9633,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,31,32
9634,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,35,51
9635,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,36,55
9636,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,44,91
9637,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,45,97
9638,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,46,109
9639,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,48,119
9640,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,50,137
9641,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,51,150
9642,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,52,157
9643,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,53,160
9644,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,56,179
9645,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,57,188
9646,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,72,279
9647,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,73,290
9648,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,74,291
9649,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,75,299
9650,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,76,304
9651,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,77,310
9652,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,78,318
9653,PI569090,MAC Field Scanner Season 4 Range 49 Column 8,80,326
9655,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,12,11
9656,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,13,11
9657,PI569097,MAC Field Scanner Season 4 Range 41 Column 15,14,11
