d3mIndex,type,fold,repeat
11585,TEST,0,0
11586,TEST,0,0
11587,TEST,0,0
11588,TEST,0,0
11613,TEST,0,0
11614,TEST,0,0
11615,TEST,0,0
11616,TEST,0,0
11617,TEST,0,0
11618,TEST,0,0
11643,TEST,0,0
11644,TEST,0,0
11645,TEST,0,0
11646,TEST,0,0
11647,TEST,0,0
11648,TEST,0,0
11673,TEST,0,0
11674,TEST,0,0
11675,TEST,0,0
11676,TEST,0,0
11677,TEST,0,0
11678,TEST,0,0
11703,TEST,0,0
11704,TEST,0,0
11705,TEST,0,0
11706,TEST,0,0
11707,TEST,0,0
11708,TEST,0,0
11733,TEST,0,0
11734,TEST,0,0
11735,TEST,0,0
11736,TEST,0,0
11737,TEST,0,0
11738,TEST,0,0
11763,TEST,0,0
11764,TEST,0,0
11765,TEST,0,0
11766,TEST,0,0
11767,TEST,0,0
11768,TEST,0,0
11793,TEST,0,0
11794,TEST,0,0
11795,TEST,0,0
11796,TEST,0,0
11797,TEST,0,0
11798,TEST,0,0
11823,TEST,0,0
11824,TEST,0,0
11825,TEST,0,0
11826,TEST,0,0
11827,TEST,0,0
11828,TEST,0,0
11853,TEST,0,0
11854,TEST,0,0
11855,TEST,0,0
11856,TEST,0,0
11857,TEST,0,0
11858,TEST,0,0
11883,TEST,0,0
11884,TEST,0,0
11885,TEST,0,0
11886,TEST,0,0
11887,TEST,0,0
11888,TEST,0,0
11913,TEST,0,0
11914,TEST,0,0
11915,TEST,0,0
11916,TEST,0,0
11917,TEST,0,0
11918,TEST,0,0
11943,TEST,0,0
11944,TEST,0,0
11945,TEST,0,0
11946,TEST,0,0
11947,TEST,0,0
11948,TEST,0,0
11973,TEST,0,0
11974,TEST,0,0
11975,TEST,0,0
11976,TEST,0,0
11977,TEST,0,0
11978,TEST,0,0
12003,TEST,0,0
12004,TEST,0,0
12005,TEST,0,0
12006,TEST,0,0
12007,TEST,0,0
12008,TEST,0,0
12033,TEST,0,0
12034,TEST,0,0
12035,TEST,0,0
12036,TEST,0,0
12037,TEST,0,0
12038,TEST,0,0
12063,TEST,0,0
12064,TEST,0,0
12065,TEST,0,0
12066,TEST,0,0
12067,TEST,0,0
12068,TEST,0,0
12093,TEST,0,0
12094,TEST,0,0
12095,TEST,0,0
12096,TEST,0,0
12097,TEST,0,0
12098,TEST,0,0
12123,TEST,0,0
12124,TEST,0,0
12125,TEST,0,0
12126,TEST,0,0
12127,TEST,0,0
12128,TEST,0,0
12153,TEST,0,0
12154,TEST,0,0
12155,TEST,0,0
12156,TEST,0,0
12157,TEST,0,0
12158,TEST,0,0
12183,TEST,0,0
12184,TEST,0,0
12185,TEST,0,0
12186,TEST,0,0
12187,TEST,0,0
12188,TEST,0,0
12213,TEST,0,0
12214,TEST,0,0
12215,TEST,0,0
12216,TEST,0,0
12217,TEST,0,0
12218,TEST,0,0
12243,TEST,0,0
12244,TEST,0,0
12245,TEST,0,0
12246,TEST,0,0
12247,TEST,0,0
12248,TEST,0,0
12283,TEST,0,0
12284,TEST,0,0
12285,TEST,0,0
12286,TEST,0,0
12287,TEST,0,0
12288,TEST,0,0
12313,TEST,0,0
12314,TEST,0,0
12315,TEST,0,0
12316,TEST,0,0
12317,TEST,0,0
12318,TEST,0,0
12343,TEST,0,0
12344,TEST,0,0
12345,TEST,0,0
12346,TEST,0,0
12347,TEST,0,0
12348,TEST,0,0
12373,TEST,0,0
12374,TEST,0,0
12375,TEST,0,0
12376,TEST,0,0
12377,TEST,0,0
12378,TEST,0,0
12403,TEST,0,0
12404,TEST,0,0
12405,TEST,0,0
12406,TEST,0,0
12407,TEST,0,0
12408,TEST,0,0
12433,TEST,0,0
12434,TEST,0,0
12435,TEST,0,0
12436,TEST,0,0
12437,TEST,0,0
12438,TEST,0,0
12463,TEST,0,0
12464,TEST,0,0
12465,TEST,0,0
12466,TEST,0,0
12467,TEST,0,0
12468,TEST,0,0
12493,TEST,0,0
12494,TEST,0,0
12495,TEST,0,0
12496,TEST,0,0
12497,TEST,0,0
12498,TEST,0,0
12523,TEST,0,0
12524,TEST,0,0
12525,TEST,0,0
12526,TEST,0,0
12527,TEST,0,0
12528,TEST,0,0
12553,TEST,0,0
12554,TEST,0,0
12555,TEST,0,0
12556,TEST,0,0
12557,TEST,0,0
12558,TEST,0,0
12583,TEST,0,0
12584,TEST,0,0
12585,TEST,0,0
12586,TEST,0,0
12587,TEST,0,0
12588,TEST,0,0
12613,TEST,0,0
12614,TEST,0,0
12615,TEST,0,0
12616,TEST,0,0
12617,TEST,0,0
12618,TEST,0,0
12643,TEST,0,0
12644,TEST,0,0
12645,TEST,0,0
12646,TEST,0,0
12647,TEST,0,0
12648,TEST,0,0
12673,TEST,0,0
12674,TEST,0,0
12675,TEST,0,0
12676,TEST,0,0
12677,TEST,0,0
12678,TEST,0,0
12703,TEST,0,0
12704,TEST,0,0
12705,TEST,0,0
12706,TEST,0,0
12707,TEST,0,0
12708,TEST,0,0
12733,TEST,0,0
12734,TEST,0,0
12735,TEST,0,0
12736,TEST,0,0
12737,TEST,0,0
12738,TEST,0,0
12763,TEST,0,0
12764,TEST,0,0
12765,TEST,0,0
12766,TEST,0,0
12767,TEST,0,0
12768,TEST,0,0
12793,TEST,0,0
12794,TEST,0,0
12795,TEST,0,0
12796,TEST,0,0
12797,TEST,0,0
12798,TEST,0,0
12823,TEST,0,0
12824,TEST,0,0
12825,TEST,0,0
12826,TEST,0,0
12827,TEST,0,0
12828,TEST,0,0
12852,TEST,0,0
12853,TEST,0,0
12854,TEST,0,0
12855,TEST,0,0
12856,TEST,0,0
12857,TEST,0,0
12882,TEST,0,0
12883,TEST,0,0
12884,TEST,0,0
12885,TEST,0,0
12886,TEST,0,0
12887,TEST,0,0
12912,TEST,0,0
12913,TEST,0,0
12914,TEST,0,0
12915,TEST,0,0
12916,TEST,0,0
12917,TEST,0,0
12942,TEST,0,0
12943,TEST,0,0
12944,TEST,0,0
12945,TEST,0,0
12946,TEST,0,0
12947,TEST,0,0
12972,TEST,0,0
12973,TEST,0,0
12974,TEST,0,0
12975,TEST,0,0
12976,TEST,0,0
12977,TEST,0,0
13002,TEST,0,0
13003,TEST,0,0
13004,TEST,0,0
13005,TEST,0,0
13006,TEST,0,0
13007,TEST,0,0
13032,TEST,0,0
13033,TEST,0,0
13034,TEST,0,0
13035,TEST,0,0
13036,TEST,0,0
13037,TEST,0,0
13062,TEST,0,0
13063,TEST,0,0
13064,TEST,0,0
13065,TEST,0,0
13066,TEST,0,0
13067,TEST,0,0
13093,TEST,0,0
13094,TEST,0,0
13095,TEST,0,0
13096,TEST,0,0
13097,TEST,0,0
13098,TEST,0,0
13123,TEST,0,0
13124,TEST,0,0
13125,TEST,0,0
13126,TEST,0,0
13127,TEST,0,0
13128,TEST,0,0
13153,TEST,0,0
13154,TEST,0,0
13155,TEST,0,0
13156,TEST,0,0
13157,TEST,0,0
13158,TEST,0,0
13183,TEST,0,0
13184,TEST,0,0
13185,TEST,0,0
13186,TEST,0,0
13187,TEST,0,0
13188,TEST,0,0
13213,TEST,0,0
13214,TEST,0,0
13215,TEST,0,0
13216,TEST,0,0
13217,TEST,0,0
13218,TEST,0,0
13243,TEST,0,0
13244,TEST,0,0
13245,TEST,0,0
13246,TEST,0,0
13247,TEST,0,0
13248,TEST,0,0
13273,TEST,0,0
13274,TEST,0,0
13275,TEST,0,0
13276,TEST,0,0
13277,TEST,0,0
13278,TEST,0,0
13303,TEST,0,0
13304,TEST,0,0
13305,TEST,0,0
13306,TEST,0,0
13307,TEST,0,0
13308,TEST,0,0
13333,TEST,0,0
13334,TEST,0,0
13335,TEST,0,0
13336,TEST,0,0
13337,TEST,0,0
13338,TEST,0,0
13363,TEST,0,0
13364,TEST,0,0
13365,TEST,0,0
13366,TEST,0,0
13367,TEST,0,0
13368,TEST,0,0
13393,TEST,0,0
13394,TEST,0,0
13395,TEST,0,0
13396,TEST,0,0
13397,TEST,0,0
13398,TEST,0,0
13423,TEST,0,0
13424,TEST,0,0
13425,TEST,0,0
13426,TEST,0,0
13427,TEST,0,0
13428,TEST,0,0
13453,TEST,0,0
13454,TEST,0,0
13455,TEST,0,0
13456,TEST,0,0
13457,TEST,0,0
13458,TEST,0,0
13483,TEST,0,0
13484,TEST,0,0
13485,TEST,0,0
13486,TEST,0,0
13487,TEST,0,0
13488,TEST,0,0
13513,TEST,0,0
13514,TEST,0,0
13515,TEST,0,0
13516,TEST,0,0
13517,TEST,0,0
13518,TEST,0,0
13543,TEST,0,0
13544,TEST,0,0
13545,TEST,0,0
13546,TEST,0,0
13547,TEST,0,0
13548,TEST,0,0
13573,TEST,0,0
13574,TEST,0,0
13575,TEST,0,0
13576,TEST,0,0
13577,TEST,0,0
13578,TEST,0,0
13603,TEST,0,0
13604,TEST,0,0
13605,TEST,0,0
13606,TEST,0,0
13607,TEST,0,0
13608,TEST,0,0
13633,TEST,0,0
13634,TEST,0,0
13635,TEST,0,0
13636,TEST,0,0
13637,TEST,0,0
13638,TEST,0,0
13663,TEST,0,0
13664,TEST,0,0
13665,TEST,0,0
13666,TEST,0,0
13667,TEST,0,0
13668,TEST,0,0
13692,TEST,0,0
13693,TEST,0,0
13694,TEST,0,0
13695,TEST,0,0
13696,TEST,0,0
13697,TEST,0,0
13722,TEST,0,0
13723,TEST,0,0
13724,TEST,0,0
13725,TEST,0,0
13726,TEST,0,0
13727,TEST,0,0
13752,TEST,0,0
13753,TEST,0,0
13754,TEST,0,0
13755,TEST,0,0
13756,TEST,0,0
13757,TEST,0,0
13782,TEST,0,0
13783,TEST,0,0
13784,TEST,0,0
13785,TEST,0,0
13786,TEST,0,0
13787,TEST,0,0
13812,TEST,0,0
13813,TEST,0,0
13814,TEST,0,0
13815,TEST,0,0
13816,TEST,0,0
13817,TEST,0,0
13842,TEST,0,0
13843,TEST,0,0
13844,TEST,0,0
13845,TEST,0,0
13846,TEST,0,0
13847,TEST,0,0
13872,TEST,0,0
13873,TEST,0,0
13874,TEST,0,0
13875,TEST,0,0
13876,TEST,0,0
13877,TEST,0,0
13902,TEST,0,0
13903,TEST,0,0
13904,TEST,0,0
13905,TEST,0,0
13906,TEST,0,0
13907,TEST,0,0
13932,TEST,0,0
13933,TEST,0,0
13934,TEST,0,0
13935,TEST,0,0
13936,TEST,0,0
13937,TEST,0,0
13962,TEST,0,0
13963,TEST,0,0
13964,TEST,0,0
13965,TEST,0,0
13966,TEST,0,0
13967,TEST,0,0
13992,TEST,0,0
13993,TEST,0,0
13994,TEST,0,0
13995,TEST,0,0
13996,TEST,0,0
13997,TEST,0,0
14022,TEST,0,0
14023,TEST,0,0
14024,TEST,0,0
14025,TEST,0,0
14026,TEST,0,0
14027,TEST,0,0
14052,TEST,0,0
14053,TEST,0,0
14054,TEST,0,0
14055,TEST,0,0
14056,TEST,0,0
14057,TEST,0,0
14082,TEST,0,0
14083,TEST,0,0
14084,TEST,0,0
14085,TEST,0,0
14086,TEST,0,0
14087,TEST,0,0
14112,TEST,0,0
14113,TEST,0,0
14114,TEST,0,0
14115,TEST,0,0
14116,TEST,0,0
14117,TEST,0,0
14142,TEST,0,0
14143,TEST,0,0
14144,TEST,0,0
14145,TEST,0,0
14146,TEST,0,0
14147,TEST,0,0
14172,TEST,0,0
14173,TEST,0,0
14174,TEST,0,0
14175,TEST,0,0
14176,TEST,0,0
14177,TEST,0,0
14202,TEST,0,0
14203,TEST,0,0
14204,TEST,0,0
14205,TEST,0,0
14206,TEST,0,0
14207,TEST,0,0
14232,TEST,0,0
14233,TEST,0,0
14234,TEST,0,0
14235,TEST,0,0
14236,TEST,0,0
14237,TEST,0,0
14262,TEST,0,0
14263,TEST,0,0
14264,TEST,0,0
14265,TEST,0,0
14266,TEST,0,0
14267,TEST,0,0
14292,TEST,0,0
14293,TEST,0,0
14294,TEST,0,0
14295,TEST,0,0
14296,TEST,0,0
14297,TEST,0,0
14322,TEST,0,0
14323,TEST,0,0
14324,TEST,0,0
14325,TEST,0,0
14326,TEST,0,0
14327,TEST,0,0
14352,TEST,0,0
14353,TEST,0,0
14354,TEST,0,0
14355,TEST,0,0
14356,TEST,0,0
14357,TEST,0,0
14382,TEST,0,0
14383,TEST,0,0
14384,TEST,0,0
14385,TEST,0,0
14386,TEST,0,0
14387,TEST,0,0
14412,TEST,0,0
14413,TEST,0,0
14414,TEST,0,0
14415,TEST,0,0
14416,TEST,0,0
14417,TEST,0,0
14442,TEST,0,0
14443,TEST,0,0
14444,TEST,0,0
14445,TEST,0,0
14446,TEST,0,0
14447,TEST,0,0
14482,TEST,0,0
14483,TEST,0,0
14484,TEST,0,0
14485,TEST,0,0
14486,TEST,0,0
14487,TEST,0,0
14512,TEST,0,0
14513,TEST,0,0
14514,TEST,0,0
14515,TEST,0,0
14516,TEST,0,0
14517,TEST,0,0
14542,TEST,0,0
14543,TEST,0,0
14544,TEST,0,0
14545,TEST,0,0
14546,TEST,0,0
14547,TEST,0,0
14572,TEST,0,0
14573,TEST,0,0
14574,TEST,0,0
14575,TEST,0,0
14576,TEST,0,0
14577,TEST,0,0
14602,TEST,0,0
14603,TEST,0,0
14604,TEST,0,0
14605,TEST,0,0
14606,TEST,0,0
14607,TEST,0,0
14632,TEST,0,0
14633,TEST,0,0
14634,TEST,0,0
14635,TEST,0,0
14636,TEST,0,0
14637,TEST,0,0
14662,TEST,0,0
14663,TEST,0,0
14664,TEST,0,0
14665,TEST,0,0
14666,TEST,0,0
14667,TEST,0,0
14692,TEST,0,0
14693,TEST,0,0
14694,TEST,0,0
14695,TEST,0,0
14696,TEST,0,0
14697,TEST,0,0
14722,TEST,0,0
14723,TEST,0,0
14724,TEST,0,0
14725,TEST,0,0
14726,TEST,0,0
14727,TEST,0,0
14752,TEST,0,0
14753,TEST,0,0
14754,TEST,0,0
14755,TEST,0,0
14756,TEST,0,0
14757,TEST,0,0
14782,TEST,0,0
14783,TEST,0,0
14784,TEST,0,0
14785,TEST,0,0
14786,TEST,0,0
14787,TEST,0,0
14812,TEST,0,0
14813,TEST,0,0
14814,TEST,0,0
14815,TEST,0,0
14816,TEST,0,0
14817,TEST,0,0
14842,TEST,0,0
14843,TEST,0,0
14844,TEST,0,0
14845,TEST,0,0
14846,TEST,0,0
14847,TEST,0,0
14872,TEST,0,0
14873,TEST,0,0
14874,TEST,0,0
14875,TEST,0,0
14876,TEST,0,0
14877,TEST,0,0
14902,TEST,0,0
14903,TEST,0,0
14904,TEST,0,0
14905,TEST,0,0
14906,TEST,0,0
14907,TEST,0,0
14932,TEST,0,0
14933,TEST,0,0
14934,TEST,0,0
14935,TEST,0,0
14936,TEST,0,0
14937,TEST,0,0
14962,TEST,0,0
14963,TEST,0,0
14964,TEST,0,0
14965,TEST,0,0
14966,TEST,0,0
14967,TEST,0,0
14992,TEST,0,0
14993,TEST,0,0
14994,TEST,0,0
14995,TEST,0,0
14996,TEST,0,0
14997,TEST,0,0
15022,TEST,0,0
15023,TEST,0,0
15024,TEST,0,0
15025,TEST,0,0
15026,TEST,0,0
15027,TEST,0,0
15052,TEST,0,0
15053,TEST,0,0
15054,TEST,0,0
15055,TEST,0,0
15056,TEST,0,0
15057,TEST,0,0
15092,TEST,0,0
15093,TEST,0,0
15094,TEST,0,0
15095,TEST,0,0
15096,TEST,0,0
15097,TEST,0,0
15122,TEST,0,0
15123,TEST,0,0
15124,TEST,0,0
15125,TEST,0,0
15126,TEST,0,0
15127,TEST,0,0
15152,TEST,0,0
15153,TEST,0,0
15154,TEST,0,0
15155,TEST,0,0
15156,TEST,0,0
15157,TEST,0,0
15182,TEST,0,0
15183,TEST,0,0
15184,TEST,0,0
15185,TEST,0,0
15186,TEST,0,0
15187,TEST,0,0
15212,TEST,0,0
15213,TEST,0,0
15214,TEST,0,0
15215,TEST,0,0
15216,TEST,0,0
15217,TEST,0,0
15242,TEST,0,0
15243,TEST,0,0
15244,TEST,0,0
15245,TEST,0,0
15246,TEST,0,0
15247,TEST,0,0
15272,TEST,0,0
15273,TEST,0,0
15274,TEST,0,0
15275,TEST,0,0
15276,TEST,0,0
15277,TEST,0,0
15302,TEST,0,0
15303,TEST,0,0
15304,TEST,0,0
15305,TEST,0,0
15306,TEST,0,0
15307,TEST,0,0
15332,TEST,0,0
15333,TEST,0,0
15334,TEST,0,0
15335,TEST,0,0
15336,TEST,0,0
15337,TEST,0,0
15362,TEST,0,0
15363,TEST,0,0
15364,TEST,0,0
15365,TEST,0,0
15366,TEST,0,0
15367,TEST,0,0
15392,TEST,0,0
15393,TEST,0,0
15394,TEST,0,0
15395,TEST,0,0
15396,TEST,0,0
15397,TEST,0,0
15422,TEST,0,0
15423,TEST,0,0
15424,TEST,0,0
15425,TEST,0,0
15426,TEST,0,0
15427,TEST,0,0
15435,TEST,0,0
15436,TEST,0,0
15437,TEST,0,0
15438,TEST,0,0
15439,TEST,0,0
15440,TEST,0,0
15465,TEST,0,0
15466,TEST,0,0
15467,TEST,0,0
15468,TEST,0,0
15469,TEST,0,0
15470,TEST,0,0
15495,TEST,0,0
15496,TEST,0,0
15497,TEST,0,0
15498,TEST,0,0
15499,TEST,0,0
15500,TEST,0,0
15525,TEST,0,0
15526,TEST,0,0
15527,TEST,0,0
15528,TEST,0,0
15529,TEST,0,0
15530,TEST,0,0
15555,TEST,0,0
15556,TEST,0,0
15557,TEST,0,0
15558,TEST,0,0
15559,TEST,0,0
15560,TEST,0,0
15585,TEST,0,0
15586,TEST,0,0
15587,TEST,0,0
15588,TEST,0,0
15589,TEST,0,0
15590,TEST,0,0
15615,TEST,0,0
15616,TEST,0,0
15617,TEST,0,0
15618,TEST,0,0
15619,TEST,0,0
15620,TEST,0,0
15645,TEST,0,0
15646,TEST,0,0
15647,TEST,0,0
15648,TEST,0,0
15649,TEST,0,0
15650,TEST,0,0
15675,TEST,0,0
15676,TEST,0,0
15677,TEST,0,0
15678,TEST,0,0
15679,TEST,0,0
15680,TEST,0,0
15705,TEST,0,0
15706,TEST,0,0
15707,TEST,0,0
15708,TEST,0,0
15709,TEST,0,0
15710,TEST,0,0
15735,TEST,0,0
15736,TEST,0,0
15737,TEST,0,0
15738,TEST,0,0
15739,TEST,0,0
15740,TEST,0,0
15765,TEST,0,0
15766,TEST,0,0
15767,TEST,0,0
15768,TEST,0,0
15769,TEST,0,0
15770,TEST,0,0
15795,TEST,0,0
15796,TEST,0,0
15797,TEST,0,0
15798,TEST,0,0
15799,TEST,0,0
15800,TEST,0,0
15825,TEST,0,0
15826,TEST,0,0
15827,TEST,0,0
15828,TEST,0,0
15829,TEST,0,0
15830,TEST,0,0
15846,TEST,0,0
15847,TEST,0,0
15848,TEST,0,0
15849,TEST,0,0
15850,TEST,0,0
15851,TEST,0,0
15876,TEST,0,0
15877,TEST,0,0
15878,TEST,0,0
15879,TEST,0,0
15880,TEST,0,0
15881,TEST,0,0
15906,TEST,0,0
15907,TEST,0,0
15908,TEST,0,0
15909,TEST,0,0
15910,TEST,0,0
15911,TEST,0,0
15936,TEST,0,0
15937,TEST,0,0
15938,TEST,0,0
15939,TEST,0,0
15940,TEST,0,0
15941,TEST,0,0
15957,TEST,0,0
15958,TEST,0,0
15959,TEST,0,0
15960,TEST,0,0
15961,TEST,0,0
15962,TEST,0,0
15987,TEST,0,0
15988,TEST,0,0
15989,TEST,0,0
15990,TEST,0,0
15991,TEST,0,0
15992,TEST,0,0
16017,TEST,0,0
16018,TEST,0,0
16019,TEST,0,0
16020,TEST,0,0
16021,TEST,0,0
16022,TEST,0,0
16047,TEST,0,0
16048,TEST,0,0
16049,TEST,0,0
16050,TEST,0,0
16051,TEST,0,0
16052,TEST,0,0
16068,TEST,0,0
16069,TEST,0,0
16070,TEST,0,0
16071,TEST,0,0
16072,TEST,0,0
16073,TEST,0,0
16098,TEST,0,0
16099,TEST,0,0
16100,TEST,0,0
16101,TEST,0,0
16102,TEST,0,0
16103,TEST,0,0
16128,TEST,0,0
16129,TEST,0,0
16130,TEST,0,0
16131,TEST,0,0
16132,TEST,0,0
16133,TEST,0,0
16158,TEST,0,0
16159,TEST,0,0
16160,TEST,0,0
16161,TEST,0,0
16162,TEST,0,0
16163,TEST,0,0
16183,TEST,0,0
16184,TEST,0,0
16185,TEST,0,0
16186,TEST,0,0
16187,TEST,0,0
16188,TEST,0,0
16213,TEST,0,0
16214,TEST,0,0
16215,TEST,0,0
16216,TEST,0,0
16217,TEST,0,0
16218,TEST,0,0
16243,TEST,0,0
16244,TEST,0,0
16245,TEST,0,0
16246,TEST,0,0
16247,TEST,0,0
16248,TEST,0,0
16273,TEST,0,0
16274,TEST,0,0
16275,TEST,0,0
16276,TEST,0,0
16277,TEST,0,0
16278,TEST,0,0
16303,TEST,0,0
16304,TEST,0,0
16305,TEST,0,0
16306,TEST,0,0
16307,TEST,0,0
16308,TEST,0,0
16333,TEST,0,0
16334,TEST,0,0
16335,TEST,0,0
16336,TEST,0,0
16337,TEST,0,0
16338,TEST,0,0
16363,TEST,0,0
16364,TEST,0,0
16365,TEST,0,0
16366,TEST,0,0
16367,TEST,0,0
16368,TEST,0,0
16393,TEST,0,0
16394,TEST,0,0
16395,TEST,0,0
16396,TEST,0,0
16397,TEST,0,0
16398,TEST,0,0
16423,TEST,0,0
16424,TEST,0,0
16425,TEST,0,0
16426,TEST,0,0
16427,TEST,0,0
16428,TEST,0,0
16453,TEST,0,0
16454,TEST,0,0
16455,TEST,0,0
16456,TEST,0,0
16457,TEST,0,0
16458,TEST,0,0
16483,TEST,0,0
16484,TEST,0,0
16485,TEST,0,0
16486,TEST,0,0
16487,TEST,0,0
16488,TEST,0,0
16513,TEST,0,0
16514,TEST,0,0
16515,TEST,0,0
16516,TEST,0,0
16517,TEST,0,0
16518,TEST,0,0
16543,TEST,0,0
16544,TEST,0,0
16545,TEST,0,0
16546,TEST,0,0
16547,TEST,0,0
16548,TEST,0,0
16573,TEST,0,0
16574,TEST,0,0
16575,TEST,0,0
16576,TEST,0,0
16577,TEST,0,0
16578,TEST,0,0
16603,TEST,0,0
16604,TEST,0,0
16605,TEST,0,0
16606,TEST,0,0
16607,TEST,0,0
16608,TEST,0,0
16633,TEST,0,0
16634,TEST,0,0
16635,TEST,0,0
16636,TEST,0,0
16637,TEST,0,0
16638,TEST,0,0
16663,TEST,0,0
16664,TEST,0,0
16665,TEST,0,0
16666,TEST,0,0
16667,TEST,0,0
16668,TEST,0,0
16676,TEST,0,0
16677,TEST,0,0
16678,TEST,0,0
16679,TEST,0,0
16680,TEST,0,0
16681,TEST,0,0
16705,TEST,0,0
16706,TEST,0,0
16707,TEST,0,0
16708,TEST,0,0
16709,TEST,0,0
16710,TEST,0,0
16735,TEST,0,0
16736,TEST,0,0
16737,TEST,0,0
16738,TEST,0,0
16739,TEST,0,0
16740,TEST,0,0
16765,TEST,0,0
16766,TEST,0,0
16767,TEST,0,0
16768,TEST,0,0
16769,TEST,0,0
16770,TEST,0,0
16795,TEST,0,0
16796,TEST,0,0
16797,TEST,0,0
16798,TEST,0,0
16799,TEST,0,0
16800,TEST,0,0
16825,TEST,0,0
16826,TEST,0,0
16827,TEST,0,0
16828,TEST,0,0
16829,TEST,0,0
16830,TEST,0,0
16855,TEST,0,0
16856,TEST,0,0
16857,TEST,0,0
16858,TEST,0,0
16859,TEST,0,0
16860,TEST,0,0
16885,TEST,0,0
16886,TEST,0,0
16887,TEST,0,0
16888,TEST,0,0
16889,TEST,0,0
16890,TEST,0,0
16915,TEST,0,0
16916,TEST,0,0
16917,TEST,0,0
16918,TEST,0,0
16919,TEST,0,0
16920,TEST,0,0
16945,TEST,0,0
16946,TEST,0,0
16947,TEST,0,0
16948,TEST,0,0
16949,TEST,0,0
16950,TEST,0,0
16975,TEST,0,0
16976,TEST,0,0
16977,TEST,0,0
16978,TEST,0,0
16979,TEST,0,0
16980,TEST,0,0
17005,TEST,0,0
17006,TEST,0,0
17007,TEST,0,0
17008,TEST,0,0
17009,TEST,0,0
17010,TEST,0,0
17034,TEST,0,0
17035,TEST,0,0
17036,TEST,0,0
17037,TEST,0,0
17038,TEST,0,0
17039,TEST,0,0
17064,TEST,0,0
17065,TEST,0,0
17066,TEST,0,0
17067,TEST,0,0
17068,TEST,0,0
17069,TEST,0,0
17093,TEST,0,0
17094,TEST,0,0
17095,TEST,0,0
17096,TEST,0,0
17097,TEST,0,0
17098,TEST,0,0
17106,TEST,0,0
17107,TEST,0,0
17108,TEST,0,0
17109,TEST,0,0
17110,TEST,0,0
17111,TEST,0,0
17136,TEST,0,0
17137,TEST,0,0
17138,TEST,0,0
17139,TEST,0,0
17140,TEST,0,0
17141,TEST,0,0
17166,TEST,0,0
17167,TEST,0,0
17168,TEST,0,0
17169,TEST,0,0
17170,TEST,0,0
17171,TEST,0,0
17179,TEST,0,0
17180,TEST,0,0
17181,TEST,0,0
17182,TEST,0,0
17183,TEST,0,0
17184,TEST,0,0
17209,TEST,0,0
17210,TEST,0,0
17211,TEST,0,0
17212,TEST,0,0
17213,TEST,0,0
17214,TEST,0,0
17239,TEST,0,0
17240,TEST,0,0
17241,TEST,0,0
17242,TEST,0,0
17243,TEST,0,0
17244,TEST,0,0
17252,TEST,0,0
17253,TEST,0,0
17254,TEST,0,0
17255,TEST,0,0
17256,TEST,0,0
17257,TEST,0,0
17282,TEST,0,0
17283,TEST,0,0
17284,TEST,0,0
17285,TEST,0,0
17286,TEST,0,0
17287,TEST,0,0
17312,TEST,0,0
17313,TEST,0,0
17314,TEST,0,0
17315,TEST,0,0
17316,TEST,0,0
17317,TEST,0,0
17342,TEST,0,0
17343,TEST,0,0
17344,TEST,0,0
17345,TEST,0,0
17346,TEST,0,0
17347,TEST,0,0
17372,TEST,0,0
17373,TEST,0,0
17374,TEST,0,0
17375,TEST,0,0
17376,TEST,0,0
17377,TEST,0,0
17402,TEST,0,0
17403,TEST,0,0
17404,TEST,0,0
17405,TEST,0,0
17406,TEST,0,0
17407,TEST,0,0
17423,TEST,0,0
17424,TEST,0,0
17425,TEST,0,0
17426,TEST,0,0
17427,TEST,0,0
17428,TEST,0,0
17453,TEST,0,0
17454,TEST,0,0
17455,TEST,0,0
17456,TEST,0,0
17457,TEST,0,0
17458,TEST,0,0
17483,TEST,0,0
17484,TEST,0,0
17485,TEST,0,0
17486,TEST,0,0
17487,TEST,0,0
17488,TEST,0,0
17513,TEST,0,0
17514,TEST,0,0
17515,TEST,0,0
17516,TEST,0,0
17517,TEST,0,0
17518,TEST,0,0
17543,TEST,0,0
17544,TEST,0,0
17545,TEST,0,0
17546,TEST,0,0
17547,TEST,0,0
17548,TEST,0,0
17573,TEST,0,0
17574,TEST,0,0
17575,TEST,0,0
17576,TEST,0,0
17577,TEST,0,0
17578,TEST,0,0
17603,TEST,0,0
17604,TEST,0,0
17605,TEST,0,0
17606,TEST,0,0
17607,TEST,0,0
17608,TEST,0,0
17633,TEST,0,0
17634,TEST,0,0
17635,TEST,0,0
17636,TEST,0,0
17637,TEST,0,0
17638,TEST,0,0
17663,TEST,0,0
17664,TEST,0,0
17665,TEST,0,0
17666,TEST,0,0
17667,TEST,0,0
17668,TEST,0,0
17693,TEST,0,0
17694,TEST,0,0
17695,TEST,0,0
17696,TEST,0,0
17697,TEST,0,0
17698,TEST,0,0
17723,TEST,0,0
17724,TEST,0,0
17725,TEST,0,0
17726,TEST,0,0
17727,TEST,0,0
17728,TEST,0,0
17753,TEST,0,0
17754,TEST,0,0
17755,TEST,0,0
17756,TEST,0,0
17757,TEST,0,0
17758,TEST,0,0
17783,TEST,0,0
17784,TEST,0,0
17785,TEST,0,0
17786,TEST,0,0
17787,TEST,0,0
17788,TEST,0,0
17813,TEST,0,0
17814,TEST,0,0
17815,TEST,0,0
17816,TEST,0,0
17817,TEST,0,0
17818,TEST,0,0
17843,TEST,0,0
