d3mIndex,type,fold,repeat
120362,TEST,0,0
120363,TEST,0,0
120364,TEST,0,0
120366,TEST,0,0
120368,TEST,0,0
120369,TEST,0,0
120372,TEST,0,0
120379,TEST,0,0
120382,TEST,0,0
120383,TEST,0,0
120386,TEST,0,0
120387,TEST,0,0
120391,TEST,0,0
120397,TEST,0,0
120400,TEST,0,0
120405,TEST,0,0
120406,TEST,0,0
120417,TEST,0,0
120421,TEST,0,0
120425,TEST,0,0
120432,TEST,0,0
120435,TEST,0,0
120450,TEST,0,0
120457,TEST,0,0
120458,TEST,0,0
120463,TEST,0,0
120466,TEST,0,0
120469,TEST,0,0
120470,TEST,0,0
120471,TEST,0,0
120474,TEST,0,0
120477,TEST,0,0
120479,TEST,0,0
120480,TEST,0,0
120483,TEST,0,0
120495,TEST,0,0
120496,TEST,0,0
120501,TEST,0,0
120503,TEST,0,0
120504,TEST,0,0
120509,TEST,0,0
120510,TEST,0,0
120511,TEST,0,0
120513,TEST,0,0
120517,TEST,0,0
120519,TEST,0,0
120520,TEST,0,0
120537,TEST,0,0
120541,TEST,0,0
120545,TEST,0,0
120547,TEST,0,0
120557,TEST,0,0
120559,TEST,0,0
120564,TEST,0,0
120565,TEST,0,0
120567,TEST,0,0
120568,TEST,0,0
120574,TEST,0,0
120581,TEST,0,0
120584,TEST,0,0
120590,TEST,0,0
120595,TEST,0,0
120596,TEST,0,0
120597,TEST,0,0
120619,TEST,0,0
120623,TEST,0,0
120628,TEST,0,0
120637,TEST,0,0
120645,TEST,0,0
120650,TEST,0,0
120664,TEST,0,0
120667,TEST,0,0
120680,TEST,0,0
120688,TEST,0,0
120691,TEST,0,0
120694,TEST,0,0
120710,TEST,0,0
120715,TEST,0,0
120716,TEST,0,0
120732,TEST,0,0
120743,TEST,0,0
120747,TEST,0,0
120751,TEST,0,0
120758,TEST,0,0
120762,TEST,0,0
120765,TEST,0,0
120769,TEST,0,0
120772,TEST,0,0
120773,TEST,0,0
120774,TEST,0,0
120775,TEST,0,0
120796,TEST,0,0
120805,TEST,0,0
120807,TEST,0,0
120814,TEST,0,0
120819,TEST,0,0
120823,TEST,0,0
120834,TEST,0,0
120837,TEST,0,0
120838,TEST,0,0
120839,TEST,0,0
120843,TEST,0,0
120855,TEST,0,0
120859,TEST,0,0
120875,TEST,0,0
120880,TEST,0,0
120882,TEST,0,0
120886,TEST,0,0
120891,TEST,0,0
120895,TEST,0,0
120897,TEST,0,0
120898,TEST,0,0
120899,TEST,0,0
120901,TEST,0,0
120904,TEST,0,0
120906,TEST,0,0
120907,TEST,0,0
120920,TEST,0,0
120924,TEST,0,0
120926,TEST,0,0
120928,TEST,0,0
120931,TEST,0,0
120932,TEST,0,0
120939,TEST,0,0
120941,TEST,0,0
120955,TEST,0,0
120956,TEST,0,0
120957,TEST,0,0
120959,TEST,0,0
120965,TEST,0,0
120966,TEST,0,0
120970,TEST,0,0
120983,TEST,0,0
120997,TEST,0,0
121005,TEST,0,0
121011,TEST,0,0
121020,TEST,0,0
121036,TEST,0,0
121040,TEST,0,0
121045,TEST,0,0
121048,TEST,0,0
121068,TEST,0,0
121073,TEST,0,0
121075,TEST,0,0
121079,TEST,0,0
121080,TEST,0,0
121083,TEST,0,0
121091,TEST,0,0
121095,TEST,0,0
121098,TEST,0,0
121099,TEST,0,0
121102,TEST,0,0
121103,TEST,0,0
121105,TEST,0,0
121107,TEST,0,0
121128,TEST,0,0
121131,TEST,0,0
121136,TEST,0,0
121141,TEST,0,0
121157,TEST,0,0
121159,TEST,0,0
121160,TEST,0,0
121164,TEST,0,0
121166,TEST,0,0
121181,TEST,0,0
121184,TEST,0,0
121186,TEST,0,0
121187,TEST,0,0
121193,TEST,0,0
121199,TEST,0,0
121200,TEST,0,0
121203,TEST,0,0
121209,TEST,0,0
121210,TEST,0,0
121223,TEST,0,0
121240,TEST,0,0
121242,TEST,0,0
121246,TEST,0,0
121250,TEST,0,0
121254,TEST,0,0
121263,TEST,0,0
121268,TEST,0,0
121274,TEST,0,0
121275,TEST,0,0
121279,TEST,0,0
121285,TEST,0,0
121287,TEST,0,0
121290,TEST,0,0
121291,TEST,0,0
121293,TEST,0,0
121309,TEST,0,0
121316,TEST,0,0
121317,TEST,0,0
121318,TEST,0,0
121319,TEST,0,0
121320,TEST,0,0
121326,TEST,0,0
121332,TEST,0,0
121335,TEST,0,0
121342,TEST,0,0
121355,TEST,0,0
121360,TEST,0,0
121361,TEST,0,0
121366,TEST,0,0
121368,TEST,0,0
121372,TEST,0,0
121380,TEST,0,0
121387,TEST,0,0
121393,TEST,0,0
121398,TEST,0,0
121414,TEST,0,0
121423,TEST,0,0
121426,TEST,0,0
121432,TEST,0,0
121434,TEST,0,0
121437,TEST,0,0
121438,TEST,0,0
121442,TEST,0,0
121449,TEST,0,0
121453,TEST,0,0
121455,TEST,0,0
121459,TEST,0,0
121460,TEST,0,0
121461,TEST,0,0
121464,TEST,0,0
121469,TEST,0,0
121470,TEST,0,0
121488,TEST,0,0
121497,TEST,0,0
121522,TEST,0,0
121531,TEST,0,0
121546,TEST,0,0
121547,TEST,0,0
121550,TEST,0,0
121552,TEST,0,0
121555,TEST,0,0
121558,TEST,0,0
121571,TEST,0,0
121577,TEST,0,0
121582,TEST,0,0
121584,TEST,0,0
121592,TEST,0,0
121594,TEST,0,0
121595,TEST,0,0
121600,TEST,0,0
121605,TEST,0,0
121610,TEST,0,0
121612,TEST,0,0
121614,TEST,0,0
121617,TEST,0,0
121625,TEST,0,0
121627,TEST,0,0
121631,TEST,0,0
121633,TEST,0,0
121638,TEST,0,0
121639,TEST,0,0
121640,TEST,0,0
121657,TEST,0,0
121659,TEST,0,0
121660,TEST,0,0
121661,TEST,0,0
121662,TEST,0,0
121663,TEST,0,0
121672,TEST,0,0
121681,TEST,0,0
121687,TEST,0,0
121701,TEST,0,0
121716,TEST,0,0
121722,TEST,0,0
121724,TEST,0,0
121737,TEST,0,0
121740,TEST,0,0
121744,TEST,0,0
121747,TEST,0,0
121750,TEST,0,0
121758,TEST,0,0
121759,TEST,0,0
121764,TEST,0,0
121770,TEST,0,0
121785,TEST,0,0
121787,TEST,0,0
121790,TEST,0,0
121791,TEST,0,0
121808,TEST,0,0
121836,TEST,0,0
121838,TEST,0,0
121839,TEST,0,0
121840,TEST,0,0
121841,TEST,0,0
121843,TEST,0,0
121846,TEST,0,0
121853,TEST,0,0
121858,TEST,0,0
121874,TEST,0,0
121897,TEST,0,0
121904,TEST,0,0
121909,TEST,0,0
121915,TEST,0,0
121921,TEST,0,0
121923,TEST,0,0
121930,TEST,0,0
121934,TEST,0,0
121944,TEST,0,0
121945,TEST,0,0
121953,TEST,0,0
121973,TEST,0,0
121975,TEST,0,0
121983,TEST,0,0
121985,TEST,0,0
121987,TEST,0,0
121996,TEST,0,0
122000,TEST,0,0
122003,TEST,0,0
122008,TEST,0,0
122010,TEST,0,0
122012,TEST,0,0
122018,TEST,0,0
122027,TEST,0,0
122029,TEST,0,0
122031,TEST,0,0
122034,TEST,0,0
122053,TEST,0,0
122063,TEST,0,0
122064,TEST,0,0
122072,TEST,0,0
122077,TEST,0,0
122084,TEST,0,0
122106,TEST,0,0
122123,TEST,0,0
122124,TEST,0,0
122125,TEST,0,0
122127,TEST,0,0
122136,TEST,0,0
122142,TEST,0,0
122147,TEST,0,0
122154,TEST,0,0
122157,TEST,0,0
122158,TEST,0,0
122159,TEST,0,0
122163,TEST,0,0
122167,TEST,0,0
122169,TEST,0,0
122177,TEST,0,0
122182,TEST,0,0
122184,TEST,0,0
122193,TEST,0,0
122202,TEST,0,0
122206,TEST,0,0
122211,TEST,0,0
122223,TEST,0,0
122228,TEST,0,0
122230,TEST,0,0
122234,TEST,0,0
122235,TEST,0,0
122237,TEST,0,0
122240,TEST,0,0
122241,TEST,0,0
122248,TEST,0,0
122254,TEST,0,0
122256,TEST,0,0
122260,TEST,0,0
122262,TEST,0,0
122268,TEST,0,0
122270,TEST,0,0
122275,TEST,0,0
122280,TEST,0,0
122284,TEST,0,0
122291,TEST,0,0
122313,TEST,0,0
122315,TEST,0,0
122327,TEST,0,0
122335,TEST,0,0
122336,TEST,0,0
122343,TEST,0,0
122355,TEST,0,0
122358,TEST,0,0
122368,TEST,0,0
122370,TEST,0,0
122380,TEST,0,0
122398,TEST,0,0
122404,TEST,0,0
122409,TEST,0,0
122414,TEST,0,0
122420,TEST,0,0
122426,TEST,0,0
122427,TEST,0,0
122432,TEST,0,0
122436,TEST,0,0
122437,TEST,0,0
122439,TEST,0,0
122440,TEST,0,0
122449,TEST,0,0
122450,TEST,0,0
122454,TEST,0,0
122465,TEST,0,0
122471,TEST,0,0
122472,TEST,0,0
122476,TEST,0,0
122480,TEST,0,0
122484,TEST,0,0
122485,TEST,0,0
122490,TEST,0,0
122496,TEST,0,0
122509,TEST,0,0
122513,TEST,0,0
122521,TEST,0,0
122526,TEST,0,0
122532,TEST,0,0
122539,TEST,0,0
122553,TEST,0,0
122558,TEST,0,0
122563,TEST,0,0
122577,TEST,0,0
122579,TEST,0,0
122599,TEST,0,0
122600,TEST,0,0
122604,TEST,0,0
122612,TEST,0,0
122618,TEST,0,0
122621,TEST,0,0
122623,TEST,0,0
122626,TEST,0,0
122627,TEST,0,0
122635,TEST,0,0
122656,TEST,0,0
122664,TEST,0,0
122665,TEST,0,0
122666,TEST,0,0
122667,TEST,0,0
122671,TEST,0,0
122673,TEST,0,0
122674,TEST,0,0
122677,TEST,0,0
122678,TEST,0,0
122686,TEST,0,0
122688,TEST,0,0
122690,TEST,0,0
122702,TEST,0,0
122708,TEST,0,0
122718,TEST,0,0
122730,TEST,0,0
122731,TEST,0,0
122733,TEST,0,0
122736,TEST,0,0
122737,TEST,0,0
122748,TEST,0,0
122749,TEST,0,0
122750,TEST,0,0
122751,TEST,0,0
122752,TEST,0,0
122768,TEST,0,0
122779,TEST,0,0
122781,TEST,0,0
122783,TEST,0,0
122785,TEST,0,0
122786,TEST,0,0
122789,TEST,0,0
122790,TEST,0,0
122794,TEST,0,0
122799,TEST,0,0
122801,TEST,0,0
122805,TEST,0,0
122812,TEST,0,0
122814,TEST,0,0
122818,TEST,0,0
122819,TEST,0,0
122823,TEST,0,0
122824,TEST,0,0
122828,TEST,0,0
122833,TEST,0,0
122838,TEST,0,0
122840,TEST,0,0
122847,TEST,0,0
122851,TEST,0,0
122852,TEST,0,0
122853,TEST,0,0
122856,TEST,0,0
122865,TEST,0,0
122870,TEST,0,0
122873,TEST,0,0
122879,TEST,0,0
122886,TEST,0,0
122888,TEST,0,0
122898,TEST,0,0
122904,TEST,0,0
122905,TEST,0,0
122907,TEST,0,0
122908,TEST,0,0
122912,TEST,0,0
122915,TEST,0,0
122916,TEST,0,0
122921,TEST,0,0
122940,TEST,0,0
122948,TEST,0,0
122950,TEST,0,0
122961,TEST,0,0
122964,TEST,0,0
122966,TEST,0,0
122969,TEST,0,0
122975,TEST,0,0
122983,TEST,0,0
122991,TEST,0,0
122992,TEST,0,0
123000,TEST,0,0
123003,TEST,0,0
123008,TEST,0,0
123014,TEST,0,0
123015,TEST,0,0
123019,TEST,0,0
123023,TEST,0,0
123027,TEST,0,0
123028,TEST,0,0
123032,TEST,0,0
123040,TEST,0,0
123045,TEST,0,0
123047,TEST,0,0
123055,TEST,0,0
123056,TEST,0,0
123057,TEST,0,0
123064,TEST,0,0
123065,TEST,0,0
123071,TEST,0,0
123074,TEST,0,0
123087,TEST,0,0
123088,TEST,0,0
123091,TEST,0,0
123096,TEST,0,0
123097,TEST,0,0
123105,TEST,0,0
123134,TEST,0,0
123138,TEST,0,0
123155,TEST,0,0
123156,TEST,0,0
123157,TEST,0,0
123161,TEST,0,0
123167,TEST,0,0
123174,TEST,0,0
123176,TEST,0,0
123182,TEST,0,0
123184,TEST,0,0
123200,TEST,0,0
123214,TEST,0,0
123231,TEST,0,0
123240,TEST,0,0
123248,TEST,0,0
123250,TEST,0,0
123253,TEST,0,0
123266,TEST,0,0
123274,TEST,0,0
123278,TEST,0,0
123280,TEST,0,0
123285,TEST,0,0
123298,TEST,0,0
123306,TEST,0,0
123307,TEST,0,0
123310,TEST,0,0
123311,TEST,0,0
123312,TEST,0,0
123316,TEST,0,0
123320,TEST,0,0
123322,TEST,0,0
123331,TEST,0,0
123341,TEST,0,0
123357,TEST,0,0
123358,TEST,0,0
123368,TEST,0,0
123379,TEST,0,0
123385,TEST,0,0
123399,TEST,0,0
123414,TEST,0,0
123420,TEST,0,0
123422,TEST,0,0
123432,TEST,0,0
123438,TEST,0,0
123447,TEST,0,0
123451,TEST,0,0
123467,TEST,0,0
123468,TEST,0,0
123469,TEST,0,0
123470,TEST,0,0
123475,TEST,0,0
123476,TEST,0,0
123477,TEST,0,0
123495,TEST,0,0
123498,TEST,0,0
123500,TEST,0,0
123501,TEST,0,0
123503,TEST,0,0
123523,TEST,0,0
123533,TEST,0,0
123537,TEST,0,0
123543,TEST,0,0
123545,TEST,0,0
123549,TEST,0,0
123550,TEST,0,0
123560,TEST,0,0
123563,TEST,0,0
123569,TEST,0,0
123574,TEST,0,0
123579,TEST,0,0
123584,TEST,0,0
123586,TEST,0,0
123598,TEST,0,0
123599,TEST,0,0
123600,TEST,0,0
123602,TEST,0,0
123609,TEST,0,0
123613,TEST,0,0
123615,TEST,0,0
123625,TEST,0,0
123634,TEST,0,0
123635,TEST,0,0
123638,TEST,0,0
123644,TEST,0,0
123658,TEST,0,0
123662,TEST,0,0
123663,TEST,0,0
123667,TEST,0,0
123672,TEST,0,0
123674,TEST,0,0
123679,TEST,0,0
123681,TEST,0,0
123682,TEST,0,0
123686,TEST,0,0
123696,TEST,0,0
123706,TEST,0,0
123709,TEST,0,0
123723,TEST,0,0
123724,TEST,0,0
123728,TEST,0,0
123735,TEST,0,0
123745,TEST,0,0
123752,TEST,0,0
123753,TEST,0,0
123755,TEST,0,0
123766,TEST,0,0
123767,TEST,0,0
123783,TEST,0,0
123787,TEST,0,0
123795,TEST,0,0
123807,TEST,0,0
123810,TEST,0,0
123817,TEST,0,0
123821,TEST,0,0
123824,TEST,0,0
123825,TEST,0,0
123827,TEST,0,0
123831,TEST,0,0
123856,TEST,0,0
123858,TEST,0,0
123861,TEST,0,0
123867,TEST,0,0
123869,TEST,0,0
123873,TEST,0,0
123887,TEST,0,0
123888,TEST,0,0
123889,TEST,0,0
123893,TEST,0,0
123897,TEST,0,0
123900,TEST,0,0
123903,TEST,0,0
123908,TEST,0,0
123911,TEST,0,0
123912,TEST,0,0
123913,TEST,0,0
123922,TEST,0,0
123931,TEST,0,0
123936,TEST,0,0
123937,TEST,0,0
123938,TEST,0,0
123939,TEST,0,0
123941,TEST,0,0
123943,TEST,0,0
123946,TEST,0,0
123947,TEST,0,0
123951,TEST,0,0
123955,TEST,0,0
123957,TEST,0,0
123965,TEST,0,0
123969,TEST,0,0
123971,TEST,0,0
123972,TEST,0,0
123994,TEST,0,0
124000,TEST,0,0
124001,TEST,0,0
124007,TEST,0,0
124015,TEST,0,0
124027,TEST,0,0
124036,TEST,0,0
124052,TEST,0,0
124064,TEST,0,0
124069,TEST,0,0
124074,TEST,0,0
124081,TEST,0,0
124083,TEST,0,0
124085,TEST,0,0
124092,TEST,0,0
124093,TEST,0,0
124098,TEST,0,0
124103,TEST,0,0
124117,TEST,0,0
124125,TEST,0,0
124129,TEST,0,0
124131,TEST,0,0
124135,TEST,0,0
124138,TEST,0,0
124141,TEST,0,0
124146,TEST,0,0
124149,TEST,0,0
124152,TEST,0,0
124153,TEST,0,0
124155,TEST,0,0
124157,TEST,0,0
124168,TEST,0,0
124169,TEST,0,0
124170,TEST,0,0
124181,TEST,0,0
124184,TEST,0,0
124191,TEST,0,0
124201,TEST,0,0
124203,TEST,0,0
124222,TEST,0,0
124232,TEST,0,0
124233,TEST,0,0
124234,TEST,0,0
124236,TEST,0,0
124242,TEST,0,0
124243,TEST,0,0
124245,TEST,0,0
124247,TEST,0,0
124249,TEST,0,0
124252,TEST,0,0
124253,TEST,0,0
124255,TEST,0,0
124258,TEST,0,0
124269,TEST,0,0
124273,TEST,0,0
124281,TEST,0,0
124283,TEST,0,0
124285,TEST,0,0
124288,TEST,0,0
124294,TEST,0,0
124298,TEST,0,0
124303,TEST,0,0
124308,TEST,0,0
124311,TEST,0,0
124313,TEST,0,0
124317,TEST,0,0
124325,TEST,0,0
124328,TEST,0,0
124333,TEST,0,0
124346,TEST,0,0
124347,TEST,0,0
124349,TEST,0,0
124359,TEST,0,0
124364,TEST,0,0
124365,TEST,0,0
124378,TEST,0,0
124383,TEST,0,0
124397,TEST,0,0
124399,TEST,0,0
124402,TEST,0,0
124406,TEST,0,0
124408,TEST,0,0
124409,TEST,0,0
124424,TEST,0,0
124428,TEST,0,0
124430,TEST,0,0
124433,TEST,0,0
124434,TEST,0,0
124438,TEST,0,0
124454,TEST,0,0
124456,TEST,0,0
124466,TEST,0,0
124474,TEST,0,0
124477,TEST,0,0
124489,TEST,0,0
124498,TEST,0,0
124500,TEST,0,0
124503,TEST,0,0
124504,TEST,0,0
124512,TEST,0,0
124516,TEST,0,0
124523,TEST,0,0
124524,TEST,0,0
124526,TEST,0,0
124528,TEST,0,0
124529,TEST,0,0
124530,TEST,0,0
124533,TEST,0,0
124535,TEST,0,0
124544,TEST,0,0
124563,TEST,0,0
124564,TEST,0,0
124567,TEST,0,0
124581,TEST,0,0
124583,TEST,0,0
124592,TEST,0,0
124595,TEST,0,0
124598,TEST,0,0
124599,TEST,0,0
124600,TEST,0,0
124601,TEST,0,0
124604,TEST,0,0
124608,TEST,0,0
124624,TEST,0,0
124632,TEST,0,0
124640,TEST,0,0
124645,TEST,0,0
124646,TEST,0,0
124651,TEST,0,0
124655,TEST,0,0
124656,TEST,0,0
124657,TEST,0,0
124662,TEST,0,0
124663,TEST,0,0
124667,TEST,0,0
124670,TEST,0,0
124676,TEST,0,0
124682,TEST,0,0
124696,TEST,0,0
124697,TEST,0,0
124704,TEST,0,0
124710,TEST,0,0
124714,TEST,0,0
124716,TEST,0,0
124718,TEST,0,0
124720,TEST,0,0
124723,TEST,0,0
124730,TEST,0,0
124732,TEST,0,0
124735,TEST,0,0
124740,TEST,0,0
124746,TEST,0,0
124761,TEST,0,0
124763,TEST,0,0
124771,TEST,0,0
124785,TEST,0,0
124786,TEST,0,0
124788,TEST,0,0
124789,TEST,0,0
124796,TEST,0,0
124803,TEST,0,0
124807,TEST,0,0
124811,TEST,0,0
124819,TEST,0,0
124820,TEST,0,0
124834,TEST,0,0
124837,TEST,0,0
124839,TEST,0,0
124842,TEST,0,0
124844,TEST,0,0
124853,TEST,0,0
124854,TEST,0,0
124856,TEST,0,0
124859,TEST,0,0
124864,TEST,0,0
124873,TEST,0,0
124880,TEST,0,0
124899,TEST,0,0
124901,TEST,0,0
124908,TEST,0,0
124909,TEST,0,0
124911,TEST,0,0
124915,TEST,0,0
124916,TEST,0,0
124919,TEST,0,0
124921,TEST,0,0
124922,TEST,0,0
124926,TEST,0,0
124928,TEST,0,0
124931,TEST,0,0
124933,TEST,0,0
124935,TEST,0,0
124941,TEST,0,0
124947,TEST,0,0
124955,TEST,0,0
124962,TEST,0,0
124967,TEST,0,0
124972,TEST,0,0
124980,TEST,0,0
124984,TEST,0,0
124986,TEST,0,0
125014,TEST,0,0
125016,TEST,0,0
125023,TEST,0,0
125041,TEST,0,0
125058,TEST,0,0
125059,TEST,0,0
125064,TEST,0,0
125074,TEST,0,0
125077,TEST,0,0
125083,TEST,0,0
125100,TEST,0,0
125102,TEST,0,0
125103,TEST,0,0
125113,TEST,0,0
125115,TEST,0,0
125116,TEST,0,0
125118,TEST,0,0
125131,TEST,0,0
125134,TEST,0,0
125136,TEST,0,0
125139,TEST,0,0
125141,TEST,0,0
125145,TEST,0,0
125150,TEST,0,0
125152,TEST,0,0
125153,TEST,0,0
125156,TEST,0,0
125159,TEST,0,0
125160,TEST,0,0
125164,TEST,0,0
125168,TEST,0,0
125171,TEST,0,0
125179,TEST,0,0
125185,TEST,0,0
125208,TEST,0,0
125211,TEST,0,0
125214,TEST,0,0
125221,TEST,0,0
125225,TEST,0,0
125240,TEST,0,0
125243,TEST,0,0
125244,TEST,0,0
125245,TEST,0,0
125248,TEST,0,0
125261,TEST,0,0
125266,TEST,0,0
125267,TEST,0,0
125277,TEST,0,0
125285,TEST,0,0
125287,TEST,0,0
125301,TEST,0,0
125307,TEST,0,0
125329,TEST,0,0
125332,TEST,0,0
125338,TEST,0,0
125340,TEST,0,0
125345,TEST,0,0
125346,TEST,0,0
125347,TEST,0,0
125353,TEST,0,0
125355,TEST,0,0
125357,TEST,0,0
125358,TEST,0,0
125359,TEST,0,0
125363,TEST,0,0
125364,TEST,0,0
125366,TEST,0,0
125367,TEST,0,0
125374,TEST,0,0
125377,TEST,0,0
125378,TEST,0,0
125382,TEST,0,0
125385,TEST,0,0
125386,TEST,0,0
125387,TEST,0,0
125390,TEST,0,0
125399,TEST,0,0
125400,TEST,0,0
125406,TEST,0,0
125407,TEST,0,0
125408,TEST,0,0
125417,TEST,0,0
125421,TEST,0,0
125433,TEST,0,0
125435,TEST,0,0
125441,TEST,0,0
125443,TEST,0,0
125445,TEST,0,0
125446,TEST,0,0
125448,TEST,0,0
125452,TEST,0,0
125456,TEST,0,0
125467,TEST,0,0
125472,TEST,0,0
125473,TEST,0,0
125480,TEST,0,0
125481,TEST,0,0
125482,TEST,0,0
125490,TEST,0,0
125491,TEST,0,0
125493,TEST,0,0
125499,TEST,0,0
125500,TEST,0,0
125514,TEST,0,0
125521,TEST,0,0
125526,TEST,0,0
125542,TEST,0,0
125543,TEST,0,0
125552,TEST,0,0
125558,TEST,0,0
125561,TEST,0,0
125566,TEST,0,0
125570,TEST,0,0
125579,TEST,0,0
125586,TEST,0,0
125587,TEST,0,0
125589,TEST,0,0
125596,TEST,0,0
125602,TEST,0,0
125605,TEST,0,0
125612,TEST,0,0
125613,TEST,0,0
125617,TEST,0,0
125621,TEST,0,0
125623,TEST,0,0
125627,TEST,0,0
125629,TEST,0,0
125630,TEST,0,0
125632,TEST,0,0
125640,TEST,0,0
125653,TEST,0,0
125655,TEST,0,0
125659,TEST,0,0
125664,TEST,0,0
125674,TEST,0,0
125676,TEST,0,0
125684,TEST,0,0
125685,TEST,0,0
125691,TEST,0,0
125692,TEST,0,0
125694,TEST,0,0
125698,TEST,0,0
125704,TEST,0,0
125709,TEST,0,0
125710,TEST,0,0
125713,TEST,0,0
125714,TEST,0,0
125723,TEST,0,0
125730,TEST,0,0
125735,TEST,0,0
125737,TEST,0,0
125738,TEST,0,0
125739,TEST,0,0
125742,TEST,0,0
125750,TEST,0,0
125760,TEST,0,0
125768,TEST,0,0
125771,TEST,0,0
125777,TEST,0,0
125781,TEST,0,0
125786,TEST,0,0
125788,TEST,0,0
125789,TEST,0,0
125794,TEST,0,0
125797,TEST,0,0
125802,TEST,0,0
125805,TEST,0,0
125807,TEST,0,0
125810,TEST,0,0
125814,TEST,0,0
125819,TEST,0,0
125821,TEST,0,0
125828,TEST,0,0
125829,TEST,0,0
125840,TEST,0,0
125841,TEST,0,0
125847,TEST,0,0
125848,TEST,0,0
125860,TEST,0,0
125861,TEST,0,0
125863,TEST,0,0
125864,TEST,0,0
125869,TEST,0,0
125873,TEST,0,0
125876,TEST,0,0
125885,TEST,0,0
125895,TEST,0,0
125903,TEST,0,0
125909,TEST,0,0
125910,TEST,0,0
125913,TEST,0,0
125916,TEST,0,0
125921,TEST,0,0
125922,TEST,0,0
125924,TEST,0,0
125933,TEST,0,0
125935,TEST,0,0
125940,TEST,0,0
125945,TEST,0,0
125948,TEST,0,0
125952,TEST,0,0
125953,TEST,0,0
125954,TEST,0,0
125968,TEST,0,0
125970,TEST,0,0
125972,TEST,0,0
125986,TEST,0,0
125988,TEST,0,0
125992,TEST,0,0
125998,TEST,0,0
126001,TEST,0,0
126003,TEST,0,0
126007,TEST,0,0
126025,TEST,0,0
126027,TEST,0,0
126039,TEST,0,0
126040,TEST,0,0
126043,TEST,0,0
126051,TEST,0,0
126053,TEST,0,0
126055,TEST,0,0
126058,TEST,0,0
126070,TEST,0,0
126094,TEST,0,0
126097,TEST,0,0
126120,TEST,0,0
126126,TEST,0,0
126129,TEST,0,0
126130,TEST,0,0
126143,TEST,0,0
126148,TEST,0,0
126149,TEST,0,0
126154,TEST,0,0
126165,TEST,0,0
126168,TEST,0,0
126170,TEST,0,0
126175,TEST,0,0
126177,TEST,0,0
126181,TEST,0,0
126183,TEST,0,0
126185,TEST,0,0
126187,TEST,0,0
126192,TEST,0,0
126195,TEST,0,0
126205,TEST,0,0
126206,TEST,0,0
126207,TEST,0,0
126208,TEST,0,0
126212,TEST,0,0
126225,TEST,0,0
126229,TEST,0,0
126238,TEST,0,0
126241,TEST,0,0
126242,TEST,0,0
126243,TEST,0,0
126244,TEST,0,0
126249,TEST,0,0
126250,TEST,0,0
126254,TEST,0,0
126258,TEST,0,0
126259,TEST,0,0
126260,TEST,0,0
126269,TEST,0,0
126274,TEST,0,0
126281,TEST,0,0
126284,TEST,0,0
126289,TEST,0,0
126291,TEST,0,0
126295,TEST,0,0
126304,TEST,0,0
126312,TEST,0,0
126320,TEST,0,0
126340,TEST,0,0
126343,TEST,0,0
126352,TEST,0,0
126356,TEST,0,0
126358,TEST,0,0
126359,TEST,0,0
126360,TEST,0,0
126361,TEST,0,0
126363,TEST,0,0
126364,TEST,0,0
126369,TEST,0,0
126377,TEST,0,0
126382,TEST,0,0
126384,TEST,0,0
126386,TEST,0,0
126397,TEST,0,0
126402,TEST,0,0
126411,TEST,0,0
126415,TEST,0,0
126419,TEST,0,0
126422,TEST,0,0
126432,TEST,0,0
126434,TEST,0,0
126448,TEST,0,0
126452,TEST,0,0
126454,TEST,0,0
126465,TEST,0,0
126468,TEST,0,0
126470,TEST,0,0
126472,TEST,0,0
126474,TEST,0,0
126481,TEST,0,0
126483,TEST,0,0
126486,TEST,0,0
126495,TEST,0,0
126497,TEST,0,0
126509,TEST,0,0
126510,TEST,0,0
126512,TEST,0,0
126513,TEST,0,0
126517,TEST,0,0
126519,TEST,0,0
126522,TEST,0,0
126525,TEST,0,0
126528,TEST,0,0
126531,TEST,0,0
126538,TEST,0,0
126541,TEST,0,0
126544,TEST,0,0
126546,TEST,0,0
126550,TEST,0,0
126553,TEST,0,0
126555,TEST,0,0
126559,TEST,0,0
126560,TEST,0,0
126563,TEST,0,0
126565,TEST,0,0
126571,TEST,0,0
126574,TEST,0,0
126577,TEST,0,0
126578,TEST,0,0
126579,TEST,0,0
126581,TEST,0,0
126582,TEST,0,0
126586,TEST,0,0
126588,TEST,0,0
126595,TEST,0,0
126599,TEST,0,0
126606,TEST,0,0
126607,TEST,0,0
126618,TEST,0,0
126620,TEST,0,0
126621,TEST,0,0
126633,TEST,0,0
126637,TEST,0,0
126644,TEST,0,0
126648,TEST,0,0
126650,TEST,0,0
126653,TEST,0,0
126658,TEST,0,0
126661,TEST,0,0
126665,TEST,0,0
126669,TEST,0,0
126671,TEST,0,0
126673,TEST,0,0
126678,TEST,0,0
126680,TEST,0,0
126683,TEST,0,0
126689,TEST,0,0
126708,TEST,0,0
126709,TEST,0,0
126717,TEST,0,0
126720,TEST,0,0
126722,TEST,0,0
126726,TEST,0,0
126727,TEST,0,0
126735,TEST,0,0
126741,TEST,0,0
126744,TEST,0,0
126747,TEST,0,0
126748,TEST,0,0
126751,TEST,0,0
126752,TEST,0,0
126762,TEST,0,0
126763,TEST,0,0
126765,TEST,0,0
126775,TEST,0,0
126778,TEST,0,0
126798,TEST,0,0
126802,TEST,0,0
126804,TEST,0,0
126805,TEST,0,0
126812,TEST,0,0
126814,TEST,0,0
126817,TEST,0,0
126819,TEST,0,0
